,R,Q,A
7097,11.427811418297491,3,1
9554,4.504454579896555,3,0
3613,2.7541852829268922,2,1
9017,9.556585541425491,0,1
5080,0.607302661973492,1,1
3121,3.1309006903369667,2,0
7210,3.9557637572106055,2,1
255,0.8789672159447341,0,0
8611,8.54933268983482,1,0
3789,14.34522861052769,3,1
2109,8.843478681351597,1,0
250,0.3133891027110791,2,1
421,7.062795190965295,2,0
2857,3.9390649555605437,2,1
199,3.2823961878607353,0,0
6753,3.512495689157509,2,1
9204,12.611864467077769,0,0
1375,20.379987450398755,3,1
4988,4.614889976582102,2,0
5524,9.167706331004187,2,0
5585,0.012710094452363152,2,1
8619,6.313929916105064,1,0
8203,25.85254266434616,1,0
8286,6.460655031279727,1,1
7630,3.0541584569650673,2,0
2038,22.12229559918822,1,0
3778,6.6487773866385655,2,0
3709,11.177205947449748,1,0
9026,6.727524081374091,1,0
3159,1.964886812591653,1,0
3679,2.6720673396792125,1,1
94,5.723122780482107,2,1
8307,2.7702353979567227,2,1
845,16.98881529304897,2,1
3251,14.675615714650945,2,0
2480,14.716233687275224,1,0
6672,3.542991939119518,0,0
8960,2.771385449610234,2,0
4209,1.8399113313420365,2,0
191,8.735528785355651,2,0
1521,6.446516934496026,2,0
3725,5.092454460967955,3,1
3614,1.9917935195422554,2,0
254,0.8333317549430577,2,1
1858,1.5844738905122453,1,1
4530,6.95045221751945,2,0
774,0.9927162830412128,1,0
2187,5.257295259271627,3,1
6056,5.421908488581719,1,1
873,4.122049304040301,2,1
1629,4.16261344989325,1,0
1148,6.669850304109027,1,0
2970,1.8426784936708833,1,0
7729,15.872365168077714,2,0
3222,11.848436740328173,2,1
5960,5.459591486747714,2,1
3628,8.269716667397057,1,0
3973,4.756091179185467,2,1
1753,3.55580095403655,2,0
2071,5.223580368965741,2,1
206,9.111578738658862,0,0
721,3.8958079301779094,1,0
3570,1.5188500846424544,2,0
1823,11.25551967634891,3,1
9353,2.109728484320699,2,0
2991,0.6048076801168234,2,1
5865,5.741930198723658,2,0
4847,11.613874690109576,2,0
1940,6.3799553646292,2,1
5775,5.0080464479330455,2,1
477,5.4630720973454,1,1
1750,1.2293343311574476,2,1
1623,2.9350832549600887,1,1
7780,3.4779658358814576,3,0
7774,3.841856191223333,0,1
752,3.8048020838257806,1,0
5059,4.16241325112785,3,1
1300,0.624259286905334,3,1
6882,5.9104905048962255,2,1
3014,15.450291193820071,3,0
449,6.997575777488272,1,0
9998,5.048140236448127,1,0
6297,7.98725333353309,2,0
1787,0.542447329936354,3,0
8179,4.991825956968184,2,0
9378,-0.3806536108976135,2,1
1255,1.222508983527,2,0
9731,4.687437276770307,2,0
3929,15.327578696940247,2,0
8472,5.554677552755345,1,0
9472,6.515679225376475,3,1
2943,5.891871937391696,1,0
742,2.991385930347584,1,0
7460,1.9549242101896915,0,1
7504,10.522663856692557,1,0
4800,10.134214825582045,0,1
6394,1.8475127098631994,1,1
6759,4.082276929814217,3,0
9354,5.662240739951666,2,0
3005,5.426198635611008,1,0
5669,4.866921243739682,2,1
2854,4.652242037880175,0,0
5800,6.0041460358268655,2,1
943,6.2323016833448355,0,1
6960,4.716857184191227,1,1
8633,3.2455187739669604,2,1
4600,3.1389252532505125,2,0
5162,4.809178829541754,1,0
5516,4.359574031301523,0,1
1946,1.6150029153674348,1,1
3311,1.6117996749166572,2,0
9406,14.710457423535203,1,0
5448,10.086593155213198,2,1
6169,13.097961700027987,2,1
264,2.0149653931021767,2,1
4431,3.756572846540916,1,1
8130,3.100815308994938,1,0
9733,2.309521619270538,1,0
4487,2.9352683610822856,3,0
9626,8.833601768717456,1,0
2613,4.309292342419212,2,1
6447,3.246259468774171,1,0
7071,7.429384085239013,2,1
4027,10.722711424413276,2,0
7281,2.849532247055588,1,0
2098,7.63113455903169,2,0
3185,4.614852545129704,1,1
9866,1.1113124947941366,2,1
1872,10.673616906542728,1,1
7563,5.860959179650907,1,0
1989,1.1801975462871601,2,0
7458,10.964459334303616,1,0
3561,8.868599436783724,2,1
6588,5.8457333359650745,2,0
694,4.451999881577793,3,0
8089,10.306547193619252,1,0
1709,6.29928424451605,0,0
8663,16.590389540479595,1,1
1976,1.0178075434641967,1,1
5206,2.6503682503681407,3,1
1094,7.302047215470523,1,0
9156,13.985430062183456,1,0
6702,1.7893467928503757,1,1
1084,7.314357609015312,3,1
8357,7.104557964889927,2,0
9280,10.49517365926989,2,0
3792,16.347722447323257,2,1
4932,9.673711620836984,2,0
7530,8.221968162067006,2,0
9146,6.6835334925524315,2,0
2787,8.441606512287139,2,1
8612,1.4369056222507695,1,1
903,1.9995179713684998,1,1
9068,5.426677590117545,2,1
6957,4.044956670328263,2,0
8929,4.365924746099202,1,0
851,9.187523456023818,0,1
4077,5.172602462395025,3,0
9985,17.947509921045626,2,1
4112,1.3855137658336987,1,0
6848,4.47201044752892,1,1
1509,6.063342543095619,1,1
9457,10.15059337140223,3,0
7822,12.910288457377227,0,1
5014,13.092767392201678,1,1
1336,5.846469008180035,2,0
7890,2.8133908166956028,3,0
7117,4.374127660763695,3,1
9921,5.544781549777573,2,0
8479,9.264530098249494,0,0
771,2.972177608431021,1,1
3469,4.834568389449695,0,1
3734,6.787581933109802,2,1
5649,1.4938067388915064,0,0
3319,10.047713463614665,3,1
9205,7.810488351993175,2,0
8641,4.518466517917005,2,0
3920,3.6953651162709313,3,1
7800,8.37081910957276,2,0
591,4.067960267716844,1,0
4857,7.12143714590819,2,0
9667,5.24872318243948,1,0
540,2.2704795870138357,2,1
745,7.344856651267419,3,0
4804,3.8945178767036635,0,0
3387,2.598026708701342,1,1
2700,6.576300759237734,1,1
8884,11.247348102313197,1,1
5170,6.058500682280695,2,1
2866,9.70900122545792,2,1
1028,5.6965046371025085,1,1
6717,8.617783143823932,1,1
5445,2.3865065627352733,2,0
876,6.062024960513412,1,1
9965,1.5385269738450846,0,1
1550,2.0714204985614355,2,1
7562,8.89578865054843,1,1
1404,6.809879130699934,1,0
3128,9.522177924884723,1,1
1348,10.251989306899723,3,0
6463,4.087559349762271,2,0
2818,2.57921481994436,3,0
2570,18.35097560662011,2,1
1414,21.01754331793276,0,1
3097,6.49667412462084,0,1
5424,1.1391197784982587,2,1
7713,2.78891757070391,2,1
5125,0.8022725899173406,1,0
16,2.5158534421542926,2,1
4943,4.304177997202332,1,1
4934,6.061912167636182,1,0
2072,3.056710403852036,2,0
9088,12.520975940084323,1,1
9685,2.3821727565799966,1,0
2189,8.607932450884773,2,0
751,5.09817139964236,2,1
6911,10.820588035514708,1,0
5696,7.045071732815042,2,1
3002,4.422561130159428,1,1
9526,7.787024771768802,2,1
8494,5.653708093338613,2,1
825,1.599278526389912,1,0
8828,2.4850200366207003,0,1
5145,5.306546609136413,1,0
8505,4.111127731035943,1,1
5210,5.444404500932712,2,1
9503,5.3169273350769775,3,0
1778,0.9370313213667956,1,0
8713,1.9798444895486669,3,1
9560,3.3425875357466155,1,0
2357,4.505498705028097,1,0
1499,7.816955930459946,0,0
580,5.305009617514696,1,1
2263,7.179110072257615,3,1
3843,4.885800921798436,1,1
9570,3.5245207411178816,1,1
5454,8.360729680564033,2,0
9021,2.4738244372673246,0,0
3637,3.9657805382462956,0,0
9240,5.25218497810581,1,0
6095,3.290076234013938,1,0
3114,2.1454742768552606,2,1
5586,6.444607521636318,1,0
9833,2.2861893403528146,2,0
7638,2.0353659069225083,0,1
3705,4.134372028204247,2,0
4539,5.370389231051911,1,1
5196,2.9833890189213093,3,0
1320,3.1986943809823836,1,0
3022,8.014655948524606,3,0
2870,4.3417731371810415,1,1
7251,8.709547017303596,2,0
9790,2.646835025539664,2,1
366,2.015262260698863,2,0
9824,7.5418096441056655,0,1
3654,9.730912534584098,2,0
5717,1.4280696385879832,2,0
5167,4.491336820369079,0,1
7000,7.896250782089153,0,0
7346,11.063383004495865,1,0
9438,10.98052620228985,0,0
7913,7.071713754147592,2,1
5138,5.924196208185819,0,0
9450,1.2810968734790618,1,1
4890,3.6955543093659897,2,0
1302,7.200537481936017,1,0
9288,1.3351310373773313,1,1
9425,1.6839687548234092,1,0
8252,7.54068961750027,2,1
678,6.407324547219936,2,1
8970,3.775832297945154,1,1
8061,6.593883618340638,1,0
804,1.4469354911019934,2,1
6797,4.3846481863769,2,1
1819,13.375456163109442,1,0
5697,5.206785530128573,0,0
693,5.1716077840594465,1,0
1271,1.2399828567624458,1,1
7426,8.728150409481104,0,0
1422,5.013084678190774,1,0
6627,4.172431415393048,1,0
8814,2.3244605344715157,3,1
3386,10.020505772568185,2,1
8157,2.662612984981987,2,1
1524,5.170432204892519,2,0
2904,0.4751015711689184,2,1
2265,1.1497286886793745,3,0
2258,5.315481834335072,2,0
4309,3.69221780883249,1,1
1653,8.407299719219981,1,0
4806,4.483138565746804,2,0
705,5.4612045306935055,1,1
686,2.267875131173729,1,1
4316,4.76034732737378,2,0
9995,8.550763389887365,1,1
2554,4.101261342505333,2,1
1193,1.928707406415172,1,1
8282,2.3595537625208696,1,1
8122,3.493456899720222,2,0
363,10.047789724320381,2,1
611,10.478009641246388,2,1
1680,0.22848557384063228,2,0
9031,0.6821667677398888,2,1
9846,18.30498677582468,1,0
9773,3.7475167244822494,1,0
2744,6.294986359979102,1,0
121,5.119318839959944,3,1
4528,1.410881881131036,0,0
1784,2.3850466804258863,2,0
8634,13.421236940853834,2,0
6875,3.0387439240726604,0,0
4945,12.397768837396189,0,0
1282,7.465952789676596,1,1
7358,2.2347904336165896,1,0
834,2.2902373243742935,1,0
8655,6.428484700111649,2,1
4468,0.08303905950518975,1,1
6591,22.689072341443605,2,1
3712,1.2128229622487363,2,1
7416,7.531163137530566,1,0
7033,6.13982556188917,3,0
8990,6.806298245874071,2,0
8439,0.9056425219818478,2,1
522,13.435642569041018,0,1
589,4.648635826323021,2,1
4154,2.1567049049586293,2,1
5567,5.498981250073321,0,0
2774,2.15911134306055,2,1
3681,1.019154912710368,0,1
2415,5.133576878545266,2,1
4211,0.5058030969101182,2,0
8032,1.761896800092813,3,1
1019,-0.06116337812298167,0,1
4723,4.563685659953146,1,1
8087,11.313823034945132,1,0
2399,0.03332552751517237,3,1
1584,5.903715011713469,0,0
4475,4.15328104225824,1,0
2060,9.113627690852915,1,0
9609,13.641612421233908,1,0
9518,3.4034992285503622,2,1
6803,2.0594532496301436,1,1
2606,7.854479187964426,1,1
8580,11.197463086950554,1,0
6337,0.425337357685615,2,0
1871,18.446148918019563,2,1
2772,17.812828304298566,2,0
7239,5.279486963484154,2,0
8931,2.8423250972741627,3,1
8063,4.128515487967732,2,0
7181,6.356205164668195,2,0
9097,2.572818718740332,1,1
643,1.244679034945777,2,1
8745,1.2750129601816624,1,0
7796,3.6477868022853013,1,1
711,7.489099326409255,2,0
2371,10.780269598124084,1,1
9556,5.064986960936236,3,0
9023,5.078924367190702,1,0
2514,8.699485196649444,0,1
7439,1.35941752641674,2,1
803,1.9031598133584962,0,1
1442,5.228104535690994,3,0
2790,4.415143953109474,1,1
2987,0.6683042334376487,2,0
3202,3.4759744232030414,1,1
5912,11.60401021355735,2,0
1874,2.618441030014955,1,1
6995,5.630617130964673,2,0
1402,6.062564248851031,1,1
380,4.8742168825226795,2,0
4392,6.348797772163309,2,0
7872,12.983199155399479,1,0
9659,10.105115740869426,1,1
5141,8.692963298261597,2,1
3141,11.728636642883192,2,1
5222,6.127763898824542,3,0
8590,2.461916255082735,2,1
111,7.111053345051875,3,0
5221,2.7801998010167104,1,1
7748,5.9677476804120495,2,1
8078,2.0623724218245565,2,1
544,12.935145931456697,1,0
4851,1.837991078909722,0,1
6944,3.9958332677637163,2,1
1761,3.8251651450922406,1,0
305,7.0514911314601205,2,1
9781,6.002045980222897,0,1
2534,4.305735044249762,2,0
2183,1.9148894376016363,1,1
8473,13.097278210568394,2,1
5057,0.37188366574674414,1,1
8689,0.057196872090163664,1,1
1220,6.512087226027653,2,1
7287,5.6334541392892685,1,0
1181,6.932417992315909,1,1
1090,3.029636165781459,1,0
5258,12.680323611325807,2,0
8194,5.806675152499041,0,1
6611,5.855410400988934,1,0
9188,9.195014830207986,0,1
9937,4.249729039134749,1,0
2201,0.4943516099312983,2,0
9228,17.745800052415305,2,0
8782,13.100410425713601,1,0
9488,3.814601104142004,1,0
1034,1.9825359195936756,2,0
208,4.928641122718525,1,0
7123,2.5012736007824343,3,0
9719,8.26903845454554,2,0
9514,12.069436496123167,2,0
7014,5.0901691681036265,2,0
6698,12.275106513019335,3,1
2896,9.788706347950816,2,0
35,9.043629345408666,0,1
7222,13.447768518789553,2,1
7519,9.134927526412872,1,1
2563,4.175968443967486,1,0
4949,3.4671258106933687,0,0
2103,5.367238749198144,0,1
4750,5.363430806421903,1,1
2673,2.0994423154629116,2,1
4660,1.8257007354802675,2,0
547,7.925198035643792,1,0
7582,4.591118165014973,1,1
8238,0.8903717272032261,1,0
6953,11.19344825016163,2,0
3279,8.622194124911136,2,0
5943,9.221112841227441,1,0
7065,0.39061896297104526,2,0
9836,0.3331947598907361,1,1
6166,13.101221931962058,2,1
3726,2.3004090092876144,1,1
297,1.9228413502581514,2,1
4693,0.8296300753355879,1,0
1453,7.971617105676875,2,0
369,1.4744621450914588,1,0
3459,3.323341265731065,2,1
5224,7.119185090114467,0,1
1933,3.2419214066722652,2,1
9249,3.7930804615044122,2,0
5056,4.748293777537551,1,0
8785,7.0725828054231075,0,0
1577,5.734566148073239,2,1
7886,12.986559366704748,1,0
131,2.0643934322426087,1,1
5397,3.200904365555208,1,0
452,1.3730320171939663,2,1
1408,3.551483040480913,2,0
7759,10.31976212465067,2,0
8441,4.132953311012952,2,1
4778,6.932350881747898,2,0
7200,4.274807705166287,1,1
9612,11.36668640794212,3,1
6986,0.8136212016723798,1,1
4338,4.131146628219404,2,0
9700,3.678111211062712,2,0
8056,3.4664548731819975,1,1
514,5.5900163672202225,0,0
2249,4.459522449267977,3,0
280,1.6371756269826157,0,1
233,4.56937913193362,0,0
5096,5.897357743148807,1,0
5753,7.13743875721271,2,1
9873,5.5212019420854315,2,0
6336,6.778458634396868,2,0
5893,3.9058877134041268,0,0
4830,5.205930787008249,2,0
5683,7.951492528328526,3,1
1380,16.86792536762892,0,1
2601,7.163856785684265,2,1
4796,12.725184650523977,2,0
6378,2.1514925503731073,1,0
3861,17.758410897693715,0,1
9674,9.589884072377814,2,0
2989,7.3682646821959015,2,0
1605,15.095841177544493,0,0
3558,6.723634478823554,1,1
8662,3.596718219547242,1,0
2061,1.9294272424492989,1,1
8332,6.466524045978383,1,1
7688,10.697825861876419,1,0
5383,5.601283230412168,3,0
3683,8.470733430292116,1,1
2858,2.581066664670272,2,0
6260,3.4080458995583225,2,1
3371,10.349409083847183,2,0
2233,8.091467858525553,3,1
6050,5.424805180665709,3,1
1232,7.725729764617696,1,0
1370,6.609958874510141,2,1
1583,1.825526390346365,0,0
4058,4.157437064079135,2,0
9955,2.3780924210729197,1,0
6616,2.206248729688892,1,1
9538,8.637014831771953,2,1
525,2.962615222105402,1,1
4173,1.098007887992104,2,1
4956,8.088822696872219,2,1
5139,7.237365993085245,1,1
209,3.963283630144257,1,0
4718,5.071025152606558,1,0
1667,6.628523600776951,1,1
9067,0.734756131068834,0,1
3039,6.861249525870415,2,0
7307,9.479377983153254,2,1
3890,3.5621983653493787,1,0
2136,4.972764490286409,2,0
4325,1.8656060103961916,2,1
9772,2.677373338307433,2,0
9669,1.0593466420729807,2,0
6217,10.245191717551563,3,1
819,4.582837770808059,1,1
5256,8.687822252516103,3,0
5264,17.01006474499247,2,1
5197,9.141050351062892,1,0
4369,3.853634836515279,2,1
328,0.5316686722215406,2,0
3818,10.494696838918546,2,1
1092,10.306713036618689,2,0
3394,16.49189739038618,1,0
9471,7.973306409320662,0,0
4001,15.378176549259619,1,1
9636,5.061327336498011,2,1
86,1.0007494947299733,2,0
2428,9.906606587067408,1,1
9389,0.8112016822295146,2,0
5069,10.284713432444557,2,0
8523,4.556011735127518,1,0
2080,1.9659495364860602,2,1
9164,2.3094820316612554,1,0
982,5.981184560366014,1,0
2104,1.3198332643165622,1,0
8876,6.982024208707152,3,0
1040,3.5927517359942485,0,1
9340,8.31656768191258,1,0
9006,8.316853188584492,1,0
9762,1.1185308452483251,1,1
1815,5.038372108598274,2,1
6683,7.431795566020468,1,0
8292,6.281054674002105,2,0
6145,8.730368500646314,0,0
6427,10.619433943363104,1,0
6894,3.0152780966105963,0,1
3751,4.534114787097998,1,1
2093,3.3384404267658248,1,1
3952,2.0588889707988356,1,1
9298,4.707849035567085,0,1
4590,10.364375718836328,0,1
4702,14.877868193555258,2,0
6946,4.635092543318651,2,0
4271,2.1852695515188443,1,1
3406,3.898615446691668,2,1
2283,10.396730912884944,2,0
5115,6.176253316767122,3,1
7792,12.356651881458154,3,1
1231,1.552448387897237,2,0
5859,3.972863764914991,0,1
5777,19.54737967419845,2,1
7641,2.7353442073933367,2,1
2361,4.24077270027038,1,1
7159,8.178415780872674,2,1
2840,7.096541214809472,1,0
3963,6.319389937513866,2,0
156,8.640208496882332,2,0
8997,10.136978293208685,1,0
649,1.5932910337689306,2,0
5305,17.29436864969149,2,1
8147,7.700539545615733,0,0
6047,3.5394086865071213,2,1
974,1.8998333827084517,2,0
3591,10.918507473777565,2,1
513,4.380281209372632,1,0
389,11.218509216155422,1,1
1306,0.43766926977235887,2,0
5121,2.7234378589387944,2,0
425,1.0012217233510539,1,1
7738,3.947024538831627,1,0
14,2.674082317162911,1,1
6418,6.516680925071238,2,0
5024,4.554840716218931,1,1
1273,2.808124964772407,1,0
5379,2.6141436505117928,3,0
1585,2.2030733055653955,2,1
2807,1.5546427741778963,0,1
7993,1.406008505467799,1,0
7423,10.656162237957197,0,0
2092,4.440115262112059,1,0
7973,3.280203772622506,2,0
7179,10.589062648053657,2,0
2338,0.5500421666522974,1,1
5741,3.0467352933548835,0,0
8137,8.989461224807798,3,1
8480,3.8661579566252398,1,0
1861,0.27348788538182434,3,1
2333,0.7624133638400656,2,0
2129,1.2500075463401337,1,0
2152,3.126977491993501,2,1
7384,7.409490800665961,2,1
6537,0.3981595351895515,2,1
4786,4.367324407413432,2,1
9875,10.39983827144755,0,0
6430,4.175566954044474,1,0
8527,1.5904681563015228,2,0
4727,0.4853378997697113,1,1
310,2.876503099206271,2,0
0,6.68103816960771,0,1
155,6.42340499516702,1,1
8629,2.3540855363712803,2,0
2134,2.6874983570589928,2,0
6275,4.302213230094218,0,0
4467,1.7235145328135186,1,0
7968,11.12302584711688,1,0
2655,3.5451109303727195,2,0
634,2.9523525571580507,1,0
4715,9.52418809401377,0,0
7077,2.440999320263142,1,0
8471,8.648316464151803,1,0
1459,4.831736734120722,1,1
5606,1.5824392139394003,1,1
8738,15.70701423928628,2,1
7488,7.597361757108118,1,0
8050,14.51462549315223,1,0
9856,5.530932266568478,3,1
2116,2.3278104582610406,3,1
3936,7.831748275289465,1,0
6921,6.218197901166369,1,0
833,7.454495711565615,2,1
7041,3.6387065351133234,2,0
3001,9.73939149895319,1,0
404,1.0696655481000668,1,0
1311,7.2905663856429515,2,1
7155,1.8993032886918577,2,0
9662,3.0036354905955447,1,0
9657,5.458853967145366,2,0
2177,2.0650299161377053,2,1
3140,5.728437016672228,1,0
8759,9.236984189315638,3,0
3102,8.014027214510758,2,0
9673,5.766892061405201,2,0
9120,8.167516420681823,3,0
163,6.511751479409012,2,1
1368,6.695695293838023,1,1
900,3.8245696764581787,2,1
9932,2.4879570100472836,0,0
3450,3.0040682186658,2,0
7309,2.544642286196237,3,0
991,5.297880403758539,2,0
3268,7.932576756016554,1,0
3299,7.822264725821977,2,0
1921,0.47510629614175126,2,0
667,6.170031866903621,1,0
7244,2.7933694382394934,2,1
4111,2.9714575237218295,1,0
322,5.9248167431205365,2,1
5176,8.24045651563005,2,0
2862,1.4633212695737496,2,0
7866,7.085729263890915,0,0
7743,12.32834399308301,1,0
691,7.378190435663916,2,1
6607,6.37041435470403,3,0
4771,3.8444127115808135,2,0
4034,5.918374686971278,2,0
8469,3.8857410881927485,1,1
5879,11.802705980057402,1,1
4644,7.954072547064616,3,1
5092,11.621013333192014,2,1
5997,2.661341171609539,3,0
3668,2.590306316074838,1,0
6864,0.5755534816172247,1,0
7027,2.8792338570846105,0,1
9915,3.1971577907352735,1,1
9223,7.494881389987706,1,1
4940,2.8572900120065663,1,0
8376,2.1721493941730676,2,1
8537,7.623741617550852,0,0
1298,7.706538703238818,1,1
7427,5.6860321967681795,2,0
6289,3.6871491881330836,2,0
5417,6.7177718559989845,1,1
3025,3.338515000215594,2,1
5208,7.949174269442903,2,1
3906,1.678636339307038,3,1
8015,4.8035780573821745,1,0
9043,2.2511111096896173,2,0
9960,3.957566392776809,3,0
4880,5.543068370478386,2,0
2737,5.989204925205597,1,0
202,0.7271964252817258,0,1
2235,3.0584758342880587,2,1
6193,6.600668439644265,2,1
8639,7.630241111472465,1,0
6993,7.076551490775543,2,1
4239,13.021725085374719,2,0
4968,5.18543352267365,2,0
3083,3.685189542896348,3,0
4250,5.902488632756069,0,1
3132,4.528569785965791,2,1
8752,8.717766499152225,1,0
3059,11.521439606728574,1,1
7019,4.188978229578836,1,1
9507,13.196596623391429,1,1
689,1.9123506463829485,3,1
3461,6.291575879964826,3,0
4784,6.7493941638017585,3,1
6903,8.637326215640465,1,1
7770,2.8372154995178254,3,1
7609,16.690951694015205,1,1
4831,8.169212068054723,1,1
6506,0.0420284055697564,0,1
4452,10.817618377802903,1,0
2631,6.6405004969848935,1,0
9126,5.933065011279142,2,0
9125,6.375731723975832,1,0
6313,3.7522237522410977,0,0
1036,6.843721473129462,3,0
7343,6.5279656895985685,0,0
8230,5.373684992710105,1,0
3447,6.529933118469872,3,0
7348,1.5887278226549189,2,1
1165,1.259139318412537,0,1
2111,5.387895435333595,2,0
9,0.14774483047175624,2,1
6078,2.303959861150335,2,0
1191,6.005589382713778,2,0
3361,4.345408614424631,0,1
3173,12.704881284918239,0,0
9869,3.808469465858251,2,1
1792,5.250040937215148,0,1
9493,3.100243186503283,1,0
7849,5.041038700808505,1,1
2509,3.024075306683905,1,0
1938,10.875224355461915,3,1
7059,12.075170525068753,3,0
7939,4.08449073566207,2,1
1491,6.413175425967998,3,0
1644,1.9227729918706051,0,0
7087,4.919582685509298,0,1
7399,5.5994421426367325,2,1
4304,3.455762117142326,2,0
2215,7.87583047174725,2,0
6068,4.248109829290723,2,1
5365,4.5568393823807005,2,0
3713,13.070569075208958,2,0
8482,6.346465179202394,1,1
8495,3.5601971294056014,1,1
3660,5.783866180720974,1,0
7851,4.174851662115023,0,0
9947,11.107937076388598,2,1
3604,4.715388482120655,1,0
7942,7.116968870136185,2,1
7783,12.433571588387322,1,0
6699,6.982368667173052,2,0
3986,5.6483597879530345,0,0
9859,6.186302047907317,2,0
7995,0.2700340925304161,2,1
8429,0.7728729825055316,3,0
3487,9.827553550662023,1,0
2433,1.418919017741265,2,1
9380,2.4148651238674557,2,1
5573,4.763023353070736,2,0
1079,4.600786485422978,1,0
2222,0.2105959101254583,1,1
4899,1.92081357059843,0,0
3814,5.698469830621404,2,1
2128,3.9414741818301806,1,1
5405,8.918858620395257,2,1
8492,14.10040910832716,1,1
2324,3.571457639844665,2,1
7464,1.1027869307722402,2,1
4254,2.7129904653201993,0,0
7557,2.1373502945517098,2,1
8806,7.564757536557188,1,1
8657,2.597223051594941,2,0
5691,13.368348602722435,3,1
4128,7.006776877605839,2,0
6746,2.8737313995947114,1,0
9410,3.2711927277240873,0,0
1922,10.430732766048797,1,1
1552,7.176731394753587,0,1
4213,9.62749509314247,1,0
6783,3.9210975269465957,1,0
2329,6.989147546902059,2,1
1961,4.862527644965676,2,0
3606,8.822241880968683,2,0
7575,2.0238585181010005,3,1
699,7.0432574538396615,1,1
3672,4.841094263934722,3,0
4362,11.045373017652064,0,0
6514,3.7243971809751786,1,0
313,3.0819875808418686,3,0
6442,2.10718371150945,0,1
4823,3.6821098080296832,0,0
884,2.718139819489641,2,1
4870,8.336890802738115,2,0
9776,11.030053565282374,2,0
6121,2.5196688975754573,1,0
2781,7.815858776442049,1,1
5569,1.18558188123634,1,1
5708,2.0201279732214985,1,1
1396,6.608083819762374,1,1
212,4.090491802003249,0,1
6110,2.7592848365897393,1,0
5688,2.12980939664487,1,0
5553,6.156380812539123,3,0
3888,1.6884989212817683,2,1
4626,11.005276046802715,2,0
6857,3.529583334121769,0,0
7338,9.526408249775693,2,0
3887,0.5493054155468025,1,1
1891,1.4786759465917663,1,0
6642,9.284663709677876,3,1
586,2.5909498497539465,1,1
7049,10.733579422194623,1,1
6735,1.6998247582172668,0,1
3639,13.564321260442934,1,1
2766,2.661358025494696,2,0
7120,1.641342939428075,1,0
3489,5.112277364263518,1,0
727,6.736779550757271,2,1
7233,21.286564291311755,2,1
7561,3.44527986563848,2,1
2728,6.913626466551829,3,1
1270,8.119736710572171,2,0
1625,9.68749546463695,0,0
8005,13.177346947784546,2,0
2275,3.6177041037530744,0,1
9463,3.7019327643654565,1,0
1391,5.936032164641034,1,1
4224,7.920835988662161,1,0
5765,0.5034401246915345,3,1
4460,8.545053876024744,3,1
3031,3.354977412430051,1,0
5414,1.7087987491857708,2,0
7315,4.942416761675218,1,0
3273,6.23015067139683,2,1
538,7.464637815537841,2,1
6754,15.067320068905303,1,0
5361,9.49463540890178,3,0
5250,8.33475839874831,2,1
6948,2.6462626015143496,2,1
9924,8.742828270733176,2,0
703,4.633169795481915,1,1
1427,9.116152933959834,2,0
8082,15.186346866369377,2,1
4243,9.071535315255273,1,0
2610,5.860810177875089,2,0
4601,19.214686800870346,0,0
5506,8.4222856265466,2,1
430,2.092801862974966,2,0
946,10.654633371940138,2,1
81,13.225626240046271,0,1
6558,12.579440120555315,2,1
3976,1.5172811240676942,3,0
9016,6.288814353661671,2,1
7404,9.26243499211645,2,0
8640,14.99583140096593,1,0
8853,2.2857833907615785,2,1
1337,4.7734067985314255,2,1
2948,2.5670853603152595,2,0
6721,4.327669168996691,1,0
6761,1.5578551499034026,1,1
6067,12.637272078090426,1,1
3608,4.841604379356715,2,0
7704,18.807684522993434,2,0
3067,0.41870218638757484,1,1
422,5.558594578034825,2,1
9832,1.4738707951593,2,1
3068,2.826433282283685,1,1
7068,7.113511508042869,2,1
9935,0.25477100468915004,0,1
2802,3.696566228337561,3,1
562,4.817481738179088,1,0
4762,0.5928253826311977,1,0
642,14.369442068314042,1,0
9458,12.042996833335113,2,0
4483,6.170034513374944,2,0
9005,4.251201766492148,3,0
3182,1.4521809135749064,1,1
7558,2.782394258257819,2,0
5850,8.075829655668356,3,1
3026,5.498892990872408,2,0
4438,2.8347066514762274,2,1
4219,13.499222585473758,1,0
9976,4.189417364897491,0,1
2864,5.895575527406316,1,0
3346,5.230340241900043,1,1
896,6.888534160056231,1,0
2425,10.457995851326189,3,0
1892,3.209152179067617,1,0
3647,0.9840888587330605,2,1
1668,0.5826364133211843,1,1
7781,0.8026950355653735,2,1
937,8.513474273363114,1,1
9359,3.9243217911485537,1,0
9964,5.294853941947194,1,0
7610,8.594068571861964,1,1
9811,3.764246123291982,0,1
8188,4.784330134211317,1,0
8290,6.52204409794758,1,0
4324,1.5396093435672906,1,1
8036,2.50034862638474,2,0
3981,13.265636230649346,2,1
9987,2.3801537543690996,3,1
7726,0.43180643080021225,1,0
9123,2.4965938980675717,1,0
5763,5.19007333116825,1,1
1322,3.9201870909500665,3,1
3786,1.7949240142579592,1,0
620,3.354898237536985,1,1
9820,6.422713602294921,1,1
6176,7.376514783879775,2,0
5001,5.764668882675641,2,1
9311,0.94609091881136,0,1
7135,1.1385999589807112,1,0
4616,11.023528506318614,0,1
143,2.015827964448533,1,1
7341,6.587260082357768,1,0
3425,1.3408409313895462,2,1
82,2.0386026413358675,3,1
