,Y
3496,0
2542,0
874,0
4514,0
6389,0
511,1
4789,0
2613,0
3081,0
6563,0
1822,1
4352,0
588,1
3820,0
973,0
1184,0
3270,1
2863,0
1941,1
196,0
1715,1
7065,0
6328,1
1765,1
4,1
6161,1
4899,0
814,0
2258,0
4648,1
3306,0
6987,1
2922,0
257,0
5298,0
4487,0
916,0
4857,1
2937,1
403,1
1147,1
4068,0
6411,0
5721,0
2566,0
4812,1
2651,0
2975,1
7317,1
3644,0
237,0
4864,0
7364,1
842,1
6966,0
6828,1
2875,0
818,1
3447,0
987,0
2733,0
2623,0
5220,1
408,0
6981,1
4746,1
2485,1
7301,1
3615,0
3126,1
4622,1
5905,0
2817,0
5494,1
3778,0
5207,0
816,1
7374,1
4734,0
5177,1
1089,1
1982,0
1062,1
1098,0
3016,0
5019,1
5480,0
1723,0
3423,0
6614,0
5443,1
530,0
5286,1
1100,1
6695,0
5243,0
6192,0
4675,0
4769,1
5828,0
2012,0
178,1
3024,1
3620,1
4248,0
6046,1
5884,1
407,1
5618,0
6144,0
5353,0
1542,1
3233,1
5078,1
6915,0
5217,1
4708,1
3983,0
1483,1
5699,1
2742,1
6311,1
6629,1
3343,0
5925,1
3855,1
7412,1
524,0
355,1
2007,0
5557,0
3521,0
7391,0
1544,0
5319,0
5508,0
1597,0
4203,1
513,0
6528,0
804,0
6041,0
615,0
1976,0
5662,0
6264,1
1988,1
1015,0
6435,1
2874,1
2710,0
7044,1
4750,1
3668,1
439,1
6731,1
1794,0
4613,0
4298,0
1158,0
6991,0
3039,1
50,0
4155,0
1561,0
193,0
694,0
7272,1
598,0
3113,1
137,0
498,0
3782,1
5653,0
2114,0
6008,1
7196,1
2508,0
5594,1
3092,0
746,0
1702,0
5673,1
5277,0
5630,1
5115,1
254,0
5584,1
6806,1
2929,1
2825,0
3128,0
4726,1
4778,1
6947,0
6175,1
3358,0
900,0
5923,1
1101,0
6068,0
2040,0
659,1
5371,0
5011,1
3766,0
3838,0
3353,1
1093,0
5445,0
1106,1
1442,0
2474,0
7204,1
2907,0
2753,0
6073,1
1266,0
7300,1
4053,0
7095,1
5352,0
5125,0
1313,0
5173,1
4069,0
172,0
1340,0
6132,1
120,0
2392,0
472,0
1436,0
61,0
7312,1
5756,1
3777,0
3399,1
2382,1
5290,0
6965,0
5378,0
6134,1
4822,0
26,1
1799,1
2711,1
7173,1
5090,1
2773,1
199,0
1977,1
150,1
2379,0
700,1
5398,1
5773,0
5966,1
3445,1
6668,0
6686,0
2622,0
1643,0
923,0
2466,1
1118,0
3481,1
6282,0
6247,1
5191,0
4611,0
4092,0
3622,0
378,1
5783,1
1535,0
5200,0
681,0
5428,1
3345,1
46,0
3448,1
1112,1
6571,0
3673,0
1511,0
3891,1
4698,0
6240,1
1751,0
6004,0
2218,1
3188,1
6318,0
6577,0
4636,0
3077,0
3365,0
176,0
6612,0
6743,1
809,1
5681,0
6459,0
1995,1
2565,0
5350,1
5749,1
3497,0
4063,0
1120,1
2553,1
7240,0
7025,0
5775,0
4497,0
3344,0
170,0
7365,1
5150,0
4411,1
1901,0
751,0
540,0
968,1
17,0
4937,0
1925,0
2358,0
5500,0
4972,1
537,1
6894,0
6439,1
364,0
1774,1
1481,1
6233,0
5042,0
5474,1
2604,1
626,1
3606,1
1136,0
3881,0
759,1
763,0
1414,1
197,0
2675,0
2924,1
5814,1
891,1
6206,1
1388,0
3918,1
272,0
7381,0
6896,1
7310,0
2115,1
2072,0
6388,1
256,1
4850,1
1796,1
2621,0
4947,1
6087,1
3749,1
3084,0
808,1
4668,0
2646,0
6570,1
6788,1
3637,1
4056,1
6770,0
7449,1
2754,1
3563,1
7362,0
5156,0
1634,0
3570,0
592,0
3692,0
4884,0
2746,0
3978,0
5423,0
2253,1
7475,1
4563,0
6038,0
438,0
1740,0
7030,0
2854,1
215,0
6920,0
1589,1
3171,0
6185,1
1251,0
6001,1
3144,0
3432,0
3215,1
303,1
1815,0
2142,0
5417,1
4313,0
755,0
6885,0
5432,0
7269,0
6561,1
3111,0
7403,1
4206,0
4628,0
2293,0
6153,1
1974,1
1814,1
2032,0
280,0
7109,0
448,0
6756,1
2977,1
5399,0
1865,0
453,1
5053,0
2391,0
5356,1
4188,0
3302,1
6213,1
1720,0
5303,0
5466,1
6067,0
888,0
2084,1
4321,0
823,0
2417,0
4615,0
4826,1
1099,0
7276,1
6261,0
2202,1
6721,0
3581,1
4759,1
2071,0
3269,0
820,1
5821,1
4553,0
3463,0
3553,0
5463,1
7142,1
707,0
7395,0
2191,1
7194,0
4856,0
6015,1
6837,1
6507,1
467,1
6660,1
1823,1
115,0
4534,0
3917,1
7216,0
4586,1
1942,0
4521,1
3731,0
5374,0
5842,0
749,1
3088,1
3386,1
157,0
656,0
5932,0
5548,0
5509,0
798,0
6111,1
3036,1
578,1
5916,1
4849,1
6767,1
2286,1
2634,1
1448,1
5726,1
951,0
3185,0
5273,1
518,1
4359,0
4254,1
4019,1
5026,0
2412,1
4185,0
6636,1
5515,1
6992,1
469,1
6357,1
4540,0
3206,0
4697,0
3413,0
2122,1
3664,1
5457,1
1867,1
7032,0
5068,0
4442,0
2898,1
317,1
131,0
1833,1
4537,1
5832,0
7128,1
5668,0
938,1
3347,0
2136,0
3807,0
3377,0
4811,0
6618,1
2667,0
1192,0
4154,0
1440,1
6457,0
5130,0
5208,1
1495,0
1480,0
2256,0
532,1
6769,1
3643,1
665,0
5057,1
5272,0
1945,0
5402,0
1057,0
1029,0
112,0
2234,1
3960,1
2688,0
4630,0
4413,0
4409,0
610,0
2245,1
205,0
2388,1
1397,1
5781,1
5223,0
2373,0
6696,0
4590,1
185,0
3175,0
4364,1
417,1
5650,0
3231,1
1816,0
3172,1
6697,1
6498,0
2104,0
4656,1
547,1
393,0
7013,1
2771,0
171,0
4945,1
5230,1
4983,0
1868,1
1401,0
3008,0
2737,1
1368,1
5535,0
2387,0
2267,1
4484,1
2885,1
7140,1
5341,0
2362,0
1635,1
2514,1
1474,1
2107,1
4058,0
3167,1
5809,1
3598,1
6272,0
3812,0
468,1
5465,0
3538,0
4545,0
3,0
6826,0
18,0
2849,0
2498,1
4908,0
4502,0
3612,0
1969,1
4010,0
5073,1
4933,1
2029,0
3707,1
4671,1
6866,1
6524,1
4421,0
5438,1
6003,0
5045,1
2938,0
1131,0
5808,0
1097,1
5796,0
1375,1
2687,0
7191,0
3672,0
558,0
5358,0
758,0
2948,0
4282,1
396,0
3800,0
5931,0
3029,0
4210,0
6417,0
995,1
4073,0
711,1
6136,0
7419,1
1278,1
6787,0
2726,0
2830,0
1049,1
2134,0
6481,1
114,0
4638,1
4926,0
2447,1
1695,0
4179,0
4205,1
4060,0
1121,0
2095,0
4310,1
846,1
6889,1
3608,1
2428,1
4400,0
4178,0
5873,0
140,0
599,0
6763,0
6758,1
2324,0
4603,0
3110,1
3485,1
5845,1
3051,0
1572,1
6369,1
5028,0
461,0
6836,1
2522,0
692,0
3512,0
5598,0
2562,0
6297,1
475,0
1891,0
2520,0
2422,0
745,0
5370,0
1060,0
4402,1
7138,0
3634,0
2921,1
395,0
1038,1
1033,0
1361,1
3197,1
1576,1
4729,1
3976,0
3059,1
2313,1
3678,0
2584,1
6184,1
3160,1
1487,1
2511,0
3677,0
160,1
1885,1
4875,0
2567,0
5132,1
2242,1
3037,0
2887,0
6406,1
729,1
2451,1
5880,0
1820,0
476,0
1944,1
3095,0
2054,0
3341,1
4346,0
1742,0
6078,0
2239,1
4767,0
2106,0
872,1
5785,0
495,1
3243,0
7185,1
4925,1
2597,0
2401,1
7100,1
6685,0
7318,1
1182,1
7433,0
4890,1
1880,1
670,0
7289,0
7064,0
2334,1
2570,1
1618,0
6830,0
5678,0
865,1
4100,1
2241,0
4075,1
1415,1
3895,1
6817,0
2384,0
5958,1
2495,0
5534,1
5702,0
6690,1
2371,1
4257,1
3201,0
6749,0
3908,1
2124,0
4117,1
3400,0
2569,1
3342,1
1557,1
5770,1
5586,0
3391,1
7133,1
2517,0
3875,0
7075,1
2283,1
5491,0
1302,1
5667,0
5429,0
5723,0
5412,0
7334,0
411,1
6103,1
1953,0
2523,1
5537,1
6926,1
1318,0
3568,1
2209,1
3750,1
3021,1
2772,1
857,1
595,0
5189,0
3222,1
6786,0
3600,0
7385,0
4854,1
2546,0
3237,1
7443,1
1073,0
6187,0
4297,1
4882,1
4341,0
5126,1
5373,0
4993,0
3194,0
3198,1
1646,0
3056,1
2580,0
6019,0
2861,0
830,1
2090,0
6057,1
6509,1
4476,1
2441,0
6248,0
1294,0
603,1
6478,1
4292,0
1215,0
5450,0
997,0
4160,0
6381,1
1747,0
4720,0
3293,1
6158,1
3808,1
6424,1
611,1
2076,0
2189,1
1496,0
3012,0
2509,0
1181,0
4138,0
3182,0
1656,1
3053,0
2065,0
1090,1
4221,0
3147,1
6329,0
202,0
2780,0
3287,0
7407,0
3712,0
1164,0
7217,0
1863,0
905,1
7383,0
3072,0
3843,0
5179,0
3339,1
2333,0
6323,1
859,0
3738,1
687,0
4577,0
1196,1
3296,0
3599,0
7376,0
4735,1
1335,0
2140,0
901,1
2347,1
5390,0
4495,1
7351,1
7311,1
4074,0
4251,0
5151,1
6299,1
765,1
4620,0
907,0
2274,0
2986,1
3248,1
3736,0
124,1
2062,0
128,1
3138,0
6651,1
394,1
3883,1
7264,0
6962,1
5621,0
4723,0
7448,1
6863,1
4943,0
6380,0
7004,1
5843,1
3474,0
4501,0
3319,0
451,1
1884,0
4589,0
5818,1
837,0
6727,0
5266,0
2888,1
5092,0
4998,0
2663,1
1667,0
1209,0
2813,0
2167,1
3732,0
6028,0
2605,1
862,0
6263,1
4985,0
3244,0
877,1
3663,1
2897,0
2871,0
1728,0
357,0
2515,0
4693,0
723,1
5642,1
3114,0
6802,0
6170,0
3461,0
7010,0
3001,1
436,1
2573,0
4574,0
4129,0
742,0
868,1
6484,0
3418,1
3966,1
4228,0
982,1
1608,0
2502,1
6851,1
647,0
4266,1
7228,0
4090,0
5133,0
3848,0
19,0
2507,1
1081,1
2617,1
7195,0
7171,0
4719,1
5861,1
2865,0
1169,0
2022,1
1638,1
6418,1
6676,1
3814,0
4653,0
568,0
4128,1
6005,0
4509,0
2221,1
7440,0
4281,0
2045,0
5793,1
7169,1
336,1
3369,0
7271,1
3397,0
240,1
5834,0
618,1
2023,0
2367,1
695,0
2082,0
2829,0
6463,1
1150,0
5196,1
2364,0
1274,0
3769,0
4897,0
1000,0
5588,0
5475,1
4597,1
6257,0
6527,0
4111,0
1199,0
630,1
2128,0
7167,1
1163,1
5360,1
5617,1
6536,0
103,0
2127,1
3137,1
6841,0
6090,0
6022,0
2545,1
5768,1
5564,1
6812,0
151,1
4388,0
6287,1
4047,0
4045,1
4401,1
972,0
4978,0
7284,1
2091,0
7069,1
5322,1
1323,1
4064,0
386,0
7085,1
2877,1
1252,0
6755,1
1516,0
4007,1
6392,1
6447,0
2200,0
4279,1
4246,0
7108,1
3170,0
106,0
7076,1
1781,1
1001,1
1840,0
1894,1
4815,0
7248,0
6188,0
5826,1
1842,1
1374,1
4148,1
2282,1
7435,1
5263,1
1122,0
2372,0
7073,1
4733,0
4740,0
356,0
4000,0
4239,1
2593,1
661,0
7152,0
437,0
1356,0
1247,0
7439,1
444,1
4333,1
371,0
3064,1
1806,1
3360,0
1729,1
2057,0
4115,0
4483,0
4968,0
3919,0
343,0
3288,0
5523,0
405,1
3688,0
1908,0
5570,1
590,1
7096,1
5185,0
1919,0
887,1
5957,1
735,0
791,1
3071,0
2121,0
1308,0
6156,0
3741,0
4144,0
6616,1
1154,0
1600,0
2448,1
7279,1
946,0
7236,0
350,0
3758,1
1248,1
4680,0
4889,0
3257,0
1080,0
4438,0
1216,1
1206,1
5696,1
7086,0
2804,0
2468,1
6953,1
4169,0
5249,1
3211,0
2548,0
5660,0
5111,0
7046,0
1011,1
7141,1
5281,1
1803,0
6907,1
430,0
4548,1
5048,1
3196,0
5229,1
7056,1
3109,0
5993,1
3648,0
4940,0
2294,1
6306,1
2820,1
3130,0
5830,1
80,0
2423,0
2755,0
3124,1
5889,0
897,1
1142,0
1288,0
3117,1
790,0
1861,0
2747,0
5763,0
470,0
225,1
2467,1
22,0
6313,1
4917,0
6421,1
5600,0
6416,0
7053,1
892,1
2563,1
1079,0
3199,0
3658,0
1114,0
5665,1
4296,0
3605,0
693,1
5380,1
4949,1
605,0
6325,0
2916,0
6083,1
6675,1
5502,0
5418,1
7257,0
4211,0
4957,1
434,0
5359,0
4496,0
1149,0
6637,0
4716,0
2096,1
4602,0
6228,1
362,0
6020,0
5983,1
5839,1
3040,0
6734,1
4904,0
7415,0
2162,1
7471,0
7021,1
483,1
7460,0
4524,1
419,0
3933,1
4280,0
6773,1
3526,1
5722,0
642,1
3981,1
6499,0
5044,1
1453,1
1691,0
671,0
6542,1
4705,0
6309,1
4464,1
3129,0
7124,0
6601,1
4432,0
2588,1
3809,0
3651,0
58,1
535,1
3575,1
4984,0
6382,1
2962,0
4883,1
660,0
91,1
6778,1
6169,0
6969,1
1337,0
4021,1
3850,0
5316,1
7441,0
7472,1
491,1
6049,1
7320,0
1221,1
2165,0
4354,1
4407,0
1275,1
5907,0
3990,0
3690,1
6617,1
5637,0
2787,1
6361,0
4944,0
307,1
2774,0
4942,1
3534,0
3259,0
2999,1
2011,1
2809,1
2414,1
1847,1
4871,0
1,1
5102,0
2740,0
7127,1
6952,1
3435,0
5344,1
122,1
2839,0
6958,1
2184,0
1468,1
2694,0
3218,1
2889,1
4696,0
5526,0
6440,0
832,0
6744,1
534,0
5676,1
1624,0
7340,0
3150,1
38,0
3571,0
926,0
655,0
3235,0
3860,0
1671,0
5420,0
7223,1
5315,0
1997,0
4930,0
4028,1
3394,1
1094,1
7341,1
2769,0
1128,0
6426,0
501,0
305,1
6024,0
4841,0
5472,1
2210,1
4562,1
5467,1
3334,1
6632,0
6472,0
6599,0
6387,0
5544,1
4093,0
3572,1
3550,0
4600,0
6231,1
4676,1
5945,1
2956,0
5416,0
7384,0
3713,1
6181,0
4091,0
4482,1
3063,1
2843,0
1434,1
4088,0
1064,0
465,0
1305,1
4504,0
1365,0
1644,0
6395,1
3123,0
6027,1
4422,0
366,0
6350,0
6583,1
3398,1
3098,0
2227,1
7393,1
6480,1
6014,0
3251,1
7437,1
4715,1
7110,0
545,1
45,1
5692,1
6644,1
6901,0
7314,1
7265,0
3507,1
2462,0
6927,1
6902,0
6716,1
4669,0
5409,0
5000,0
5658,0
6579,1
4962,0
4593,0
3325,0
885,1
1660,1
30,0
3852,1
5530,0
3781,0
5175,1
7350,1
5146,1
433,0
2109,1
633,0
4174,0
290,0
1280,0
1399,1
1586,0
3372,1
449,0
1549,0
2697,1
2304,0
881,0
6094,1
2179,0
2368,0
3915,1
3547,0
4112,0
5950,1
7465,0
7369,1
3806,1
1358,1
2226,1
7084,1
4561,0
7373,0
6180,0
4361,1
2366,1
3050,0
6456,1
5407,1
1005,0
3439,0
3246,0
6649,1
6075,1
4394,0
573,0
831,0
1127,1
6943,1
2264,1
2880,0
3743,0
767,0
5010,1
4113,0
6683,1
4684,0
1898,1
508,1
1530,1
6241,1
3116,0
4790,1
6845,1
5567,1
2973,1
304,1
2421,0
4547,1
2838,0
5066,1
6994,0
6609,1
730,0
2443,0
1338,0
6794,1
5312,1
4017,1
4739,1
3457,0
962,0
644,0
6191,1
6606,0
631,0
928,1
5264,0
5154,0
609,0
688,1
5794,0
6348,0
2192,1
2759,1
2505,1
6874,0
4530,1
6114,1
282,0
6684,0
1758,1
5550,0
2952,0
5874,0
219,0
7405,0
4732,1
6833,1
3716,0
1493,0
5152,0
6939,1
3560,0
7262,1
2803,1
2624,0
2616,0
1188,0
1224,0
4896,1
720,0
2246,0
3238,1
6752,1
6809,0
3784,0
4902,1
2321,0
2255,1
5758,0
1461,1
826,1
1024,1
1329,1
5023,1
2873,0
4462,1
3569,0
6442,1
353,0
5661,1
2857,0
4311,0
4226,0
5691,0
1505,1
242,1
3674,0
4329,1
6557,0
68,1
6490,1
1044,0
3459,0
2457,0
4788,0
7280,0
3294,0
6147,1
986,1
6229,1
5904,0
3232,0
5898,1
1683,1
1390,1
1030,0
2719,1
1299,1
575,0
2432,1
126,0
6368,1
5930,1
6344,1
704,0
4440,0
3363,0
3158,1
6834,1
6042,1
1612,0
1788,0
6854,0
6379,1
5165,0
6365,0
435,0
4288,0
1270,1
3787,0
5471,0
3898,0
3322,1
2479,0
4870,1
3055,0
2487,1
345,0
4016,0
6431,0
263,0
3308,1
16,0
3943,0
4976,0
6762,0
1166,0
5430,1
3747,0
1547,1
6971,1
5307,1
4595,1
650,0
3022,1
1179,1
2730,1
3310,1
1243,0
1452,1
1507,0
40,1
471,1
4012,1
1363,0
564,0
3817,0
6128,0
344,0
29,1
1627,1
6719,1
1260,1
856,0
898,1
5097,1
6918,1
3221,0
4751,1
7326,0
2659,1
71,0
3265,0
5787,1
2828,1
2712,0
2693,1
192,0
3888,0
6803,0
1003,0
640,1
7051,0
5674,1
4338,0
2328,0
3273,0
5520,1
2108,1
6310,1
165,1
5717,0
6724,1
1784,0
5274,1
4337,0
1858,0
5203,0
3957,1
4454,1
1568,0
6538,1
1258,0
6149,1
6566,0
5961,1
5288,1
2727,1
812,0
5929,0
1565,1
4911,1
6427,0
3675,1
6364,1
3023,0
7270,1
6960,1
6639,1
3916,1
5605,1
4114,0
4975,1
2201,0
6600,0
168,1
3245,1
2734,0
932,1
3725,0
2345,0
1921,0
7189,1
4837,1
6868,0
6819,0
4679,1
6293,0
6518,1
3357,1
2544,1
4718,1
3483,1
6700,0
5186,1
5163,1
4460,0
2501,0
600,0
5107,0
6813,0
5682,0
234,1
6878,0
3959,0
3969,1
4802,1
2908,1
6338,0
4492,0
6559,1
632,1
974,0
1321,0
1562,1
4606,0
5981,0
6425,1
3562,0
4672,0
2314,1
329,0
3770,1
138,1
5327,0
6362,0
1286,0
4303,0
2788,1
6881,1
5024,1
7049,0
3005,0
2394,0
2019,0
4264,1
2240,1
7221,0
3451,0
6305,0
6225,1
3434,0
4840,1
6825,0
5644,0
621,1
922,0
1360,0
6859,0
1086,1
266,0
6288,0
4818,1
561,0
3315,1
2296,1
360,0
2470,1
1256,0
1826,0
4316,1
6403,1
3536,0
3146,0
3897,0
4103,0
7176,1
2844,1
2356,0
5754,1
3689,1
6211,1
6589,0
3646,0
2252,0
516,0
539,0
7036,1
2250,1
4876,0
1519,0
4512,0
4912,1
754,0
102,0
4987,0
934,0
1834,0
1419,1
2360,0
4423,0
2987,0
7112,1
2074,1
78,0
5483,0
699,1
3328,1
4932,1
5117,1
5265,0
4197,0
959,1
3556,0
4633,0
5444,1
480,1
2149,0
567,0
3961,1
4334,0
2435,1
2155,0
787,0
4371,0
2619,1
5875,0
708,0
5021,0
7372,0
1269,0
2939,0
2819,0
3317,0
4104,1
6712,0
7394,1
283,0
4393,0
1078,0
1083,0
4199,1
1424,0
6587,1
7287,1
876,0
6713,1
2858,0
2235,0
531,1
5960,1
1521,0
73,1
3254,0
4657,0
5455,1
75,0
635,1
2960,0
3279,0
7243,1
1432,0
2831,1
4532,1
4988,0
7454,0
1962,1
3255,0
4666,0
1614,1
3557,0
4805,1
167,0
6129,1
5022,0
3765,0
6619,1
2554,0
6316,0
3934,0
2914,0
3618,0
5994,1
2320,0
2823,0
4079,1
318,0
1625,1
1981,0
3268,1
6642,0
4542,1
2348,0
3751,0
5404,0
1916,1
3355,0
1133,0
6597,0
5572,1
2864,1
6262,1
4572,1
188,0
2195,0
1737,1
4278,1
3797,1
7034,0
1017,1
5422,0
2801,0
4267,0
1157,1
5085,0
3177,0
76,0
4030,1
5184,1
5415,0
65,0
487,1
6848,0
1036,0
6900,0
1264,0
5581,1
7421,1
0,1
7157,1
2404,1
503,1
4859,0
5521,0
4760,1
5489,1
3479,1
3946,0
3085,1
1085,0
6664,1
4351,0
5142,1
2093,0
5573,0
1421,0
6081,0
6916,1
653,0
4843,0
3835,0
2113,0
6797,0
2426,1
6205,1
5431,1
6647,1
6751,1
1743,0
4375,0
3879,0
3068,0
4658,1
4963,1
5058,0
143,0
2919,1
6422,1
6995,0
1231,0
7006,1
1214,1
4646,0
2866,0
541,0
2400,1
1947,1
4709,0
988,1
5561,1
286,1
5087,0
1685,0
1735,1
4314,0
1018,1
7146,1
4503,1
1458,1
4082,0
1708,1
5812,1
2848,1
5447,1
6682,0
1692,1
7206,0
2779,0
1662,0
3970,1
3511,1
2749,0
1900,0
7230,0
4305,1
3292,1
3510,1
6500,0
3046,0
2359,1
6856,0
4300,1
