,P,Q,A
3914,3.0318027050948517,2,0
2478,1.8545081095520128,3,1
1060,-1.3683749848022027,3,1
7758,9.806086616606109,2,0
791,7.697793378225392,3,1
2644,-0.8135157341958293,3,0
8343,3.502427986904926,3,1
7490,-1.2563777243802787,3,1
1511,5.617419601892463,3,1
6038,7.14736519700729,1,0
1526,4.424274451186873,0,0
1997,4.17309810468835,3,1
2640,1.4931250854464193,3,1
8693,5.592431527723326,2,0
2218,4.144673068353247,1,0
7097,9.52696637257659,3,1
9554,4.8242308902796225,3,0
3613,0.8139313458806144,3,1
9017,5.725598048043805,3,1
5080,-2.8754168103156634,3,1
3121,1.4174606825196487,2,0
7210,0.42460189178282115,3,1
255,3.526241770018612,0,0
8611,6.899536953514814,1,0
3789,10.557915082339623,3,1
2109,7.277960146112836,1,0
250,-0.9605113553577944,3,1
421,7.959039694545744,2,0
2857,-1.5526038186574467,3,1
199,7.785032135364402,0,0
6753,0.18606881482097226,3,1
9204,14.680684860086277,0,0
1375,20.283169600195325,3,1
4988,3.995943567544898,2,0
5524,8.660943998044173,2,0
5585,-4.5339012888335,3,1
8619,3.1339284709927298,1,0
8203,24.92279476599859,1,0
8286,4.873778745019447,3,1
7630,3.6519164659066075,2,0
2038,22.08317526130983,1,0
3778,5.978805633915853,2,0
3709,11.392335616189339,1,0
9026,5.566391208177652,1,0
3159,1.2851187395409238,1,0
3679,-0.7620019834493525,3,1
94,5.293997739847756,3,1
8307,-1.0578098863112224,3,1
845,16.473563575701874,3,1
3251,13.902088749591282,2,0
2480,14.464448336283374,1,0
6672,3.0438887143270854,0,0
8960,5.096492275687674,2,0
4209,0.5741106674766947,2,0
191,7.572915692932616,2,0
1521,3.025830400977579,2,0
3725,2.7466241091579655,3,1
3614,4.93018098348473,2,0
254,0.20868382542241304,3,1
1858,0.9016029042390292,3,1
4530,7.138347576397707,2,0
774,1.59048383720053,1,0
2187,1.6865156932893828,3,1
6056,2.6551221655480823,3,1
873,-2.3739134983777688,3,1
1629,7.395516201909046,1,0
1148,9.324871692815446,1,0
2970,2.354453458323328,1,0
7729,16.329884182866397,2,0
3222,8.941305961815413,3,1
5960,3.8623710829656708,3,1
3628,8.506477299535904,1,0
3973,0.44060462071856077,3,1
1753,3.4927685000976063,2,0
2071,1.686620475940161,3,1
206,10.423304387663592,0,0
721,3.8406993096669555,1,0
3570,-0.7667482008894311,2,0
1823,10.78518143116439,3,1
9353,2.2723382042207363,2,0
2991,-0.9974392350666986,3,1
5865,7.384509525700557,2,0
4847,8.177236148622196,2,0
1940,2.639177107864973,3,1
5775,3.7600125304043788,3,1
477,0.09456063740385012,3,1
1750,-2.4977673993755696,3,1
1623,0.17427879405504415,3,1
7780,8.549623375523256,3,0
7774,0.37831213647655193,3,1
752,2.1962889047180494,1,0
5059,1.5897055085596818,3,1
1300,0.8481446131721215,3,1
6882,3.661923138567012,3,1
3014,11.468154587975675,3,0
449,6.825573917423125,1,0
9998,2.5906527107374386,1,0
6297,6.846999110698554,2,0
1787,-1.7712243321757883,3,0
8179,2.3391724265798226,2,0
9378,-3.2784760472210714,3,1
1255,2.258167092911183,2,0
9731,6.341028607170059,2,0
3929,20.149977229447313,2,0
8472,4.582132684429333,1,0
9472,5.608966240801342,3,1
2943,5.753928412006985,1,0
742,1.2747213983045977,1,0
7460,0.4382273595852564,3,1
7504,12.034436206323509,1,0
4800,8.294902405204724,3,1
6394,-2.4138474702089674,3,1
6759,5.819696592852825,3,0
9354,4.306612777762963,2,0
3005,6.085092643527306,1,0
5669,3.312877335089569,3,1
2854,1.714611624621373,0,0
5800,1.981766580943263,3,1
943,4.311312502985337,3,1
6960,0.12375044987479278,3,1
8633,2.538440717865102,3,1
4600,5.18909987039784,2,0
5162,3.5721467526718573,1,0
5516,4.973825974032145,3,1
1946,-1.0837096712872358,3,1
3311,4.712439178780167,2,0
9406,11.53160231048438,1,0
5448,10.754012698387797,3,1
6169,10.263908914816025,3,1
264,0.29261283613679856,3,1
4431,1.5085676649956814,3,1
8130,0.4253009301960491,1,0
9733,1.9342610946914893,1,0
4487,1.2944402052824775,3,0
9626,8.261656564874547,1,0
2613,0.4723153826503963,3,1
6447,-0.03263395363148902,1,0
7071,1.3771256710652362,3,1
4027,10.061500776546307,2,0
7281,1.9621104230052724,1,0
2098,7.3357984511202785,2,0
3185,4.247337107504063,3,1
9866,-1.6587734865699526,3,1
1872,7.675262446750154,3,1
7563,6.749086906938214,1,0
1989,2.701018550072374,2,0
7458,12.099373022208262,1,0
3561,4.1408591938658565,3,1
6588,6.102116369150969,2,0
694,4.509515663682403,3,0
8089,10.446957309991971,1,0
1709,6.614974391123868,0,0
8663,14.174725183699374,3,1
1976,-0.0931299368908467,3,1
5206,0.5306995090359438,3,1
1094,8.30689001366822,1,0
9156,11.529628603415231,1,0
6702,-0.7263109516089093,3,1
1084,1.9573362648390682,3,1
8357,4.635607089753017,2,0
9280,6.407974625161703,2,0
3792,14.616486649207106,3,1
4932,10.281900275112687,2,0
7530,9.379209829748556,2,0
9146,5.51938382878705,2,0
2787,-0.11583372271007342,3,1
8612,1.3302018253712689,3,1
903,0.0692274963747983,3,1
9068,-0.036414762738711026,3,1
6957,2.129577911690479,2,0
8929,0.3177102236827869,1,0
851,5.550274046379492,3,1
4077,3.702670555306217,3,0
9985,14.95417278773646,3,1
4112,1.3291552451885855,1,0
6848,2.335601327112674,3,1
1509,2.5319010259717825,3,1
9457,7.977813695255945,3,0
7822,8.547361431610787,3,1
5014,14.266155054373733,3,1
1336,4.086747201345366,2,0
7890,3.9355192091592412,3,0
7117,1.899306863108178,3,1
9921,5.61656432985116,2,0
8479,7.571067559265312,0,0
771,2.6722774917170624,3,1
3469,1.7888843751203465,3,1
3734,3.6715252125797537,3,1
5649,-0.9030781930041756,0,0
3319,7.143229344877582,2,1
9205,4.800850518936613,2,0
8641,4.166139456817685,2,0
3920,1.3985030855342175,3,1
7800,8.837183679807096,2,0
591,2.188269745308479,1,0
4857,5.4686450174094325,2,0
9667,2.791331785310242,1,0
540,-1.1106190287707691,3,1
745,7.8181657823732404,3,0
4804,4.525143357534073,0,0
3387,-1.513012484007007,3,1
2700,2.5910478568940984,3,1
8884,6.176801583521312,3,1
5170,6.6634663949602375,3,1
2866,9.030778787917095,3,1
1028,6.01149789951727,3,1
6717,6.077512230841794,3,1
5445,1.2715649213381262,2,0
876,4.1336803076940845,3,1
9965,1.7935584404942602,3,1
1550,1.6055318397307006,3,1
7562,3.6265578480899316,3,1
1404,6.512514173891621,1,0
3128,8.684544010611527,3,1
1348,9.611477769258723,3,0
6463,3.1847924541122494,2,0
2818,2.8115334469998365,3,0
2570,18.057936284808193,3,1
1414,20.028262067846484,3,1
3097,2.735420805359359,3,1
5424,-2.1160675514969673,3,1
7713,2.4022102321506735,3,1
5125,0.4665742393732521,1,0
16,-0.14950349945311486,3,1
4943,0.34837292249979046,3,1
4934,5.07823937682453,1,0
2072,4.970921911563771,2,0
9088,9.882893598753768,3,1
9685,2.118504799569223,1,0
2189,6.403068269269608,2,0
751,5.035885731667117,3,1
6911,10.220171318125953,1,0
5696,9.596248370402506,3,1
3002,0.5271380903874119,3,1
9526,6.728669727535989,3,1
8494,3.060469473711229,3,1
825,1.7635082679911058,1,0
8828,0.5103763274938771,3,1
5145,5.296381061152277,1,0
8505,5.411650864478728,3,1
5210,-0.1378011092321616,3,1
9503,6.02819555034708,3,0
1778,-2.1127557584759096,1,0
8713,1.4262452018057812,3,1
9560,5.257775664776949,1,0
2357,5.671258163983512,1,0
1499,5.579966138303999,0,0
580,2.0897578301520445,3,1
2263,4.487401494526204,3,1
3843,1.5645158150444018,3,1
9570,-2.0631696633771774,3,1
5454,10.713754605181236,2,0
9021,7.403765792836742,0,0
3637,3.6288733203707357,0,0
9240,4.501249386821078,1,0
6095,-0.04905842381105652,1,0
3114,0.18327176781422694,3,1
5586,6.01429932637829,1,0
9833,-0.38172836996949977,2,0
7638,1.5563217486950918,3,1
3705,2.247491682916267,2,0
4539,0.24005095421202505,3,1
5196,2.662025555626934,3,0
1320,0.9503133495405947,1,0
3022,11.496216182154427,3,0
2870,2.590030442051981,3,1
7251,7.632534005222656,2,0
9790,-1.0374184644622677,3,1
366,-1.7403869565273484,2,0
9824,3.5066889099785614,3,1
3654,9.639019788131009,2,0
5717,-1.360482305745847,2,0
5167,-0.7530663795074282,3,1
7000,10.000178025120515,0,0
7346,11.97394632233416,1,0
9438,10.940690540736304,0,0
7913,6.873170629442372,3,1
5138,6.656159767597108,0,0
9450,-0.6623294995877184,3,1
4890,4.603851565049647,2,0
1302,8.548204782515828,1,0
9288,-2.590024815192735,3,1
9425,2.2652895335170427,1,0
8252,6.924537142889056,3,1
678,3.4139419799687234,3,1
8970,0.5680349054745985,3,1
8061,5.641517436681683,1,0
804,-1.8251934201658948,3,1
6797,-1.769122009771142,3,1
1819,13.137263653461982,1,0
5697,8.835065090867383,0,0
693,5.787599939321143,1,0
1271,1.3173657950764754,3,1
7426,8.712458141808892,0,0
1422,5.176061075429486,1,0
6627,2.2904522755536916,1,0
8814,-0.056949128249665276,3,1
3386,9.102804332448907,3,1
8157,-0.6043438802518587,3,1
1524,6.660910480615856,2,0
2904,-4.355059840438109,3,1
2265,0.9204179045511416,3,0
2258,4.1638535742431975,2,0
4309,4.576007640197483,3,1
1653,11.35046127665666,1,0
4806,2.800345887081958,2,0
705,3.869714517867933,3,1
686,1.091129120849706,3,1
4316,4.907397482542329,2,0
9995,9.597557663301659,3,1
2554,4.245829225176266,3,1
1193,-2.421963936310979,3,1
8282,-0.9253297712442228,3,1
8122,5.42519218684631,2,0
363,6.585556469461354,3,1
611,10.440760690705154,3,1
1680,-2.6496639366558092,2,0
9031,-1.8221616177675772,3,1
9846,17.28931094388524,1,0
9773,2.77943572834974,1,0
2744,6.6698438706799505,1,0
121,2.8426886995633507,3,1
4528,-0.9188122204623821,0,0
1784,3.9487732854411695,2,0
8634,16.32346565875637,2,0
6875,3.4079001281738583,0,0
4945,14.2809200839163,0,0
1282,6.82184883993903,3,1
7358,4.347244807586469,1,0
834,4.264351688415704,1,0
8655,5.392189681587261,3,1
4468,-3.46128033571396,3,1
6591,19.869698621624444,3,1
3712,-1.4656033143905458,3,1
7416,9.788631179417266,1,0
7033,6.734986202268596,3,0
8990,8.386378864021044,2,0
8439,-2.741732778334897,3,1
522,12.031435032647655,3,1
589,-0.7826067814065225,3,1
4154,-0.25518940553905667,3,1
5567,4.230868537296097,0,0
2774,-0.7542908105841246,3,1
3681,3.0444205296534435,3,1
2415,6.634373848160526,3,1
4211,0.7109577281668074,2,0
8032,-1.3656712029594993,3,1
1019,0.4516898143946104,3,1
4723,1.5520542514483302,3,1
8087,10.150182226501693,1,0
2399,0.6871861661057377,2,1
1584,7.891302788601652,0,0
4475,3.1566877495243753,1,0
2060,7.799969663104669,1,0
9609,16.166550391756473,1,0
9518,2.857666555274352,3,1
6803,-2.229460686419297,3,1
2606,3.960254913904471,3,1
8580,12.038651724056527,1,0
6337,2.1201521913484145,2,0
1871,15.065953483694422,3,1
2772,16.766213171050453,2,0
7239,6.36171480214905,2,0
8931,1.3863732934680546,2,1
8063,2.176269447478378,2,0
7181,7.38279449365357,2,0
9097,3.1953004976590007,3,1
643,1.7245317421463344,3,1
8745,3.292911028677448,1,0
7796,1.713877349802905,3,1
711,7.705700598481424,2,0
2371,7.566725392748264,3,1
9556,3.6518400125607293,3,0
9023,4.8398289461041015,1,0
2514,7.633530986803611,3,1
7439,0.4868645016626705,3,1
803,-2.478784831680846,3,1
1442,3.8048148227195218,3,0
2790,2.6697934362089684,3,1
2987,0.7879805078433471,2,0
3202,0.03490986513048466,3,1
5912,9.156886491064304,2,0
1874,-1.85719613788015,3,1
6995,7.306003291537629,2,0
1402,1.9440830820796167,3,1
380,4.013553997922123,2,0
4392,6.9692822068060645,2,0
7872,12.548482094858528,1,0
9659,5.450215840142516,3,1
5141,8.973865715426893,3,1
3141,11.119289426205254,3,1
5222,3.5136577717040773,3,0
8590,0.8899477046992941,3,1
111,8.57996222789486,3,0
5221,1.4557987958009702,3,1
7748,1.8651880228141169,3,1
8078,-0.25466965037777123,3,1
544,15.636053974713686,1,0
4851,-3.347408381455865,3,1
6944,-1.1069879667111282,3,1
1761,3.8529304807358282,1,0
305,6.370078931817523,3,1
9781,0.8486470093103584,3,1
2534,6.2948190460504225,2,0
2183,-1.0944677009364698,3,1
8473,11.565940908230582,3,1
5057,0.44286295299687906,3,1
8689,-0.9681865337948741,3,1
1220,4.840558243298791,3,1
7287,8.13108239715451,1,0
1181,2.8640341727508245,3,1
1090,2.219199296432116,1,0
5258,9.488946571690601,2,0
8194,4.749976347943461,3,1
6611,3.6795714465413365,1,0
9188,7.206143773046393,3,1
9937,4.761058769625846,1,0
2201,0.14606926353477545,2,0
9228,19.575598726422882,2,0
8782,12.061849081543857,1,0
9488,2.27547913369343,1,0
1034,0.9022205851359255,2,0
208,6.477053302441677,1,0
7123,2.703177523561392,3,0
9719,7.935790329005791,2,0
9514,8.972371987497102,2,0
7014,6.743587164839918,2,0
6698,10.887238758299368,3,1
2896,6.223466461485372,2,0
35,7.205900218763009,3,1
7222,10.104624823199941,3,1
7519,5.2853910174675836,3,1
2563,2.984453248130396,1,0
4949,2.8950595495543396,0,0
2103,6.372637681978709,3,1
4750,3.3199313833343296,3,1
2673,-3.697300932363161,3,1
4660,2.6294164127516484,2,0
547,4.239178677066162,1,0
7582,1.2566253453596423,3,1
8238,2.5506102645334012,1,0
6953,12.32175698591337,2,0
3279,9.716346198336712,2,0
5943,7.977466372568072,1,0
7065,0.8523642030927527,2,0
9836,-4.659226911333418,3,1
6166,9.35853652123353,3,1
3726,-0.10714320207336442,3,1
297,-2.087500332054516,3,1
4693,3.246120052805275,1,0
1453,7.975877650740185,2,0
369,0.15532306732969126,1,0
3459,-2.349652840414229,3,1
5224,7.651362543728329,3,1
1933,1.7229203886802984,3,1
9249,8.140507267635009,2,0
5056,0.9652647340897067,1,0
8785,10.054322559510457,0,0
1577,6.0412959146834595,3,1
7886,14.810219307170103,1,0
131,-0.40493952685548934,3,1
5397,3.5041201862982665,1,0
452,-0.3128488980407038,3,1
1408,6.692902526345039,2,0
7759,6.865232630202195,2,0
8441,-1.5266768154222121,3,1
4778,5.70651005466012,2,0
7200,1.5957124949493,3,1
9612,7.586409231353454,3,1
6986,-1.448896196830697,3,1
4338,3.9581892861451142,2,0
9700,2.3620069683275746,2,0
8056,5.105142763890326,3,1
514,5.527102437857517,0,0
2249,1.1140597209410434,3,0
280,0.9859557194137492,3,1
233,2.4414084881093197,0,0
5096,8.275192039612111,1,0
5753,5.251040294069086,3,1
9873,7.627754625139017,2,0
6336,5.587905787809457,2,0
5893,3.356703221399779,0,0
4830,6.052326440564216,2,0
5683,1.1433604002193443,3,1
1380,16.652091372957905,3,1
2601,1.2488890311246958,3,1
4796,16.567694140304543,2,0
6378,-0.1294895583456399,1,0
3861,14.239145585917846,3,1
9674,10.600116851856292,2,0
2989,4.740176227788463,2,0
1605,16.038973432052906,0,0
3558,3.3533730987599872,3,1
8662,6.439987335226959,1,0
2061,-1.2562326794101746,3,1
8332,5.233298028682679,3,1
7688,11.824194769811923,1,0
5383,4.816840656303218,3,0
3683,2.030225831453995,3,1
2858,5.537402569133387,2,0
6260,1.6899855850220056,3,1
3371,12.49297855407211,2,0
2233,7.113744015201083,3,1
6050,3.2905592134943804,3,1
1232,4.182239116772353,1,0
1370,3.168893795207695,3,1
1583,1.4384700091970901,0,0
4058,8.573678145545696,2,0
9955,3.0327562835758686,1,0
6616,-0.3338342874181073,3,1
9538,1.9355939596273606,3,1
525,1.0257012395291172,3,1
4173,1.2202111725497342,3,1
4956,3.370255408347921,3,1
5139,2.6714377688342483,3,1
209,5.467906367421314,1,0
4718,7.378228772220262,1,0
1667,4.295072859806545,3,1
9067,-3.3137777740079333,3,1
3039,4.146259207160248,2,0
7307,3.456010061771019,3,1
3890,4.29680837723067,1,0
2136,5.417859994727273,2,0
4325,-0.3364013456670651,3,1
9772,3.1200381904874632,2,0
9669,1.1523736504645214,2,0
6217,6.469262880385324,3,1
819,0.49855577412173746,3,1
5256,9.993139780049791,3,0
5264,14.538032194671137,3,1
5197,6.856453963053037,1,0
4369,4.016055302645755,3,1
328,3.0273966678246866,2,0
3818,8.331290900175153,3,1
1092,10.841943153581417,2,0
3394,16.903069833523418,1,0
9471,8.774599951607865,0,0
4001,11.369420558970267,3,1
9636,3.087228855286024,3,1
86,-0.43423123902528804,2,0
2428,12.00616232232873,3,1
9389,-0.8363472082863975,2,0
5069,10.61252465315819,2,0
8523,5.89123818295867,1,0
2080,-1.0429718140848072,3,1
9164,4.561251586241157,1,0
982,6.460900295471071,1,0
2104,-0.05978661974774191,1,0
8876,6.711098540432313,3,0
1040,1.5467837399922435,3,1
9340,9.313931599736662,1,0
9006,8.410709993084085,1,0
9762,-2.874611570887784,3,1
1815,1.6619392438505494,3,1
6683,6.53485362182398,1,0
8292,4.552013291297717,2,0
6145,7.203496963793107,0,0
6427,12.185890154196445,1,0
6894,2.985387235698751,3,1
3751,0.6302081884628246,3,1
2093,0.3640139047596295,3,1
3952,-1.636450214712453,3,1
9298,2.431058038352877,3,1
4590,3.305325109515084,3,1
4702,11.747292672944969,2,0
6946,3.413563213723475,2,0
4271,0.06507360161250658,3,1
3406,1.0013341840878607,3,1
2283,12.845070997449607,2,0
5115,5.453884238615203,3,1
7792,11.511778338289957,3,1
1231,3.2135531308590917,2,0
5859,4.4629827703266685,3,1
5777,15.877808903913854,3,1
7641,-2.34396944708328,3,1
2361,6.062901278641877,3,1
7159,6.3729196158364125,3,1
2840,10.95092123924236,1,0
3963,6.324409557182867,2,0
156,7.403073681069879,2,0
8997,13.581956749498133,1,0
649,-0.6040792510503072,2,0
5305,11.354844215530045,3,1
8147,9.598264171561473,0,0
6047,-4.049038571766786,3,1
974,3.489750437268831,2,0
3591,9.899528876311539,3,1
513,4.787000881278653,1,0
389,8.675299421368589,3,1
1306,-2.4768449548434806,2,0
5121,3.261130451357044,2,0
425,-0.6882077961871128,3,1
7738,7.665328972544216,1,0
14,-0.8833556849657944,3,1
6418,6.063804472712461,2,0
5024,1.9779908984075651,3,1
1273,-1.2529445220499493,1,0
5379,6.8487910509328245,3,0
1585,-2.2202319799519747,3,1
2807,-1.023681421195292,3,1
7993,-2.480099310705556,1,0
7423,10.51480846869356,0,0
2092,6.857277080198082,1,0
7973,1.2575771248865402,2,0
7179,8.535187099539018,2,0
2338,-1.3052745625353581,3,1
5741,4.707960894587158,0,0
8137,3.0559478523671024,3,1
8480,2.0716621317982193,1,0
1861,-4.585978584305122,3,1
2333,0.4330174581241221,2,0
2129,2.366846253686064,1,0
2152,-1.4568686200584513,3,1
7384,0.7725807839589134,3,1
6537,-0.45104758442413484,3,1
4786,2.0287291302455364,3,1
9875,8.080752883617254,0,0
6430,4.551336500828378,1,0
8527,3.2105629715516875,2,0
4727,-0.5333829211732206,3,1
310,3.6072506376886686,2,0
0,5.853207164985321,3,1
155,3.922781433651088,3,1
8629,1.5632991208104077,2,0
2134,2.879599231353247,2,0
6275,3.6769116609739547,0,0
4467,3.3030962629542255,1,0
7968,15.355312995272074,1,0
2655,1.9604750225530574,2,0
634,6.135399655526191,1,0
4715,8.856731366221359,0,0
7077,-1.0065486285141416,1,0
8471,8.548965957542041,1,0
1459,1.4861000347133784,3,1
5606,-0.5706914305293913,3,1
8738,13.948808234314816,3,1
7488,7.640613487756412,1,0
8050,15.407026891740534,1,0
9856,4.574062364905455,3,1
2116,-2.8777865846407624,3,1
3936,6.1872477159561985,1,0
6921,7.3167252656124395,1,0
833,4.571796214853005,3,1
7041,1.4378513585700117,2,0
3001,7.2087344265095785,1,0
404,1.6891902529097536,1,0
1311,1.664187694066631,3,1
7155,1.2806137645772342,2,0
9662,1.0380316120336144,1,0
9657,4.590494439055806,2,0
2177,-1.7490824785534145,3,1
3140,8.64987541182245,1,0
8759,10.523595108496187,3,0
3102,8.52327861826333,2,0
9673,6.957766978755407,2,0
9120,7.732468091618778,3,0
163,0.9814205461988226,3,1
1368,4.442199814945953,3,1
900,-1.702593053074915,3,1
9932,0.7371491120820342,0,0
3450,4.725472929467981,2,0
7309,3.460478064268921,3,0
991,8.249430534769663,2,0
3268,9.049813541904369,1,0
3299,6.181647404540286,2,0
1921,-3.4740118697062585,2,0
667,7.44691615818992,1,0
7244,3.62017741634155,3,1
4111,3.348355210940497,1,0
322,2.2718869446429375,3,1
5176,9.659135677908141,2,0
2862,3.9977811847361977,2,0
7866,6.718293606630315,0,0
7743,15.913642132844842,1,0
691,7.087423566544346,3,1
6607,8.634069345320242,3,0
4771,5.089487087070661,2,0
4034,5.581694350988221,2,0
8469,0.10072452443433666,3,1
5879,8.356482609861075,3,1
4644,7.710538935811439,3,1
5092,12.524094933833544,3,1
5997,-0.5715579695341719,3,0
3668,1.5748317690923772,1,0
6864,1.1084413149163284,1,0
7027,-2.490790079300634,3,1
9915,3.113409414053047,3,1
9223,6.298995688634726,3,1
4940,2.8589577954190206,1,0
8376,2.502983798067422,3,1
8537,7.617739911043919,0,0
1298,1.5582103734560522,3,1
7427,3.69396428316765,2,0
6289,5.438345675539175,2,0
5417,1.6309504824963539,3,1
3025,0.3711151980863454,3,1
5208,4.4033472584363755,3,1
3906,-3.723061461122473,3,1
8015,2.7552842079520885,1,0
9043,1.6211774813096298,2,0
9960,4.5942538899113465,3,0
4880,6.75897303526107,2,0
2737,6.751182405473463,1,0
202,-0.7087161795235823,3,1
2235,1.0358261968383315,3,1
6193,0.1229652397962373,3,1
8639,5.313288976236118,1,0
6993,5.422675845597597,3,1
4239,13.273471745414962,2,0
4968,4.392892125553959,2,0
3083,4.874688962605234,3,0
4250,5.604938119819106,3,1
3132,3.84564620062013,3,1
8752,4.329440768882082,1,0
3059,10.369493117266241,3,1
7019,2.830153417017007,3,1
9507,7.189789553527032,3,1
689,-0.042700761424087075,3,1
3461,4.578281819527894,3,0
4784,3.787158850982548,3,1
6903,4.770461233899118,3,1
7770,1.9596031501312736,3,1
7609,12.185901187688659,3,1
4831,10.422445382405748,3,1
6506,-3.191771593002886,3,1
4452,10.293902657350591,1,0
2631,6.9324188791829355,1,0
9126,1.4794963700178094,2,0
9125,10.789410817563452,1,0
6313,3.8650639909329207,0,0
1036,7.17141308907909,3,0
7343,5.00855133244601,0,0
8230,5.986744945993309,1,0
3447,0.7360838442738755,3,0
7348,0.6157297198492186,3,1
1165,-4.453732394524729,3,1
2111,5.3612874477143535,2,0
9,-1.3861503013206327,3,1
6078,1.1988842319193007,2,0
1191,6.433665272156363,2,0
3361,4.865601011568193,3,1
3173,11.882547854063736,0,0
9869,3.0786420047430227,3,1
1792,5.9296692157329165,3,1
9493,2.5651535920640027,1,0
7849,5.334791669519564,3,1
2509,2.912938861233831,1,0
1938,6.855364742561056,3,1
7059,10.624766279191586,3,0
7939,2.824318845613807,3,1
1491,6.293892619844274,3,0
1644,1.8540204568447063,0,0
7087,3.6494843525795195,3,1
7399,4.698956366524628,3,1
4304,4.798045321369178,2,0
2215,5.312146149432049,2,0
6068,-0.5672694246959238,3,1
5365,3.9297242366037413,2,0
3713,9.307161302671869,2,0
8482,3.288726228393195,3,1
8495,-1.6598917392434536,3,1
3660,2.7706603438038164,1,0
7851,3.535766131335531,0,0
9947,7.787483389406019,3,1
3604,4.657030113990475,1,0
7942,5.446394993575766,3,1
7783,12.309412411614614,1,0
6699,4.806213770353253,2,0
3986,3.844942027279181,0,0
9859,7.650096182928896,2,0
7995,-4.55077644663004,3,1
8429,1.4024778382482999,3,0
3487,10.673887514371433,1,0
2433,-5.034772123044107,3,1
9380,-0.7853747497834569,3,1
5573,0.762791701790265,2,0
1079,5.521596927008671,1,0
2222,2.310157556098301,3,1
4899,1.3174209999048854,0,0
3814,0.40040278364220416,3,1
2128,4.251054769165752,3,1
5405,5.571508561436431,3,1
8492,9.240997959201927,3,1
2324,-2.0772297766019343,3,1
7464,-2.8243328277505197,3,1
4254,-0.8532099898538172,0,0
7557,-2.6079945227451944,3,1
8806,6.328379966683066,3,1
8657,3.1402416292224142,2,0
5691,10.642048628871965,3,1
4128,6.520579118929439,2,0
6746,3.2300458024713405,1,0
9410,3.469419145042736,0,0
1922,8.609404352100423,3,1
1552,3.4490845473124425,3,1
4213,11.514833529993199,1,0
6783,5.244245883364176,1,0
2329,2.339571870281611,3,1
1961,6.601830436420803,2,0
3606,9.454993917354422,2,0
7575,-0.7107555361775901,3,1
699,4.973994208828648,3,1
3672,8.159520767508507,3,0
4362,11.045971150109326,0,0
6514,5.00567649096397,1,0
313,3.602345732088085,3,0
6442,-0.4599211570699967,3,1
4823,2.153646373821471,0,0
884,-2.258598864990217,3,1
4870,7.268630669905455,2,0
9776,8.84010874449587,2,0
6121,0.9931629222367404,1,0
2781,5.985912792161969,3,1
5569,-1.0574934495349109,3,1
5708,-3.2413637642088737,3,1
1396,7.204313314539419,3,1
212,0.6098688652366706,3,1
6110,3.2593023541332715,1,0
5688,0.7103255393643066,1,0
5553,7.911883691786899,3,0
3888,-1.4324743833865106,3,1
4626,8.525479443720666,2,0
6857,6.538602472980968,0,0
7338,5.966065255189454,2,0
3887,-3.2664494189830675,3,1
1891,1.9337635882551556,1,0
6642,7.9593883851472444,3,1
586,2.084967053677775,3,1
7049,10.960139963589953,3,1
6735,-1.11976034651825,3,1
3639,12.501180920019282,3,1
2766,-0.6467545857718378,2,0
7120,1.462931483781999,1,0
3489,5.649076445646466,1,0
727,10.087340301054258,3,1
7233,19.468250714890562,3,1
7561,1.8327674930137194,3,1
2728,1.9202534788114112,3,1
1270,8.543185922020692,2,0
1625,8.33038697163771,0,0
8005,11.293951695615991,2,0
2275,0.24544888911295415,3,1
9463,2.941192244362713,1,0
1391,0.03556679787865136,3,1
4224,9.575910190847361,1,0
5765,-1.9967846212719154,3,1
4460,10.013781641363124,3,1
3031,3.8934610624274066,1,0
5414,0.5064568699593022,2,0
7315,2.009626102597748,1,0
3273,7.7490182064689055,3,1
538,8.854986663693404,3,1
6754,16.102161434925883,1,0
5361,10.955010400165179,3,0
5250,4.680571796669791,3,1
6948,-3.3070173273051915,3,1
9924,10.304075097751308,2,0
703,1.5332655351829199,3,1
1427,9.503745652223069,2,0
8082,11.034778414853857,3,1
4243,5.859302743670847,1,0
2610,4.71810622428154,2,0
4601,17.472791459803094,0,0
5506,5.438297575630142,3,1
430,3.2386201463614848,2,0
946,8.325665188356375,3,1
81,9.149630419526352,3,1
6558,8.44019600490573,3,1
3976,4.48089874045787,3,0
9016,4.390415076117516,3,1
7404,8.926607224045451,2,0
8640,13.110439818506352,1,0
8853,-1.2270866605303377,3,1
1337,-0.9336552797004538,3,1
2948,2.8315333578977926,2,0
6721,0.8812385505443827,1,0
6761,-0.04574739400853234,3,1
6067,11.699106585618548,3,1
3608,3.0096448325779077,2,0
7704,18.6317080368224,2,0
3067,-0.8221645486727429,3,1
422,4.072347734284904,3,1
9832,-0.756890461841289,3,1
3068,-1.3065584828856165,3,1
7068,2.8170098932942134,3,1
9935,-1.2305156759430251,3,1
2802,-1.2600088988524076,3,1
562,4.284343715436397,1,0
4762,0.5344132084609524,1,0
642,15.658292491773784,1,0
9458,12.564221661144401,2,0
4483,9.442104239587188,2,0
9005,1.5033459005611367,3,0
3182,-2.5413990484329556,3,1
7558,5.09341528810706,2,0
5850,8.592186506331775,2,1
3026,2.3961157527963404,2,0
4438,-0.747025962154394,3,1
4219,9.897524911244837,1,0
9976,0.10554040515549268,3,1
2864,5.716272207343812,1,0
3346,-3.3279782487320295,3,1
896,4.675406568203497,1,0
2425,12.844384300279582,3,0
1892,5.704573705680781,1,0
3647,-0.4645315734400499,3,1
