,Y
4478,0
2157,0
4220,0
8263,1
1638,0
3069,0
2103,0
2889,0
6667,0
7283,1
3430,0
5924,1
5862,1
6763,1
1575,1
2125,1
4751,1
8279,0
1861,0
7275,0
2857,1
1755,1
6359,1
3818,1
831,1
5093,0
3627,1
3253,1
1120,0
5343,0
3329,1
4231,1
1493,0
689,0
1907,0
6536,1
3337,0
18,0
5086,0
3375,1
638,0
2078,0
6179,0
5827,1
6163,1
860,1
7465,1
4072,1
4647,1
2995,1
3461,0
4849,0
8442,0
7788,0
6657,1
2340,0
7131,1
4067,1
5922,0
1350,1
4865,0
4046,0
3235,1
4303,0
4447,1
1631,1
6607,1
8474,0
2491,1
7902,0
720,1
2879,0
7928,0
3530,0
8348,1
3736,0
7984,1
6391,0
2835,0
240,1
8225,1
7746,0
2187,0
4743,0
1480,1
2469,1
1051,1
3118,1
1613,1
5624,0
1128,1
388,0
1920,0
31,0
2147,0
652,0
5279,1
6344,1
6410,1
3578,1
4391,1
7514,1
5549,0
7917,1
6453,0
5309,0
6789,0
7626,1
4475,1
6610,0
5116,0
7882,0
5292,0
5764,0
6387,0
7047,0
8101,0
1205,1
6062,1
8265,1
3462,1
2033,1
7210,0
6389,1
498,0
7535,1
2094,1
5882,0
3973,0
5449,0
2026,0
2982,0
7949,0
849,0
5866,0
3860,1
4685,1
2573,0
489,0
1827,0
2188,0
4514,1
6251,0
5036,1
1072,0
4428,0
7774,0
8184,0
2691,1
2687,0
392,1
8155,0
1003,0
3708,0
6801,0
5461,0
2574,0
3012,0
2720,0
1934,1
8289,1
5276,0
2237,0
5235,1
6234,1
2671,0
7063,0
3606,0
3661,0
5891,0
1470,0
5493,1
4397,1
5788,0
7616,0
1544,1
3573,1
4945,0
7127,0
4341,0
1358,1
502,0
3258,0
7614,1
3954,1
4,1
5612,0
115,0
1945,1
3425,1
3596,1
6166,1
2765,1
2020,0
1012,0
737,1
6412,1
5162,1
2538,1
7865,0
863,1
5726,0
8419,1
4678,0
1196,1
1419,0
8291,1
2385,0
4415,0
6912,0
5616,0
217,0
5822,0
5913,0
5250,0
411,0
7038,1
7941,1
2595,0
5570,0
1110,1
7722,1
4528,1
1983,0
496,0
3048,0
5189,0
3105,1
3057,1
4946,1
2335,0
483,0
4338,0
1317,0
8017,0
3549,0
4182,1
6537,0
7258,0
3136,0
62,0
6638,0
1543,1
7456,1
3010,0
4383,0
1241,1
6263,0
3853,1
2967,1
1721,1
5880,1
4462,1
6529,0
5169,1
4237,0
5736,0
3836,1
6528,1
3195,1
12,1
7204,1
1589,0
5076,0
6400,0
2587,1
5775,0
7126,0
499,1
1162,0
3504,0
151,0
3309,1
6027,1
4398,0
4248,0
5661,0
5469,1
4802,0
4258,0
910,0
1321,1
1903,1
6651,1
6679,0
23,1
3812,0
1793,1
5573,0
264,1
7316,0
6795,1
8456,0
1280,1
6175,0
8075,0
2000,1
211,1
4923,1
5751,0
7797,1
5488,0
4245,0
7510,0
7287,0
1662,0
5828,1
6489,1
2715,0
1892,1
3127,1
2821,0
5996,0
7504,1
1769,0
3370,1
8275,1
4782,1
4816,1
5199,0
225,0
7444,1
4903,0
5040,1
6365,0
3811,0
7404,0
5066,0
5190,0
6821,0
4870,1
555,1
6460,0
3474,1
1347,0
2415,0
7877,1
7597,1
6850,1
1372,0
802,0
6242,0
3396,1
7899,1
7551,1
2841,0
1131,1
5413,1
113,0
517,0
6485,0
4877,0
4140,0
2552,0
3634,0
6860,1
3671,1
3021,1
5415,0
2363,1
6423,1
732,1
6640,1
1641,0
7943,1
2772,1
8096,0
2258,0
8484,0
5405,0
5605,0
8468,1
5668,1
6996,0
2954,0
1891,0
3087,1
5015,1
4095,1
4558,0
2337,1
7900,1
2482,1
6530,0
2095,0
818,0
5168,0
7350,1
7968,0
5770,1
2029,1
2321,0
6019,0
620,0
7439,0
6874,0
437,0
3223,0
5817,0
825,0
838,1
8051,1
7194,0
4446,1
891,1
2264,1
3962,1
7921,0
7212,1
7924,1
661,1
5009,0
3905,0
6783,0
1725,0
1667,1
6442,0
4081,1
4844,0
5067,1
400,1
6830,0
6249,0
2111,0
6498,1
5482,0
6635,1
1696,1
1617,1
5781,0
2965,0
4518,1
5308,0
5697,1
2638,1
8423,1
7703,1
1618,0
8246,1
7487,0
4196,1
1237,1
5358,0
6451,0
4423,0
4292,1
3730,1
4352,1
4036,1
4520,1
5748,0
1478,1
6325,1
6414,1
5780,0
5563,1
6779,1
4936,1
8448,1
4342,1
744,1
1980,1
323,0
1511,0
5266,0
7883,0
4307,1
1921,1
4406,0
967,0
5439,0
8259,1
7600,0
5201,1
4214,1
5198,1
4026,1
8145,1
743,1
6401,0
530,0
2155,1
5586,1
4326,0
994,0
7914,1
3440,1
6690,0
8149,1
862,0
3226,1
5628,0
1405,1
4872,1
6339,1
6331,0
5847,0
6744,0
2860,1
4606,0
1473,1
2233,0
8187,1
5164,0
3068,1
3803,0
8008,0
832,1
7677,0
4429,0
3696,0
5007,1
2582,0
4112,0
6901,0
2887,0
194,0
4311,0
2536,0
390,0
34,0
7330,1
482,0
7399,1
147,0
6231,0
972,1
6326,0
5053,0
3701,1
7269,0
6233,0
4467,0
6849,0
7611,1
2056,1
2549,0
1054,1
5114,1
1767,1
2874,1
5955,0
5140,1
6907,1
1760,0
2411,0
3225,0
293,1
6796,1
1093,0
7412,0
6577,0
54,1
2824,0
5690,1
2563,1
4269,1
1105,0
1564,1
7652,1
7839,1
7384,1
230,0
2630,0
4790,1
3833,1
7225,0
453,1
3026,0
7432,1
1018,1
1906,1
7668,0
2944,0
5468,1
843,1
7461,0
462,0
1287,0
5426,0
224,1
1184,0
6269,1
610,1
1560,1
7485,0
3984,0
2998,0
8300,0
4425,0
1077,0
1908,1
4177,1
7391,0
2519,1
4061,0
5150,1
6152,1
2065,1
1058,0
4054,0
3742,1
7448,0
4381,0
2664,0
681,1
3767,1
6492,0
955,0
7223,1
596,0
1185,1
6569,0
44,0
5763,1
6658,0
2450,1
7070,1
3999,1
6903,0
700,1
7281,0
6790,1
7608,0
6845,1
6857,1
5782,0
7454,0
1664,0
7862,1
1019,0
4848,1
1987,1
5137,0
3497,1
5744,0
4567,0
5685,0
3797,0
7824,0
2661,1
3762,1
5171,1
6156,1
6853,0
6708,0
6669,1
7491,0
3134,1
3357,1
521,0
6882,0
2580,1
3407,0
5662,0
4578,1
9,0
106,0
1410,1
1680,0
8089,1
2485,1
3780,1
4801,0
448,0
404,1
6819,0
1086,0
686,0
779,1
698,1
3967,0
1187,1
3213,0
4649,0
2976,0
2822,1
2544,1
508,1
2126,1
1385,0
3731,0
7271,0
1704,0
5952,1
4881,0
4024,0
876,0
4930,0
731,0
7088,1
858,0
6918,1
4795,1
6746,1
7989,0
5604,1
6201,1
2423,1
8064,1
773,1
5640,1
3677,0
4297,1
17,0
626,0
7211,1
2719,1
1032,1
2299,1
8083,0
4281,0
1960,1
289,0
2296,1
5504,0
5951,0
1797,1
2508,0
477,0
257,1
1873,0
245,0
6678,1
7775,1
5721,1
5679,1
6180,0
6512,0
6137,1
2010,1
492,0
5054,0
794,1
7887,0
776,1
4506,0
1670,1
4369,0
5226,0
1520,0
49,1
3795,0
8393,0
4958,0
3907,0
4522,1
3383,0
5290,1
1947,1
7120,0
8074,0
5287,0
735,0
3353,0
4555,1
8389,1
6338,0
3496,1
4388,0
8452,0
8024,1
1355,0
7224,0
704,0
8278,0
1333,0
6641,0
6102,0
8081,1
748,1
8062,0
6650,1
460,0
319,0
6042,0
8219,1
4757,0
1160,0
5241,1
3029,0
516,1
751,0
1955,1
4928,0
7621,0
7196,1
6497,1
2849,0
7234,1
682,0
6479,0
7222,0
153,0
6525,0
337,0
5517,1
98,1
4097,1
7020,1
3897,1
1126,0
7168,0
3903,0
8063,0
5833,1
4926,0
3352,1
3577,0
3564,0
5395,0
1612,0
2286,0
7438,1
6329,1
4827,0
8006,1
3410,1
3863,1
8351,0
236,0
2292,0
8169,0
3016,1
2527,0
7261,0
3103,0
90,0
5111,0
2670,1
4908,0
7245,0
5800,1
783,0
6239,0
1885,0
3810,0
5533,1
5792,1
5730,0
1929,0
2190,1
741,0
4243,0
2744,0
3787,0
2734,1
6402,0
487,0
354,1
633,0
2378,0
3305,1
6208,1
3423,0
7898,0
8229,1
6343,0
2364,0
4992,0
2326,0
378,1
8177,1
6970,0
7938,0
1958,1
762,1
942,1
2210,1
3918,1
2713,1
7328,0
6568,0
7577,1
1305,0
945,0
232,0
7948,1
1537,0
7116,0
2919,0
8131,0
141,1
5838,1
1198,0
8299,0
3458,0
1835,1
4548,1
4885,0
3883,0
2473,0
1474,1
2907,1
1248,0
1688,0
7057,0
4582,1
1175,1
1441,0
376,0
1828,0
5079,0
868,0
3055,1
6548,1
8199,1
3942,0
1788,1
7658,0
6416,0
1701,1
2829,0
5645,1
4665,0
5166,0
2708,1
244,0
5217,0
4808,1
3003,0
7832,1
841,1
2458,0
2170,1
5082,1
5795,0
819,1
6259,1
7060,0
3439,0
4412,0
7253,1
3985,0
3041,1
1665,0
833,1
3434,1
1208,0
964,1
6119,0
4312,1
4970,0
1139,0
2605,0
2424,0
3753,1
6420,0
2669,1
8276,0
4417,1
1820,1
7133,1
7980,1
4985,0
2961,1
2929,0
2418,1
3683,1
3894,1
469,0
3243,0
5323,1
6961,1
1182,1
5966,1
7518,0
7850,0
3603,0
1164,1
7137,1
6154,1
181,0
387,1
3631,0
961,0
35,1
57,0
1742,0
6145,1
1420,1
3960,1
6289,0
1802,0
2678,1
3091,1
5213,1
5388,0
1349,1
5230,0
6617,1
3729,0
3834,1
670,1
7661,1
3855,1
1091,1
8331,0
2387,1
7074,1
8440,0
4310,1
8204,0
7477,1
3939,0
3415,0
1132,0
285,0
6295,1
6964,1
7809,1
1743,1
5357,0
5232,0
5126,0
5422,1
2352,1
5550,1
1964,1
1278,1
2446,1
6984,0
5641,1
3885,1
3875,0
2525,0
1192,1
1212,0
3909,1
6509,0
5375,1
4906,0
8355,0
7178,1
6733,1
1149,0
1610,0
5755,1
6072,0
690,1
1863,0
2752,0
1765,0
8459,1
7699,0
2397,1
3433,1
5027,0
6828,1
8414,0
3713,0
5423,0
4611,0
1094,0
91,1
5455,1
2225,0
3932,1
8092,0
4763,1
4468,1
7033,1
3666,0
4917,0
6923,1
1841,0
3085,0
1364,0
3486,0
6447,1
1398,1
2960,0
207,0
4191,0
585,0
1229,0
7830,0
6712,1
6143,0
5547,1
3317,0
2408,0
8322,0
6728,1
4713,0
5110,0
1230,0
6799,1
144,0
812,1
3306,0
486,0
198,0
2816,1
7618,0
3418,1
1461,0
4948,0
6944,0
1592,1
1423,0
5124,1
1796,0
2576,0
8247,1
8408,1
985,1
5695,0
3941,1
1190,1
3435,0
6001,1
3553,0
939,0
4855,1
7025,0
1313,0
278,0
3809,0
8268,1
1000,1
3209,0
1622,0
3374,1
2431,0
2477,0
1865,1
6745,1
3518,0
3060,1
513,0
7936,0
3959,0
6621,0
8090,0
7346,1
5542,0
8281,0
7985,0
4668,0
4130,0
4634,1
5632,1
607,1
1672,0
2903,1
937,1
5001,1
7816,1
7085,0
3581,0
1514,0
8124,1
4746,0
8181,0
600,1
5121,0
7793,1
5265,0
2622,1
7093,1
7827,1
159,0
1095,0
2402,0
2543,1
104,0
1969,1
3584,1
1138,0
4028,1
4407,1
2248,1
2581,0
3761,0
2591,0
215,1
6897,1
3278,1
5176,0
7640,0
8460,1
1272,0
1758,1
1402,0
5592,0
4117,1
1446,0
2520,0
3881,0
7992,1
13,0
1741,0
6538,0
1334,1
3334,1
618,0
8019,1
5861,1
7296,1
2003,0
5294,0
908,0
2537,1
310,0
2441,0
6466,0
8048,0
7972,1
6151,1
8158,0
5355,1
5722,1
1694,0
7406,1
1443,1
5073,0
5708,0
8011,1
5756,0
8023,1
4120,1
3801,1
5010,0
2046,1
1256,0
6625,0
3571,1
1713,0
1852,0
7442,1
6710,1
422,1
1202,0
3537,1
1494,0
5132,0
2707,1
5239,0
3336,1
2152,0
2917,1
8241,0
770,0
3323,1
2807,0
2949,0
2594,1
5702,1
2602,0
2990,0
8004,1
1060,0
3995,1
8311,1
3269,1
2051,0
5302,1
1539,0
3728,1
3004,0
8398,1
5280,0
3643,0
5992,1
1066,1
6105,0
1485,1
6361,0
2246,1
1698,1
5761,0
8157,0
1155,0
6943,1
7505,1
6560,0
6775,0
4761,1
160,0
791,1
532,1
7947,0
4122,0
126,1
7550,1
4532,0
4328,0
3574,0
8323,0
7490,1
4962,0
769,0
1146,0
5045,0
119,0
8388,1
5995,1
7415,0
5149,1
940,1
4663,0
5181,1
2197,1
793,1
2142,0
5481,0
6759,1
641,0
8319,0
8361,1
8033,1
8055,1
2900,0
1411,1
4212,1
3354,1
1079,0
5758,0
1174,0
6958,0
2507,0
27,0
2392,1
431,0
261,1
3869,0
5513,0
7612,1
3042,0
8159,0
3917,1
6288,0
4093,1
6957,0
5801,1
2269,0
6463,0
1642,0
1598,1
7541,0
3279,1
4661,1
8374,0
6637,0
1731,0
6032,1
6654,1
2518,1
6917,0
4574,1
7486,0
4607,1
5674,1
3726,1
7915,1
5017,1
4639,0
6724,0
2778,0
6240,0
158,1
1438,0
3716,0
4414,1
297,0
851,1
4820,0
2858,1
420,0
4969,1
2970,1
7309,0
4856,0
8245,0
2043,1
4608,1
8318,0
7007,1
3450,1
8215,0
1505,0
954,0
7160,0
4424,1
2133,1
442,1
6572,0
3934,0
2667,0
5115,0
2454,1
7925,0
2389,1
2263,0
1116,1
2651,1
5890,0
5155,1
2899,1
7094,1
6571,0
5799,1
75,0
7864,1
5310,1
5876,0
3678,1
7099,0
7451,1
7293,1
6159,0
5101,0
5597,1
7959,1
1482,1
3039,1
5911,0
3013,0
2085,0
7509,0
3436,1
4560,1
3646,1
3078,1
7042,1
3206,0
7362,1
6884,1
767,1
8345,0
4335,0
3449,0
331,0
5014,0
2634,1
4824,0
6881,1
1027,0
252,0
2828,1
3131,0
2803,1
7686,1
703,1
8059,0
3308,0
771,0
6292,0
7256,1
7199,1
1328,1
5414,0
74,0
4438,0
7401,0
1930,1
6522,0
3015,0
3947,0
4143,0
4267,1
4080,1
5747,1
4439,0
3779,0
4874,1
7954,1
4088,0
1329,0
4511,1
235,1
1706,0
5236,0
855,0
3220,1
4508,0
4355,0
4176,0
4333,0
2541,1
5654,0
1957,0
6715,0
2287,1
1774,0
7584,0
4681,0
609,0
1432,1
4759,1
7609,0
4822,0
5977,0
7876,0
6129,1
5599,0
6287,1
2532,0
5680,1
6181,1
4888,0
5144,1
3770,0
3184,0
5673,1
6461,0
3142,1
4275,1
4457,0
7592,0
2308,1
1800,0
3086,0
1707,0
3884,0
3964,0
8400,1
3420,0
8445,1
524,0
8362,0
6886,1
1448,0
6013,0
2993,1
8027,1
3311,0
5808,1
2861,1
1299,1
291,0
7179,1
6765,1
2811,1
8050,1
2202,1
5660,0
1101,0
5932,1
6891,0
2868,0
5803,0
3586,0
6649,1
7255,0
1594,1
5936,0
5750,1
3657,1
6070,1
243,0
2892,1
4509,0
4427,0
6535,1
5368,0
8141,0
1824,0
6627,0
1178,1
1463,0
1779,0
7445,0
1806,1
4716,0
450,1
2439,0
4002,0
4085,0
4276,0
2702,1
5522,1
6899,0
5419,1
6735,0
8317,0
223,0
7747,1
5049,1
4057,1
943,1
7521,0
308,1
1189,1
5315,0
2547,0
1909,1
919,0
1466,1
8224,1
2048,0
4442,0
2159,0
6214,0
671,0
8378,0
281,0
2177,1
784,1
933,1
1682,0
7682,1
1727,1
5544,0
3117,0
1558,1
227,0
15,1
5366,0
7319,1
3125,1
611,0
5445,0
2284,0
8307,1
1557,0
4942,0
3480,0
6519,0
4155,0
2295,0
6071,0
8392,1
4612,1
1151,0
2,0
6049,1
3503,0
1211,0
8315,0
1761,1
5905,0
5973,0
1829,0
7858,0
6532,0
5867,0
8271,0
2164,0
3843,0
408,1
2633,0
3624,1
5074,1
506,1
4022,0
6716,0
2790,1
2442,0
6684,1
4534,0
3978,0
1509,1
1585,0
7745,0
6212,1
759,1
6955,0
7574,0
2494,0
222,0
3411,0
3822,0
7050,1
7784,0
4127,1
2506,1
3463,0
6660,0
2055,0
16,0
2648,0
726,0
2540,1
8209,1
4203,0
3371,1
4134,0
4015,0
718,1
7628,0
2453,0
7425,1
3719,1
2327,0
7622,1
4621,1
1614,1
7651,1
4034,1
4033,0
3928,1
814,1
7372,0
4600,0
8304,1
4910,1
5999,0
3286,0
2073,0
904,1
2600,1
2823,0
5059,0
1472,0
6722,0
2215,1
110,1
3983,1
4742,1
938,1
3582,0
2019,0
4074,0
6452,1
348,0
5648,0
6688,1
4344,0
259,0
2114,1
3622,0
6024,1
6223,1
1301,0
6731,0
4375,1
7547,0
4617,1
1481,1
1260,1
2336,1
3749,0
6483,1
6353,1
8349,1
8203,1
3623,0
3281,1
8380,1
4128,1
3005,0
4541,1
6594,0
3686,0
5534,1
6014,0
1961,0
5376,0
6384,1
5711,1
8244,1
1442,0
864,0
6699,1
5432,0
2894,1
2489,1
4108,1
6941,0
7749,1
2409,1
2568,0
986,0
4035,0
968,1
4965,0
5602,0
592,0
66,0
8240,0
2659,1
709,1
432,0
3673,1
5363,0
6148,0
2430,0
5256,1
4163,0
4880,1
552,1
3263,0
5397,1
4726,0
4450,1
2620,0
2851,1
7373,1
8060,1
2406,0
2186,0
4017,1
4060,1
7331,0
5815,1
2556,0
3739,0
2457,0
3207,0
540,1
7859,0
3711,1
4818,1
1227,0
2481,0
7868,0
4627,1
6247,0
8189,1
4846,0
4464,0
4001,1
4545,1
4187,1
996,0
606,0
1144,0
2918,0
2036,0
53,0
8109,0
588,0
5962,0
3737,0
7627,0
4900,0
5603,0
3119,0
2022,0
7966,1
4402,1
3525,1
171,0
170,1
130,1
2024,0
1221,0
7257,0
3478,0
5894,1
3569,0
37,0
6539,0
7112,0
1999,1
2930,1
2896,0
3344,1
573,0
1424,1
367,0
6421,0
3046,0
6363,1
1752,0
329,1
39,1
4975,1
4776,0
5942,1
947,1
3132,0
1718,0
7913,1
102,0
2586,0
693,1
1167,1
5956,0
1889,1
2722,1
2256,0
5615,1
2777,0
2386,0
7016,0
7249,1
5410,0
6743,0
2698,1
8314,0
5515,1
4984,0
593,0
2174,1
8439,0
1952,1
5742,0
7764,0
5208,0
2394,0
8346,1
4254,0
3459,0
7129,0
886,1
1819,1
7515,0
6705,1
5194,0
1258,1
4313,0
165,0
2218,1
4083,1
536,1
4317,0
3037,0
5994,1
5919,1
3108,0
2496,1
4768,0
760,1
48,1
7176,0
6294,1
6207,1
995,1
5105,0
7666,0
1804,1
1766,0
6626,1
1534,1
4206,1
3193,1
476,0
3968,0
7338,0
3100,1
3452,1
7300,0
8431,1
2348,1
8285,0
4513,0
7737,1
3093,0
3047,0
888,0
2128,0
5163,0
3386,0
4959,0
485,1
8483,1
6009,0
8292,1
7727,0
2433,1
3511,0
7554,0
3649,1
6253,1
177,0
2682,0
2928,0
2742,1
3493,1
4952,1
2105,1
6029,0
6925,1
8365,1
6355,1
8403,1
1153,0
6197,1
1548,1
6272,1
7857,0
2610,1
7267,1
5561,0
1416,1
4854,1
6869,0
2818,1
6303,1
645,0
4765,0
118,1
6055,0
1034,1
1009,0
8350,0
2410,0
396,1
4063,0
7268,0
4409,1
6381,0
6926,0
5317,0
3231,1
1810,1
5886,1
4321,1
6576,1
5033,1
447,0
5974,1
7422,1
6832,1
2963,0
3031,0
5462,0
6041,1
8136,1
5039,0
2276,0
429,1
5670,0
639,1
8385,0
3149,1
6299,1
4239,1
136,0
559,0
5832,0
5180,0
5714,0
5112,0
5242,1
2598,1
1805,0
7155,1
4628,1
7297,1
5856,0
7379,0
5478,1
4718,1
7672,0
3628,1
8391,1
7061,1
2987,1
5120,1
5339,0
3250,0
1352,0
2736,0
525,0
1722,0
4358,0
8287,0
531,0
5441,1
7393,1
8446,0
3625,0
5655,0
7897,1
5387,0
699,0
4235,0
4957,0
8156,1
6110,1
1604,0
6186,1
1013,0
6740,0
4469,0
1898,1
7689,1
461,1
627,1
6016,1
4339,1
1655,0
899,0
1526,0
2831,1
2293,0
5553,1
3758,0
3129,0
1379,1
857,1
5578,1
4626,0
664,1
7169,0
7403,0
7720,0
2710,0
6551,0
4273,0
5356,0
2755,1
7208,0
852,1
475,1
301,0
2395,1
6257,0
2403,1
8298,0
4260,1
5221,0
1593,1
51,0
5425,0
2331,1
8325,0
5159,0
6812,0
3820,1
4995,0
7056,0
1392,1
5872,0
7854,1
8127,0
912,0
3067,1
497,1
405,1
5860,0
740,1
4161,1
5514,0
4170,0
6788,0
1676,1
4194,1
3018,1
3971,1
7464,1
6851,1
3768,0
1273,1
4316,1
1082,0
5619,0
935,1
5411,0
7995,0
4735,0
647,0
717,0
345,0
3234,0
6980,0
2309,0
5831,0
3587,0
845,1
6647,1
134,1
7336,0
4193,1
2876,1
4708,0
6794,1
5326,0
3445,0
4347,1
1447,0
3456,0
780,0
1786,0
721,1
6194,1
7506,1
3077,1
2905,0
4433,0
120,0
514,0
5146,0
1142,0
1554,0
7273,1
1941,0
3913,0
2830,1
2973,1
5620,1
1335,1
6616,0
6582,1
302,0
399,0
2199,0
2146,0
2447,0
2979,0
7416,1
3817,0
2144,0
4040,0
4875,0
7526,0
3752,1
7911,0
266,1
2493,1
344,0
599,0
6065,0
1931,1
1338,1
4020,1
1971,1
8451,0
6273,1
6248,1
1264,1
8421,0
356,1
5717,0
1605,1
2969,0
4473,1
5183,0
4979,1
6975,0
6655,1
3470,1
8021,0
5738,0
5275,0
2171,0
7667,1
2939,0
4173,1
3704,0
6068,0
7434,0
6971,1
5583,0
7791,0
4631,1
7982,1
4186,1
2213,0
7754,0
4042,0
7844,1
7146,0
8210,1
5712,0
8413,0
4156,1
3837,1
7076,0
8172,0
7782,0
1989,1
79,1
4232,1
8044,0
154,1
5107,1
3469,1
5353,0
8406,0
2028,0
5884,1
2763,0
5158,1
3991,0
6622,0
2112,1
5286,0
7259,0
2703,0
844,1
3508,1
6203,0
1137,0
1323,1
5246,0
7905,1
7443,0
7804,1
1944,1
8080,1
8166,0
5382,0
4976,0
6618,0
6278,0
6114,1
8309,0
332,1
3670,0
7546,0
7562,1
3045,1
3194,1
2584,1
2362,1
729,1
4572,0
8328,0
2168,0
2761,1
8424,1
2060,1
6255,0
3665,1
2310,0
4010,1
4465,1
4879,0
2727,0
2077,0
805,0
7596,1
5981,0
6335,1
1781,0
6038,1
6838,1
6364,0
1103,0
5094,1
6428,0
3660,0
1033,0
5012,0
3544,0
6612,1
7145,0
4011,0
3240,1
6683,1
6113,0
1864,1
6111,0
7896,1
7492,1
4351,0
3318,0
1412,1
1002,1
929,1
1867,1
2685,1
2934,1
7951,1
7520,0
7944,1
6382,1
1219,0
8030,0
7315,0
5976,0
8395,1
3052,1
4553,0
3089,0
4474,1
1568,0
6608,1
2138,1
2226,0
5961,0
3895,0
604,1
4547,1
4025,1
5665,0
6438,0
8420,1
4904,0
543,1
4099,0
4507,1
6455,1
1708,0
2550,1
2330,1
6195,0
2677,0
343,1
3304,1
5304,0
1384,1
7460,1
6609,0
5671,1
7935,1
3835,0
145,1
6290,0
4368,0
5637,1
3268,0
4706,0
2464,1
4018,0
2270,1
1798,1
6074,0
5078,0
2219,1
734,0
6383,1
5020,1
2768,0
2972,1
3123,1
8283,0
679,0
2695,1
2139,0
3481,1
5136,0
7364,0
6226,0
2953,0
7700,0
2564,1
6811,0
379,1
481,1
3893,0
7135,1
632,0
3675,1
3604,0
835,1
6079,1
3637,1
6854,1
3483,0
4477,0
3274,0
19,0
401,1
922,1
2229,1
362,1
5949,0
3877,0
3851,0
3746,0
3754,0
6675,1
8153,0
468,0
3957,0
3517,1
5957,0
3841,0
1552,0
4968,0
5710,0
5598,1
7961,1
2470,1
4278,1
2895,1
529,1
5529,0
4629,1
1043,0
2505,0
4581,1
5060,0
3210,0
7569,0
3156,1
5518,1
5090,1
3908,1
1439,0
5085,0
1293,0
7205,1
4283,0
5839,1
991,1
4862,1
5300,1
6880,0
2460,1
1815,1
1697,0
5986,0
2167,1
5205,1
6397,1
1381,1
6430,1
7031,0
3751,1
826,0
5965,1
2072,0
625,0
7792,1
1127,1
5129,0
7818,1
1050,0
7266,1
3409,1
4472,0
3647,1
3620,0
7856,1
2705,0
6757,0
7805,1
1523,1
1795,1
156,1
6804,1
4772,1
2555,0
6256,0
2971,0
7380,0
2463,0
8368,0
1943,1
8416,1
4700,1
6806,1
168,1
4029,0
853,0
8183,0
7933,0
707,1
1062,0
4071,0
2863,0
4164,1
7175,0
4226,0
1257,0
1075,0
5215,1
7164,0
4564,0
3489,0
5883,1
1809,0
7757,0
6202,0
3187,0
7027,1
7654,0
4817,1
2214,0
8077,0
305,0
3200,1
7892,0
3800,0
6661,1
6015,1
2097,1
3552,0
3097,0
4679,1
5064,0
5864,0
5006,0
1803,0
5373,0
4441,0
7751,0
2597,0
861,1
1855,0
7916,1
4734,1
1540,0
7536,1
374,0
3872,1
4324,1
3110,0
2729,0
4637,1
7771,1
3786,1
2656,0
5941,1
3473,1
129,0
4200,0
1953,1
6470,1
2401,1
5625,1
5653,1
70,0
2062,0
953,0
7919,0
2349,0
3533,0
811,1
4697,0
5752,0
8340,0
766,1
6685,0
1098,0
2663,1
676,0
5921,0
7770,0
169,0
5537,0
179,1
197,1
2096,1
8302,0
6487,1
8352,0
4178,0
5683,0
6680,1
4233,0
5267,0
3388,0
6670,0
7765,1
761,1
2184,1
920,0
5195,1
3911,0
8337,0
5380,1
7455,0
5371,0
3074,0
2347,0
4181,0
591,1
4887,1
4208,1
518,0
4840,0
6502,0
2001,1
5118,0
6739,1
6073,1
7134,1
5096,0
4953,1
8114,0
3588,0
4215,1
377,0
4860,0
7071,0
6459,0
7064,0
4007,0
1787,1
5531,0
7459,0
6328,1
315,0
1304,1
5982,0
576,0
6048,0
5918,1
5666,1
2810,1
7233,1
4166,0
8386,0
7144,1
8471,0
6991,0
7712,1
2983,0
7588,1
419,1
8454,0
3850,1
900,0
3345,1
3648,0
6095,0
7304,1
3008,1
6023,0
8218,0
7326,1
880,1
5473,0
547,1
7450,0
6822,0
4315,1
1238,1
2008,1
571,0
4552,0
6893,1
3355,1
97,1
6475,1
8178,0
515,0
3802,1
143,1
7891,0
6999,1
2312,0
4038,1
8324,1
2206,1
797,1
5954,0
50,1
464,1
1179,1
5143,0
4241,0
6613,1
1243,0
4149,1
2427,1
6243,0
7313,1
6225,0
7632,1
1757,0
924,0
3276,0
4789,1
2852,1
8422,0
8472,1
5135,0
6028,1
8213,0
363,1
1039,1
597,0
5757,0
3712,1
5484,1
7631,0
5786,0
6686,0
6652,0
3147,1
7028,1
5333,0
926,1
5687,0
6570,0
7918,0
4244,0
6581,1
268,1
52,0
2035,1
6791,0
5003,1
1659,0
2781,0
2562,1
1710,1
6585,0
4967,0
1629,0
2054,1
1746,0
1572,1
4139,0
1,1
4421,0
5322,0
7895,1
7610,1
4418,0
4828,1
6871,0
105,1
4290,0
7617,1
5344,0
1247,1
2297,0
7978,1
2745,1
2465,1
3679,1
5138,0
6707,0
711,0
7250,1
463,0
5402,1
1382,0
8248,0
2688,1
3347,1
6054,0
5650,1
5887,1
7104,0
6000,0
2872,0
738,0
558,0
2759,0
