complete_name,F1v,N1,N2,N3,N4,LSC,T1,C1,C2,L1,L2,L3,density,cls_coef,Acc_KN,SP_KN,EO_KN,PP_KN,Acc_DT,SP_DT,EO_DT,PP_DT,Acc_LR,SP_LR,EO_LR,PP_LR
S3A6,0.0093092016586256,0.0868806367730652,0.0066097169707391,0.0529724806483901,0.0561351601027466,0.0078589413288042,0.0752949330602851,0.0821524036939463,0.1728917305622482,0.021682201206797,0.0403610863055859,0.0040119544962993,0.0221579180623543,0.0226338249768553,0.8654999999999999,-0.3536977749392835,-0.0935763625929121,0.0366690446950325,0.8313999999999998,-0.3442894879359436,-0.0834483668710761,0.0836955186495476,0.8766,-0.374218044469866,-0.108160788537542,0.0267120979084565
S3A7,0.011704670568157,0.1081704379398964,3.1508323043400593e-05,0.0764354338349337,0.0676771799556208,0.0280271376312976,0.0964392413713676,0.0847143066818963,0.15777694511377,0.0275253231830201,0.0471981304268045,0.0141369291390587,0.0234864368910758,0.0257626859947758,0.8723000000000001,-0.4447825252031515,-0.1324633763713978,0.0312209221747879,0.8379,-0.425330869692521,-0.0859864346399526,0.0811938948060653,0.8823000000000001,-0.4535420621849626,-0.1285920774512595,0.0411952344677001
S3A8,0.0129587814012967,0.112543344329905,0.0030280203232516,0.0743299677959545,0.0841989598200896,0.0399781197132125,0.097070097113781,0.073645327606198,0.1219186337057436,0.0297244619975558,0.0530896109980278,0.0441858642629662,0.021331887116733,0.0284073738966101,0.8788,-0.5090661526003436,-0.1490804307653627,0.0467617309707827,0.843,-0.4858649250972382,-0.1115728832127413,0.115221919594897,0.8901,-0.5187454009940222,-0.1438488249737111,0.0565057925247343
S3A9,0.011528199401579,0.1137084472784015,0.0037164391858243,0.0782062303025094,0.0798888189760447,0.047306223913475,0.1030732275503863,0.0667344667084033,0.09751751473994,0.0348958403506477,0.0595642230947525,0.0559572643838809,0.0206454706426777,0.0306016450488435,0.8881,-0.5659730578680471,-0.1645935132499658,0.0626207780463634,0.8523,-0.5456409681795382,-0.1291706131308002,0.1355860585274955,0.8993000000000002,-0.5839038300827217,-0.1484428788813588,0.0506636277244403
S4A0,0.0054371674011155,0.034019285944106,0.0087569460100838,0.022082991253107,0.0123808939757917,0.0011409864825812,0.033264619261758,0.0090198607477736,0.0242555406874179,0.0098290101837997,0.013376781972455,0.00130715550026,0.0044251537375601,0.0119963077406496,0.8541000000000001,-0.0119265538477472,0.0278574048216417,-0.0009836185854233,0.8055,-0.0284019022312209,0.0011351988526231,-0.0023703475461841,0.8631,-0.035414233137685,-0.0017086331896782,-0.0160569679448937
S4A1,0.0067640598126553,0.0328831055512064,0.0045418683693554,0.0246550185174362,0.017264045451056,0.0027548449463512,0.0324871105610892,0.0230207884207439,0.0613733885057412,0.0096109209992855,0.0173846561082136,0.0016987501015588,0.0151835427569426,0.0133653760038444,0.8545,-0.0590949092818523,0.0061496784419028,0.0120488368944013,0.8078999999999998,-0.0754805071517115,-0.0157437646263835,0.0124153222454489,0.8654999999999999,-0.0835582919476572,-0.0178939568256318,-0.0071018798564161
S4A10,0.0148441697458785,0.0724290398299593,0.0093442174721549,0.0386851782223477,0.0243917952590291,0.0113015594254362,0.0590676192148337,0.0909579638141603,0.2062343128561134,0.0129222351590498,0.0326938888320171,0.0173429324215088,0.4071769968517248,0.0193469478948432,0.8534,-0.2911307963959043,-0.0922833894649968,0.0316571500699998,0.8118000000000001,-0.2795674787717538,-0.091744485087742,0.098085871454102,0.8684999999999998,-0.3072562857602517,-0.1057481193924417,0.0303993860360477
S4A11,0.0183121003654586,0.0728328355093455,0.0082291398118827,0.0392871114091641,0.0166632723667462,0.0113320722836589,0.0592732773867899,0.0910923248712723,0.206439102491707,0.0131454702366125,0.0328957866717102,0.016348484552095,0.4079670847007652,0.0199612612342339,0.8533,-0.2917262294161055,-0.0928265511800824,0.0312464799129424,0.8112999999999999,-0.2793676450229195,-0.0915805498542114,0.098714510619837,0.8680999999999999,-0.3080483389038032,-0.1062434684097571,0.0300191004514613
S4A2,0.010071193421299,0.0274845085311737,0.003835647720839,0.0171960794455799,0.0221359159295315,0.0130334156300662,0.0292266624678957,0.0408924909255058,0.1062153609471732,0.0046337771931522,0.0157845147197207,0.006087857923126,0.0439097065975764,0.015104401366394,0.8482,-0.1266966349056132,-0.0446026411381941,0.0306260282737542,0.8068,-0.1353702635788355,-0.0448195099625093,0.0356812384192329,0.8635999999999999,-0.1445215589452255,-0.0478674585717593,0.0101689092035396
S4A3,0.0141790581610805,0.0606411582527432,0.0053588186296376,0.0311145892851092,0.0330522804995049,0.0239856855012864,0.0538483580409165,0.0565947917774923,0.142078818560334,0.0163809265618571,0.027130997294921,0.0081707619685273,0.095746875793547,0.0168675515195107,0.8524999999999998,-0.1774663591648713,-0.0492263860012962,0.0236204760122641,0.8125,-0.1829541750773818,-0.0526765354971437,0.0466564813541047,0.8665999999999998,-0.1938524801543309,-0.0581042093320094,0.0183940453438322
S4A4,0.0203822053154778,0.0649524591992948,0.0043910446862895,0.0314029747668504,0.0289816408177826,0.0378625946234411,0.0529742408039173,0.0664862499014993,0.162379977846878,0.0170510865607784,0.0299801290442024,0.009850790415841,0.1582841573881457,0.0177690382358686,0.8479000000000001,-0.2171593019541566,-0.0636670930464476,0.0140955721063759,0.8075000000000001,-0.2143653353345299,-0.0696704973256089,0.0653515385813102,0.8642,-0.2304588633555706,-0.0719266972090585,0.0211652464510567
S4A5,0.0185400214497892,0.0688588043639537,0.011881942743527,0.0377095320142487,0.0119744980666491,0.0181173176182115,0.0576693756660338,0.0829284212486657,0.1935879699950871,0.0141985360540515,0.0317182426239183,0.0112382730138035,0.2841398699068371,0.0192003212392658,0.8529,-0.2617041376981895,-0.0851968913216215,0.027614172766701,0.8121,-0.2530788170443209,-0.0821403971592214,0.0881553439310432,0.8685,-0.2786667635274699,-0.0937167670206615,0.0274786952510686
S4A6,0.0219931288423639,0.0722910676387366,0.0124486183462383,0.0399228875863472,0.0258866473441593,0.0125923992016925,0.0589146056945592,0.088426752901993,0.2026030070990584,0.01506427948988,0.0343278732108769,0.0147934671507574,0.3644410168506071,0.0193222906891924,0.8507999999999999,-0.2802913425215199,-0.0907770862866904,0.0326634048953494,0.8101,-0.2687961320828204,-0.0904983494777687,0.1007121096546234,0.8674,-0.2964023973999697,-0.0991362465970301,0.0282994281477568
S4A7,0.0318219869916542,0.0732779948436244,0.017027067543389,0.0387415832062921,0.0126302360076535,0.0124632031738611,0.0597184367210686,0.0893837800816702,0.2037060103024746,0.0123628343520266,0.0323239361429976,0.0138617848273072,0.3915805004403003,0.0202228497765033,0.8519,-0.2875217598982247,-0.095168544991209,0.0345054888448921,0.8089000000000001,-0.2751512060625743,-0.0933920422965156,0.1003519397436048,0.8667999999999999,-0.3039990369036585,-0.1086402771470476,0.0319685297769809
S4A8,0.0315425977372774,0.0724440811590111,0.0087553715670419,0.039496529913383,0.0262528397009159,0.0109069513175833,0.0594789355587459,0.0903212459457749,0.2051536665700458,0.0137817789313789,0.0336883367014309,0.0157803943556452,0.4019994087313732,0.0201635725902365,0.8537000000000001,-0.2891080157859175,-0.0915358388118509,0.0317336448750269,0.8112,-0.2789291894180594,-0.0929508424866701,0.0981509640031762,0.8681000000000001,-0.3054389746817605,-0.1041358310472316,0.0301060032715916
S4A9,0.0361003231192993,0.0726384583341784,0.0124709941368134,0.0390964945662598,0.0287571809845118,0.0112509280308753,0.0592770377190528,0.0906893155822742,0.2058237696537782,0.0133263997764893,0.0330901638468775,0.0159157663171117,0.4060920065124168,0.0195374939714144,0.8535,-0.2905347444053971,-0.0934631049147081,0.0322369490354011,0.8106,-0.2787543914971742,-0.0931053034634223,0.0994415210232233,0.8683,-0.3064431955144734,-0.1056106689553998,0.0301452022261649
