,Y_real
1035,0
3856,0
4470,1
2636,0
3052,0
4900,0
4513,1
2039,0
2428,0
22,0
1498,0
3300,0
4461,1
641,0
1786,0
1149,1
2908,0
4420,1
220,1
3474,1
758,1
290,0
2074,0
2952,0
4493,0
1569,0
2538,1
2456,1
1067,0
4143,1
862,0
2738,0
1899,0
3892,0
2475,0
4333,0
2705,0
2681,0
4827,1
1015,0
1969,1
1081,0
2015,1
78,0
2926,0
632,0
2182,0
697,0
2154,0
44,0
486,1
4381,0
3339,1
1839,0
4966,1
3315,1
3283,0
3832,0
3153,1
1339,1
2660,0
1501,0
2480,0
4868,1
1914,0
1912,1
1837,1
178,0
4808,0
2492,0
1889,1
3932,1
65,0
156,1
706,0
2575,1
3910,0
2892,0
260,1
699,1
3416,0
4969,1
301,0
3538,0
3400,0
1720,0
3831,0
66,0
4429,0
4082,0
1098,1
3114,0
2646,1
3093,1
3595,0
1924,0
4105,0
733,0
2945,1
4568,0
1101,0
1926,0
4815,0
1222,1
354,0
3029,0
2415,0
1614,0
777,0
356,0
1154,1
3039,0
3141,1
599,1
2362,0
3697,0
4123,0
3051,1
2370,1
1865,0
3355,0
4865,1
2798,0
3253,0
4869,0
332,1
3600,0
3425,1
1476,1
2173,1
1235,1
4715,0
1394,0
1799,0
728,0
2267,0
2977,0
3585,0
2163,0
3034,1
4695,1
3792,0
1582,0
3791,1
1658,1
3983,1
4797,0
4762,0
582,0
3290,0
2869,1
3505,0
3176,1
2352,0
1587,1
1285,0
2347,0
3116,0
1764,0
3,0
2260,0
2692,0
3383,0
2482,0
2544,0
4195,0
3699,0
3857,1
2834,1
79,1
2411,0
419,0
2045,1
1425,1
3706,1
18,0
3925,0
2506,0
4375,0
4436,1
1993,0
3394,0
97,1
1123,1
707,0
1752,1
3295,1
4622,0
1615,0
3657,1
4750,1
4918,0
600,0
2917,0
3772,0
1502,0
652,0
2282,0
1152,1
267,0
535,0
2127,0
3157,1
3503,0
3990,1
1061,0
4144,1
3229,0
1868,1
1457,0
2013,1
2177,0
3878,1
2657,0
2360,1
4133,0
2429,0
2484,0
2907,1
4291,0
3896,1
2727,0
4891,1
4406,0
4160,0
1377,0
2957,1
3024,0
2971,0
369,1
1947,1
4141,0
2318,0
2391,0
3970,0
4026,0
4286,1
1139,0
2496,0
2103,0
460,0
4093,0
99,1
408,0
1719,1
1410,1
805,1
3018,0
3159,1
4558,1
302,1
4354,0
1892,0
3263,0
1489,1
283,0
2507,1
2590,1
1260,0
541,1
393,0
3656,1
4825,1
2278,1
3357,1
4992,0
95,0
2940,0
2855,1
694,1
138,0
806,1
2520,1
684,0
1549,0
1739,1
4871,0
1059,1
1079,0
1991,0
1336,0
1491,0
1173,1
2515,1
4921,0
1717,0
4260,0
3551,0
3126,0
644,0
191,0
281,1
4267,1
2984,1
3047,1
1659,1
2457,1
674,0
3594,0
4386,0
3248,0
3506,0
284,1
2697,0
4336,0
671,0
1999,0
1359,1
3667,0
2939,0
3308,1
2116,1
2585,0
2857,1
1259,1
844,0
4364,1
3359,0
4811,1
2944,0
2584,1
1163,1
545,0
4962,1
2197,1
1237,1
2491,0
1817,1
1497,1
2546,1
3566,1
1414,0
2514,1
3739,0
2848,1
3312,0
3613,1
4510,0
1278,1
474,0
4145,1
135,0
784,1
2464,0
1441,0
394,0
647,0
2123,0
2602,1
128,1
4278,0
4656,0
764,0
2756,1
3587,0
200,1
2241,0
3575,1
3823,0
1810,0
1722,1
2728,0
3875,0
3867,0
4582,0
3554,1
3876,0
2203,1
602,0
1955,1
3740,1
1604,0
3520,1
4602,1
2497,0
3370,1
2398,1
328,1
1472,0
1745,1
255,0
3065,0
550,0
1372,0
189,0
2825,0
3593,0
2148,1
1201,1
4229,1
2986,1
4035,0
2388,0
4687,0
1486,1
878,0
3964,1
3162,0
623,1
567,0
2846,0
3945,1
185,1
4269,1
3401,0
3770,1
522,1
4230,1
404,1
4831,0
2512,0
2310,0
2642,1
13,0
789,0
966,0
2937,1
611,0
4219,0
453,1
918,0
1500,0
3916,0
1608,1
2303,0
3491,0
129,0
4860,0
929,0
4604,1
2402,0
4580,1
3211,1
3846,1
1313,1
1211,0
2862,0
