,Y_real
7493,1
1384,1
5343,0
3017,1
200,1
6368,0
4269,1
3784,0
1199,0
2130,0
4930,1
5467,1
6572,0
2414,1
7043,1
144,1
6808,0
974,1
5346,0
4355,0
2328,1
9279,1
2761,0
1546,0
186,1
6659,0
7189,1
493,0
3149,0
4322,0
921,0
2829,0
6268,1
2946,0
9064,0
3194,0
7797,0
8795,0
3547,0
6448,1
940,1
6877,0
6502,0
6279,0
3457,0
3353,1
8689,0
4935,0
8274,0
1273,0
3366,1
8580,0
2889,0
8402,0
1010,1
2066,0
9069,0
4038,0
5926,0
4546,0
1047,1
249,1
3173,1
7636,1
2260,0
3404,1
785,1
7495,0
1437,1
6329,0
8153,0
9446,1
8927,1
621,0
3673,0
3992,0
2940,1
8051,1
7618,0
5825,1
2112,0
1519,0
4177,0
8135,1
6238,1
6416,0
17,0
6754,1
8855,1
429,0
3917,0
6003,1
5780,1
8181,0
4522,1
3077,0
5552,0
2596,1
7280,1
6639,1
7251,0
4572,0
2379,1
10,0
550,1
975,0
4945,0
182,0
5367,1
8576,1
7876,0
9172,1
7672,0
826,1
9010,0
2006,0
121,0
6500,1
9136,1
2747,0
9272,0
5123,0
3487,0
5971,0
1196,0
53,1
1065,1
5841,1
9393,1
3295,1
2161,0
7664,1
3197,0
1176,1
3188,1
3345,0
3104,0
3398,0
4558,0
2763,0
4607,1
4161,0
6568,1
9467,1
9239,0
2477,1
6375,1
9209,1
1638,0
3914,1
8389,0
371,1
3247,0
1336,0
574,0
2035,0
6287,0
8321,1
7170,1
5505,1
6243,1
937,1
3809,1
4126,0
7078,0
153,0
4162,0
4095,0
7603,0
4278,0
3634,0
5456,0
3617,0
1630,1
7390,1
4065,0
6807,1
4691,1
4786,0
4766,0
7656,0
6699,1
7512,0
4670,0
2541,1
4020,0
4333,1
364,0
7522,0
9335,0
2999,1
8525,0
6692,0
3912,0
3227,1
500,0
3892,0
414,1
4354,1
7418,0
3410,0
852,1
1494,1
2938,0
1708,1
73,0
7587,0
4530,0
7061,1
8499,0
7504,0
813,1
4650,1
5057,0
3013,1
3626,0
8931,0
5857,0
9076,0
8776,0
2538,0
3828,1
6562,0
8129,0
2980,0
9102,1
4703,1
21,0
4268,1
2820,0
5630,0
204,1
8348,0
9228,1
6345,0
4370,1
3376,0
7960,1
3642,1
9236,0
1287,1
7410,1
7740,0
8267,0
4219,0
6837,0
2855,0
5444,0
1645,0
2811,1
5204,1
3535,1
5242,1
1008,1
2932,0
4764,1
5212,1
784,0
4100,0
5949,0
8082,0
5752,1
4699,0
6512,0
1685,0
4909,0
3981,0
7634,0
9268,0
2817,1
9340,1
4232,0
5493,0
1245,0
7483,1
2333,1
561,1
3814,0
7756,0
8639,0
1083,1
70,1
6104,1
8958,1
8030,0
8205,0
7194,1
808,0
6764,0
5883,0
8194,1
1271,0
6130,0
4827,0
957,1
4734,0
915,0
3644,0
1843,1
1171,1
5763,0
7891,0
2705,0
8216,0
2701,0
7866,0
2159,1
5365,1
6674,1
3451,1
2551,0
7719,0
7828,0
4154,0
3616,1
578,0
3210,0
8468,1
3085,0
4472,1
6298,1
8749,0
1232,0
7637,1
3339,1
1702,0
6783,0
6965,1
6912,1
2971,0
5173,1
7580,0
4647,1
1220,0
2520,0
7775,1
3732,1
8491,1
291,1
7475,1
7295,0
5476,0
281,1
7661,0
2079,1
6748,0
6769,0
1504,0
5389,0
5068,1
1785,1
2808,0
4016,1
5186,1
5238,0
4379,1
4397,1
9133,0
9093,0
6247,1
3140,1
8063,0
1997,1
8497,0
1574,1
350,0
5336,1
9427,1
4374,0
8941,0
5435,0
2264,1
6063,1
4557,1
1642,1
7703,0
4087,0
1338,0
4189,0
1444,0
5416,1
7463,0
7399,0
9408,0
1790,1
4272,0
897,0
7049,1
7308,1
5692,0
329,0
9095,0
5371,0
6892,0
8594,0
5758,1
3342,1
4356,1
6010,1
8916,1
7288,1
1085,1
2907,0
4503,1
3118,1
7398,1
5349,0
8577,0
2716,0
8293,0
3147,1
8701,1
9028,0
97,1
7002,0
1486,0
92,0
1197,1
7081,1
7047,0
4848,0
1214,0
848,0
5185,1
7041,1
3987,0
8003,1
6633,1
1207,1
1663,0
3883,1
82,0
7413,1
1543,1
7957,1
4455,0
4854,0
4309,1
8260,0
2785,0
3782,0
4899,0
2018,1
5446,0
5097,0
6757,0
8545,1
9114,1
6881,1
7601,1
9092,1
1264,1
8847,1
8880,1
8746,1
700,1
259,0
8131,0
3426,0
4878,0
6295,0
7632,1
7339,1
5075,0
7937,0
4225,1
7986,0
5921,0
4195,1
1881,1
1566,1
8607,0
683,0
8759,1
3846,0
849,0
1080,0
4505,0
3686,0
9375,0
491,1
4481,0
2668,1
2796,1
444,0
7394,0
7364,0
5528,1
8975,0
3803,0
3905,1
2841,0
5648,1
110,1
840,1
4838,1
8146,1
6195,0
5455,0
5112,0
4929,0
6305,1
4277,1
9454,0
1057,1
3958,0
3957,0
3320,1
846,1
190,0
5889,0
7235,1
5244,0
8808,0
1466,0
3928,0
8928,1
3161,1
3420,1
842,1
3993,0
7257,1
2994,0
2586,1
7310,1
9273,1
5553,1
7805,0
6641,0
9350,1
8686,0
4898,0
7157,0
252,1
1297,0
5704,1
6997,0
2921,1
1147,0
8500,1
6241,1
5989,0
6176,0
3206,1
7617,0
3753,1
3619,0
5419,0
1967,0
4022,0
6522,0
8458,1
7819,0
7350,0
3308,1
3629,1
4923,0
6618,0
2171,0
3567,1
1015,1
2235,1
8764,1
8849,0
3264,0
533,1
7896,0
5888,0
4982,1
8314,1
7245,0
912,0
6993,0
6586,0
8034,1
576,1
6270,0
2293,0
9197,0
1408,1
4732,0
5821,1
7011,1
8618,1
8952,0
6369,0
2387,1
8997,0
2544,0
9123,0
2998,0
886,0
8264,1
7624,0
1116,1
6726,0
8110,1
4366,0
5286,1
2326,1
8161,0
4541,1
8096,1
5711,0
3399,0
2607,0
1396,1
2356,0
1458,0
4281,1
3038,0
6884,0
6254,0
7277,1
8176,0
6803,1
2758,1
6537,1
5378,0
4239,0
247,0
5538,1
1351,0
8355,0
139,1
7124,1
4251,0
9276,0
795,0
3359,0
5811,0
3419,0
8228,0
8107,0
7035,1
1775,1
1181,0
767,1
5509,0
2766,0
9423,1
1811,0
1657,0
9381,0
4190,0
3742,1
7646,0
5430,1
1473,0
22,0
4301,1
763,0
5986,1
2496,0
2633,1
7691,1
3110,1
8477,0
8445,0
2771,1
7768,1
6049,0
1385,1
8944,0
2663,1
1582,0
1877,0
938,1
3313,0
6332,1
6957,0
2375,0
5232,0
6664,0
9155,1
7115,0
3661,1
1686,0
2995,0
9112,1
6882,1
7575,0
3507,0
7136,1
5516,0
1954,0
3735,0
5376,1
3899,1
5624,1
1527,0
2965,1
942,1
727,1
2887,0
6897,1
4749,0
3263,0
8280,1
8122,0
8581,1
4545,0
2728,0
4519,0
6217,0
2635,1
39,0
5820,1
5999,0
4831,1
7476,1
7529,0
1886,0
1049,1
8201,0
5134,1
7748,1
7844,0
4534,0
7316,0
3477,1
8731,1
7950,1
5002,1
54,1
9409,0
168,0
1871,1
352,0
2816,0
7332,0
203,0
3120,0
1720,1
6917,1
6459,0
8130,0
3136,0
675,1
2549,0
517,1
2172,0
8727,1
3179,0
1507,0
2770,1
4203,0
2851,0
271,1
7384,0
5356,0
2425,0
3666,0
8799,0
1575,0
9479,0
7145,1
5322,0
297,0
693,1
5086,1
6231,1
6800,0
9294,0
2323,1
4462,0
6738,0
2991,0
3956,1
3717,0
7300,1
8960,1
2693,0
692,0
7880,1
6630,0
4830,1
8845,1
8860,0
6493,0
2250,0
6960,0
7801,1
4488,0
8640,1
5203,1
2310,1
3387,0
4416,1
4487,1
6131,0
8836,1
5880,0
6035,1
3078,0
6742,1
4271,0
8192,0
8782,0
2885,0
1717,0
8457,1
4434,1
5024,1
978,0
5574,0
5957,0
5484,0
7802,0
1072,0
765,0
2798,0
5088,0
8600,0
6731,1
4712,1
1012,0
1888,1
7903,1
4310,1
570,0
9405,0
4617,0
3869,1
6772,0
336,1
4373,1
9196,0
2385,0
387,0
6740,1
1073,0
9246,1
8601,0
9052,0
7516,1
7260,1
9458,0
7348,1
733,0
7479,0
1854,0
5393,0
8432,0
2641,1
5623,1
1845,0
3330,1
6728,1
4221,1
9470,0
1876,0
6464,1
1114,0
8162,0
821,1
2634,1
5723,0
1140,0
9396,1
4837,0
4019,0
9160,0
2506,1
1021,1
2203,0
1119,0
8148,0
5121,1
6427,0
5353,1
392,0
5026,0
5504,0
7210,1
5628,1
4846,1
8236,1
8429,0
3788,0
2169,1
2271,1
4918,0
7243,1
1774,1
4615,1
8460,0
6413,1
2401,0
5320,0
1393,0
3002,0
8326,0
6661,0
6511,1
976,0
8160,0
4552,0
1999,1
6232,0
3916,1
4411,0
5228,0
7198,1
8169,0
6259,1
5250,0
1832,0
512,1
6423,0
2722,0
6498,0
5397,1
6902,0
1938,1
2846,1
1743,0
3292,0
7769,0
3154,1
8108,0
3079,1
1553,1
8715,1
2454,0
8364,1
1901,0
7824,0
1142,1
3172,1
6593,1
9297,0
3531,1
6980,1
7851,1
8967,1
5370,0
7505,0
2131,0
6844,0
7990,1
3014,0
220,0
1180,1
4102,1
9126,0
4523,1
1165,1
1932,0
4047,1
6021,0
4252,0
67,1
3391,1
6240,0
453,0
5899,1
7727,1
6930,1
6203,1
4824,0
4064,0
3469,0
8025,1
1279,0
6491,0
1368,1
3513,1
4324,1
5683,0
7467,1
397,1
5716,1
3802,0
3427,0
6745,1
5940,0
4422,0
5085,0
5583,0
2513,1
6237,0
2927,0
1193,0
5214,1
1734,0
5565,0
5540,0
4312,1
1353,1
5028,0
6784,1
9158,0
4915,0
1253,0
9418,1
9165,1
9238,1
6519,0
2651,1
8426,1
1692,0
8914,0
8182,1
5512,0
4636,0
934,1
3843,1
8252,1
6112,1
8318,0
7762,0
227,0
6096,1
1518,0
1276,0
5489,0
2168,0
7751,0
5434,0
1018,0
5146,1
8032,1
3310,1
3523,1
2834,1
7181,0
4532,1
4577,1
1514,0
8558,0
4643,1
7354,1
939,0
1809,0
1691,0
6992,0
5216,0
3575,1
9473,1
6643,1
2108,0
7843,0
4255,1
1150,0
3363,1
6540,0
3031,1
1979,0
4919,0
325,1
7135,1
7357,0
3268,1
4637,1
8149,0
4967,1
1716,0
2737,1
6866,1
8644,0
3707,0
2355,1
2563,0
2269,0
1081,0
2017,1
8373,0
1076,1
8361,0
3458,0
829,1
3432,0
557,0
1112,1
1940,1
4453,1
1084,0
2959,0
6460,0
5396,0
3177,1
3321,0
3613,1
1191,1
8431,0
1820,0
1750,1
7274,0
4913,1
7060,0
4057,1
689,0
3318,1
3736,0
8014,1
6689,0
340,0
5913,0
7474,0
5230,0
3973,0
5408,1
920,0
3446,1
680,1
6732,0
6080,0
1991,0
5379,1
4763,0
4336,1
2340,0
6924,1
7177,1
5092,0
8827,0
7123,0
8738,0
8852,1
5579,1
2181,0
7085,0
7044,0
6675,0
876,0
2023,0
5297,1
5749,0
6424,0
9119,1
5852,0
7326,0
7759,0
1867,1
1111,0
3162,0
4368,0
2132,1
8254,1
7998,0
5326,0
5545,0
6463,1
1549,0
8694,1
465,0
5119,1
307,0
6059,0
9287,1
2689,1
7895,1
179,0
6495,0
4153,1
6670,1
4439,1
3246,1
6400,1
7088,1
1573,0
6396,1
3704,0
1316,0
3929,0
2217,0
5189,1
9354,1
8478,1
141,1
2037,0
8102,0
5776,1
5265,0
2418,1
6623,1
7434,0
5486,1
5584,0
4017,1
1523,0
4755,0
6635,1
321,1
7936,1
7519,1
4424,0
7734,1
7086,1
3806,0
9323,0
2939,0
2077,1
5148,1
615,1
5178,1
8449,0
7625,1
8471,1
3954,1
8246,0
5351,0
4880,1
3975,0
5781,0
5296,1
2767,1
425,1
4711,1
1714,0
866,0
7382,1
717,0
8298,0
9235,1
3240,0
3317,0
3678,0
8352,1
5266,0
3641,0
8259,1
8945,0
3370,0
8094,0
871,0
9072,0
2530,1
5521,1
3397,0
5932,0
3889,0
6968,1
1789,0
804,1
2616,0
4950,0
6634,1
4597,0
5515,1
1556,1
5696,1
1031,1
1821,1
3211,0
4874,1
4668,1
1097,1
5903,1
534,1
8959,1
4550,1
450,1
926,1
5739,0
9179,1
3133,1
2714,0
9490,1
8858,1
6136,0
8439,1
6389,0
2242,1
6711,0
4710,1
2531,0
2729,1
360,1
148,1
4690,1
7218,1
8697,0
7500,0
8962,0
8511,1
5799,0
3375,0
7961,0
8573,1
3460,0
1648,0
5161,0
4806,0
7176,0
5445,0
3582,0
5585,1
9425,1
2304,1
1560,0
5132,0
7127,1
3623,1
5089,1
19,0
6874,0
3215,0
6758,0
1526,1
1448,1
8893,1
6827,0
2597,0
2856,1
8939,1
3276,0
677,0
7017,0
1598,1
185,0
4191,0
1436,1
6461,0
3561,0
7850,0
3071,0
1570,0
6377,1
3437,0
2884,1
6872,1
2167,1
6594,0
874,0
986,1
9016,1
5750,0
7705,0
7166,1
69,0
1249,1
7932,1
9015,1
3684,1
6654,1
8417,1
4885,0
4238,0
3991,0
3786,0
6455,0
8116,1
4346,1
7528,1
554,0
4910,0
5362,1
4662,0
8244,1
7887,0
1921,1
1138,1
8643,1
7755,1
1651,1
4053,1
2753,1
3768,1
4005,0
8425,1
5060,0
4096,1
3562,0
8520,1
173,1
4433,0
6811,1
2129,1
4295,1
540,0
459,0
5318,1
4482,0
4728,1
3529,1
355,0
3959,1
4849,1
35,1
1520,0
2053,1
3115,1
5964,1
601,0
2196,1
2305,1
5263,1
2058,0
7114,0
7253,1
2801,0
5280,1
8986,1
4058,1
1731,0
5629,1
4777,0
1772,0
2085,1
4682,1
2002,0
6971,1
3779,0
2895,1
7693,0
6589,0
5066,0
6984,1
8651,1
3688,0
8673,0
4485,0
8765,1
1127,1
101,1
7578,1
8440,1
4709,1
4843,1
2495,1
7361,0
6989,1
195,0
2951,1
4363,1
8184,0
5369,0
5694,0
2062,0
1262,1
7648,0
3848,0
5035,0
169,1
269,0
7344,0
5287,1
7827,0
1440,0
5191,0
6211,0
5594,0
4093,0
3007,1
4319,1
5803,0
4492,0
8494,1
2442,1
9038,0
7021,0
5338,0
4127,0
1435,0
2083,1
2911,1
7315,0
1542,0
3761,1
3874,1
5666,1
3595,0
724,1
2258,1
6303,1
1329,1
4147,0
3343,0
2113,0
8272,0
3504,1
9337,1
8946,0
7388,0
4187,0
2107,0
4549,0
7383,0
865,1
606,0
2412,1
8067,0
7894,0
5745,1
37,0
5194,0
2472,1
2524,1
2981,0
1689,1
2871,1
4622,0
3260,0
5221,0
2284,0
1356,0
1347,0
4914,1
1016,0
116,0
7782,0
7732,0
4121,1
8675,0
8087,1
1668,0
1041,1
643,0
1976,1
6504,0
8684,1
449,1
8061,1
5946,1
1707,1
7067,0
2774,0
3253,0
9403,0
409,1
2675,0
2863,0
8524,1
1055,0
8766,1
3510,1
3986,1
6918,1
4139,1
4750,1
5372,1
1027,1
4073,1
5994,1
3265,0
6456,1
2207,0
6197,0
5465,1
246,1
1413,0
6573,0
8802,1
3143,1
1227,0
3059,1
6904,1
2298,0
8245,0
3124,1
4360,0
4009,0
2232,0
2969,1
2126,0
9149,1
6184,0
7482,0
3333,0
225,1
8225,0
802,1
3082,0
6788,1
6898,1
2612,0
2319,1
2222,1
1465,1
1934,1
6408,0
8698,1
4113,0
5580,0
4039,1
4071,0
1274,0
8787,1
661,0
1144,1
7477,0
4395,1
7122,0
3601,0
7568,1
5835,1
4953,0
96,1
2649,0
1480,1
2826,1
2015,0
4471,1
9027,1
7794,0
3759,0
1212,0
760,1
8433,0
1267,0
1561,0
4280,0
3545,0
6507,0
3585,0
494,0
8912,1
3261,1
7922,1
164,1
1026,1
5313,0
4494,1
3514,1
5502,0
4687,0
3820,1
5844,0
5824,0
4730,1
172,0
742,0
7662,1
5295,1
6908,0
9153,1
1576,0
2929,0
7629,1
4767,1
6425,0
2848,1
3223,1
2669,1
9359,0
631,0
1626,0
1331,1
2241,0
5405,0
1490,0
2047,0
5762,1
8256,1
9410,1
8226,1
4631,0
4181,0
7130,0
2383,0
5021,1
6194,0
564,0
6079,0
5105,1
5099,1
4515,1
5767,0
8616,0
6900,0
8625,0
3606,1
5344,0
4692,1
7630,0
1984,0
7588,1
1644,1
6141,1
6432,1
4443,0
3244,0
3347,1
6548,0
7511,1
6034,1
3132,0
5606,0
3669,0
3572,1
3047,0
8,0
4529,1
175,1
88,1
8133,1
5293,1
9129,0
515,0
3500,0
4034,1
1442,0
6177,0
402,1
9448,0
4466,1
8663,0
1693,0
8139,1
2351,0
5213,0
3412,1
3234,0
1524,1
2192,1
542,0
6474,0
315,0
7311,0
7240,1
7238,1
4108,0
1125,1
7966,1
2464,1
6789,0
910,0
4665,0
9487,1
896,1
1431,1
9478,1
5503,0
107,0
8937,1
5202,0
183,0
5413,1
7405,0
2769,0
8103,1
3890,0
9110,1
8221,1
2176,1
8106,0
9317,0
8073,0
1676,1
4573,1
2683,1
5215,0
668,0
7676,0
5717,0
4407,0
4796,0
2193,1
1050,1
7729,1
5925,0
6390,0
8793,1
3063,0
3653,1
2794,0
136,0
6043,1
389,0
1162,1
4961,0
8180,1
6614,0
7083,0
1590,0
3315,1
639,0
3898,1
2497,0
4543,0
1087,0
2977,1
665,0
337,0
2713,0
1277,0
2290,0
2433,0
8498,0
9252,1
7956,0
3287,1
525,0
5172,1
2106,1
657,1
2170,1
191,0
2578,0
7718,1
6919,0
4948,1
1783,0
7451,1
6323,1
6529,1
5065,1
1320,0
4959,1
58,0
1366,0
8261,0
8841,0
6988,0
7849,1
4731,1
484,1
4658,0
8705,0
7753,1
4533,0
4681,0
2804,0
7914,0
8002,0
2569,0
8760,0
8685,0
1972,1
7233,1
8177,0
1757,1
2373,1
3596,1
9269,0
1157,0
7108,1
6725,1
3721,1
3186,1
2120,0
7219,1
3730,0
6942,1
3472,0
1781,1
5968,1
1761,0
4540,0
2704,1
2308,0
8365,1
885,0
3340,1
4603,0
7747,0
7443,1
6554,1
15,1
5442,0
6973,1
2051,0
8011,1
552,1
801,1
2259,0
3939,0
9342,1
5392,0
8930,1
3379,0
7286,0
8496,0
9205,1
8667,0
59,0
7481,1
2756,1
4629,0
108,1
7387,0
2813,1
1263,1
8898,0
2135,0
5247,1
2568,1
9230,1
5347,0
7694,0
5895,1
1966,0
3289,0
2358,0
2238,1
8415,1
7992,1
3036,1
2199,0
4237,0
4847,0
8617,0
7188,0
8354,0
6449,0
7892,0
2432,1
5882,0
8395,0
6782,1
9253,1
2265,1
6787,1
1643,1
128,0
7070,1
947,0
4474,0
6579,0
3485,1
4441,0
6091,0
8197,1
762,1
8891,0
9217,1
2638,1
3501,0
1823,1
8633,1
834,0
538,0
2440,0
7968,0
3083,1
3488,0
8009,0
2292,0
9049,1
2426,1
7599,1
603,1
1311,1
1682,0
6793,1
4955,0
5848,1
3537,0
8564,1
4024,0
4084,0
1637,0
3861,1
8884,0
5530,0
8273,1
8595,0
555,0
4421,1
4207,0
839,0
4083,0
5983,0
388,1
6894,1
3344,0
9456,0
7001,0
5340,1
1141,0
3462,1
9419,1
8716,1
873,0
2664,0
1077,1
5544,1
2439,0
2004,0
6611,0
4339,1
5771,0
2892,0
1748,0
1839,1
2204,0
721,1
4215,1
9301,0
8972,1
5291,1
9073,0
2354,0
3409,1
5531,1
5399,0
4845,0
4169,0
6468,0
2115,1
8128,0
5658,0
5643,1
8057,1
1719,1
8356,1
7902,0
1233,0
404,0
1132,1
6577,1
4988,1
7298,0
5774,1
4736,0
4401,0
7639,0
7946,1
4756,0
9485,0
8041,1
9289,0
2318,0
7494,1
8723,1
7702,0
6551,1
4906,1
8948,1
971,1
2967,1
6113,0
5798,0
4747,0
1014,0
8351,1
7437,1
8588,0
718,0
8105,1
16,0
7283,1
5488,1
7593,1
6128,1
5558,0
6730,1
2226,1
232,1
5507,1
6435,0
9445,0
8411,0
7029,0
2303,1
3061,0
2517,0
7265,1
5703,0
5738,0
1043,1
1758,1
6704,0
8405,1
1965,1
1211,0
3764,1
4602,0
5350,1
712,0
8342,1
6570,1
5631,1
3597,1
4390,1
618,1
2757,0
2591,1
6395,0
3879,1
524,1
8811,1
7657,1
8899,1
1918,1
2289,1
5458,0
9034,0
8456,1
6051,1
5441,1
9059,0
4055,0
4693,1
2601,0
1248,1
7183,1
816,1
7425,1
8084,0
8883,1
7340,0
1531,0
5804,1
4860,1
6267,0
6341,1
3355,1
3048,1
8227,1
7725,1
4581,1
3489,0
2609,1
1509,0
5773,0
8231,1
7888,0
4659,1
2589,0
5702,0
3046,0
9247,0
3819,1
6773,0
6826,0
994,1
2527,1
8219,1
4429,1
4836,0
8078,1
6977,0
5764,0
1998,1
6108,0
1919,0
5063,1
7203,0
443,1
5047,1
8756,1
9185,0
7370,0
5050,1
6374,1
7609,0
9232,1
8388,0
5985,0
7213,0
498,1
7809,0
2420,0
9296,0
4512,1
6431,0
2875,1
7071,1
4325,1
8144,0
3511,1
8907,1
9452,1
828,1
5438,1
1681,0
3612,0
1099,0
4812,1
2136,1
8466,0
1791,0
720,0
2029,0
6632,1
1367,0
2571,0
8614,0
1484,0
3249,0
1572,1
8199,1
3465,1
4125,0
1369,0
3602,1
6315,0
2028,0
5450,1
118,0
5814,1
4716,1
2775,1
7539,0
754,0
5152,0
9471,0
2493,0
7526,1
2489,1
4279,0
1853,0
8394,0
2879,0
5124,0
2926,1
4496,0
3219,0
3269,0
5951,0
8887,1
8262,0
5043,0
1857,0
7692,0
6265,0
9315,0
7072,0
5646,0
4131,1
6182,0
4993,0
8518,1
2715,0
2845,0
4781,1
5714,1
1464,1
3866,1
3859,0
7247,1
322,1
8306,0
3938,0
7349,0
61,1
901,1
6364,1
2860,1
4770,1
7909,1
5220,0
8271,1
1844,0
5358,1
8092,0
499,1
3373,0
8330,1
8266,0
2119,1
6283,0
7996,1
6114,1
8022,0
508,0
8172,1
7333,1
2512,0
7006,1
7033,1
4464,0
1738,1
7252,0
1745,0
9291,0
8798,0
2121,1
4673,1
3386,1
6235,1
6879,1
2301,1
4173,1
7716,0
4892,0
2970,0
1978,0
4201,1
7259,0
2438,0
440,1
2178,1
7444,0
2735,1
4224,1
215,1
777,1
7814,0
5271,0
7651,1
9250,0
8124,0
1161,0
2592,0
6636,1
2210,1
5740,0
7134,0
5107,0
2021,0
9336,0
1042,1
6020,0
6482,0
711,1
3016,0
4937,0
6682,0
3027,0
6663,1
2877,1
5118,1
1870,1
9051,1
3033,0
448,1
8642,1
4499,1
775,1
906,1
1060,0
79,0
4797,0
2803,0
2840,1
4099,0
4927,1
9105,0
8143,1
6761,1
5461,0
4498,0
4792,1
5514,0
815,0
9271,1
1491,1
5363,1
1324,0
5688,0
6266,1
3723,1
1710,0
5868,1
5239,1
260,0
3476,1
698,0
5931,0
3032,1
1156,1
2566,1
9043,0
4784,0
5790,1
317,0
2562,1
188,1
5677,1
9306,0
7422,0
4409,1
6097,1
476,0
8539,1
6863,1
4040,0
3474,0
880,1
1167,0
5036,0
3316,1
1300,0
50,0
6590,0
4234,0
1304,1
883,1
2208,0
5054,1
5908,1
2166,1
6378,0
2081,1
3,0
3746,0
6094,0
9387,1
3903,1
5188,1
2069,0
8974,1
3544,0
8091,0
4059,1
5460,1
7401,0
9040,1
9020,0
7436,1
6361,0
989,1
2052,1
8904,0
5652,0
836,0
543,0
3385,0
5037,1
3178,0
8101,1
4233,1
5990,0
370,0
6168,1
8953,1
157,1
105,0
8027,0
4362,0
6524,1
7921,1
2976,0
2626,0
2992,0
8336,1
2389,1
8159,0
744,1
2012,1
9345,0
7919,1
9145,0
293,1
3464,0
5710,0
463,1
3217,0
6038,1
7731,0
6974,0
2097,0
6480,1
2823,1
6802,1
4288,0
3566,1
843,0
3052,0
9078,0
945,0
391,1
1257,0
3691,1
2359,0
4544,1
1312,1
5288,1
5581,0
4491,1
9313,1
1585,0
8878,0
5158,0
1051,1
2465,1
8164,0
4406,1
2251,0
6223,1
1430,1
1712,0
837,1
3254,0
9290,0
3290,0
6679,0
1472,0
5087,1
4337,0
1641,1
4983,1
1694,1
2862,0
7904,1
4436,0
2724,0
5673,0
967,0
5672,0
9144,0
8570,0
1894,1
3157,0
6314,1
5700,0
6626,0
3159,0
8059,0
5004,0
5051,0
8762,1
9220,0
2744,0
7027,1
5678,1
6483,0
9084,0
7908,0
428,0
2005,1
8123,1
3150,1
1004,0
7538,0
3010,0
928,1
3837,1
1834,1
778,0
4817,1
6702,1
2381,0
2903,0
4185,1
7180,0
8648,0
818,0
3450,0
2022,1
7615,0
2623,0
1139,1
6958,1
2700,1
4109,1
18,0
521,0
2312,1
7786,1
1377,0
6671,1
8419,0
9363,0
3492,0
9450,0
426,1
1187,0
2064,0
64,0
1937,0
7389,1
4427,1
7030,0
2003,1
2989,1
1029,0
197,0
3378,0
4619,1
4159,0
7457,0
1218,1
377,1
2666,1
7926,1
4435,0
1587,0
513,1
4404,0
3815,0
1337,1
2594,0
9293,0
7721,1
6060,1
2624,1
8750,1
9368,0
7813,0
6308,1
6584,1
9098,1
2819,0
1221,1
1358,0
4141,0
7276,0
2137,0
9099,0
7525,1
1286,0
4050,1
8296,1
2074,1
7592,1
595,1
8167,0
2678,1
3836,1
6356,0
7490,1
9414,0
361,1
6061,0
5157,0
7397,1
6099,1
5910,0
4994,1
7874,1
2278,1
7744,1
1536,0
9057,0
6559,0
1559,1
452,0
3539,1
226,0
6033,1
6234,1
7501,1
6200,1
9314,0
9120,1
2173,1
7597,1
158,0
3208,1
535,0
3818,1
3862,0
5533,0
7767,0
1586,0
1911,0
4612,1
3097,0
4590,0
5010,0
9406,1
3107,0
6371,0
503,1
1335,1
3966,0
150,0
4132,0
8076,0
2765,0
3963,1
3137,1
5454,0
6206,1
7589,0
6359,0
1414,1
2,0
8343,0
687,0
5198,0
6297,1
676,1
5627,1
6759,1
3238,1
4943,0
5591,1
8744,1
5206,1
9089,1
9157,0
2014,0
5235,0
4212,1
2041,1
8844,0
636,1
2684,0
2190,1
4002,1
4920,1
2509,1
1498,1
4194,0
236,1
137,0
8699,0
1423,0
1563,0
7638,0
174,0
6453,1
2814,0
4335,0
98,0
8310,1
3727,1
1516,0
6556,1
8171,1
2230,0
1539,1
1011,0
341,0
7230,0
8918,1
6878,1
7955,1
4821,1
8299,1
6470,0
4473,1
4611,1
4241,1
3657,0
56,1
1405,1
4045,0
6520,0
314,0
6938,1
466,1
1348,0
3948,1
207,1
5735,0
3020,1
8788,0
154,0
3729,1
2403,0
3252,1
9226,0
997,0
5383,1
856,0
3714,1
3130,0
3288,1
2891,1
4775,0
6379,1
2900,0
3444,0
8951,1
1185,0
3756,0
4467,1
9303,1
3651,1
2605,1
3747,1
5924,1
6978,0
4437,0
4158,1
1261,0
3349,0
1101,1
5896,0
6190,0
2639,0
9426,1
7971,0
6829,0
1652,1
8150,1
7110,0
2507,1
1317,0
4708,1
9128,0
1476,0
44,0
5133,1
7766,1
3690,1
7331,0
8747,0
5328,1
1528,1
178,0
877,1
590,1
8888,0
6290,0
4613,1
140,1
8455,1
5067,0
4835,0
5511,0
6386,0
8391,1
2534,1
4772,1
5260,0
1282,0
3904,0
133,0
9386,1
4645,0
5500,0
1610,0
7620,0
8079,0
8553,1
8854,1
8796,0
2048,0
5787,1
2449,1
879,1
2393,0
3053,0
6129,0
7554,1
547,1
3283,0
6293,1
9357,1
8984,1
1695,0
2709,0
8704,0
4940,0
1942,0
7036,1
7847,0
2752,0
4583,1
4655,1
6087,0
7275,0
6262,1
8501,1
5800,0
161,0
2523,0
4263,1
3018,1
8649,0
3977,1
2673,1
6255,1
7334,0
283,0
7057,0
7347,0
309,0
8291,0
7008,1
9127,1
8519,1
5420,0
4399,0
6936,0
4380,1
3322,1
4579,1
7781,0
1623,0
