,P,Q,A
8295,7.351925117182603,1,0
6379,3.3044260975905897,1,0
7465,13.298677520449141,2,0
8540,5.419927031134575,2,0
2422,-13.399980643222845,2,1
7985,-17.870737850053604,2,1
917,8.240413807643895,2,0
61,4.98012271495576,3,0
5420,1.8267894476821462,2,0
8588,8.4224294944203,1,0
7469,0.9684709042437354,1,0
41,10.874605230428259,3,0
1849,4.034339535767549,2,0
3914,3.0318027050948517,2,0
2478,-13.145491890447987,1,1
1060,-16.3683749848022,1,1
7758,9.806086616606109,2,0
791,-7.302206621774608,0,1
2644,-0.8135157341958293,3,0
8343,-11.497572013095075,1,1
7490,-16.25637772438028,1,1
1511,-9.382580398107537,2,1
6038,7.14736519700729,1,0
1526,4.424274451186873,0,0
1997,-10.82690189531165,3,1
2640,-13.506874914553581,2,1
8693,5.592431527723326,2,0
2218,4.144673068353247,1,0
7097,-5.47303362742341,3,1
9554,4.8242308902796225,3,0
3613,-14.186068654119385,2,1
9017,-9.274401951956195,0,1
5080,-17.875416810315663,1,1
3121,1.4174606825196487,2,0
7210,-14.575398108217179,2,1
255,3.526241770018612,0,0
8611,6.899536953514814,1,0
3789,-4.442084917660377,3,1
2109,7.277960146112836,1,0
250,-15.960511355357795,2,1
421,7.959039694545744,2,0
2857,-16.55260381865745,2,1
199,7.785032135364402,0,0
6753,-14.813931185179028,2,1
9204,14.680684860086277,0,0
1375,5.2831696001953246,3,1
4988,3.995943567544898,2,0
5524,8.660943998044173,2,0
5585,-19.5339012888335,2,1
8619,3.1339284709927298,1,0
8203,24.92279476599859,1,0
8286,-10.126221254980551,1,1
7630,3.6519164659066075,2,0
2038,22.08317526130983,1,0
3778,5.978805633915853,2,0
3709,11.392335616189339,1,0
9026,5.566391208177652,1,0
3159,1.2851187395409238,1,0
3679,-15.762001983449352,1,1
94,-9.706002260152244,2,1
8307,-16.057809886311222,2,1
845,1.4735635757018737,2,1
3251,13.902088749591282,2,0
2480,14.464448336283374,1,0
6672,3.0438887143270854,0,0
8960,5.096492275687674,2,0
4209,0.5741106674766947,2,0
191,7.572915692932616,2,0
1521,3.025830400977579,2,0
3725,-12.253375890842035,3,1
3614,4.93018098348473,2,0
254,-14.791316174577588,2,1
1858,-14.09839709576097,1,1
4530,7.138347576397707,2,0
774,1.59048383720053,1,0
2187,-13.313484306710617,3,1
6056,-12.344877834451918,1,1
873,-17.373913498377767,2,1
1629,7.395516201909046,1,0
1148,9.324871692815446,1,0
2970,2.354453458323328,1,0
7729,16.329884182866397,2,0
3222,-6.058694038184587,2,1
5960,-11.137628917034329,2,1
3628,8.506477299535904,1,0
3973,-14.559395379281439,2,1
1753,3.4927685000976063,2,0
2071,-13.313379524059838,2,1
206,10.423304387663592,0,0
721,3.8406993096669555,1,0
3570,-0.7667482008894311,2,0
1823,-4.214818568835611,3,1
9353,2.2723382042207363,2,0
2991,-15.997439235066699,2,1
5865,7.384509525700557,2,0
4847,8.177236148622196,2,0
1940,-12.360822892135026,2,1
5775,-11.239987469595622,2,1
477,-14.90543936259615,1,1
1750,-17.497767399375572,2,1
1623,-14.825721205944955,1,1
7780,8.549623375523256,3,0
7774,-14.62168786352345,0,1
752,2.1962889047180494,1,0
5059,-13.410294491440318,3,1
1300,-14.151855386827878,3,1
6882,-11.338076861432988,2,1
3014,11.468154587975675,3,0
449,6.825573917423125,1,0
9998,2.5906527107374386,1,0
6297,6.846999110698554,2,0
1787,-1.7712243321757883,3,0
8179,2.3391724265798226,2,0
9378,-18.278476047221073,2,1
1255,2.258167092911183,2,0
9731,6.341028607170059,2,0
3929,20.149977229447313,2,0
8472,4.582132684429333,1,0
9472,-9.391033759198658,3,1
2943,5.753928412006985,1,0
742,1.2747213983045977,1,0
7460,-14.561772640414743,0,1
7504,12.034436206323509,1,0
4800,-6.705097594795276,0,1
6394,-17.413847470208967,1,1
6759,5.819696592852825,3,0
9354,4.306612777762963,2,0
3005,6.085092643527306,1,0
5669,-11.687122664910431,2,1
2854,1.714611624621373,0,0
5800,-13.018233419056736,2,1
943,-10.688687497014662,0,1
6960,-14.876249550125207,1,1
8633,-12.461559282134898,2,1
4600,5.18909987039784,2,0
5162,3.5721467526718573,1,0
5516,-10.026174025967855,0,1
1946,-16.083709671287238,1,1
3311,4.712439178780167,2,0
9406,11.53160231048438,1,0
5448,-4.245987301612203,2,1
6169,-4.7360910851839755,2,1
264,-14.707387163863201,2,1
4431,-13.491432335004319,1,1
8130,0.4253009301960491,1,0
9733,1.9342610946914893,1,0
4487,1.2944402052824775,3,0
9626,8.261656564874547,1,0
2613,-14.527684617349603,2,1
6447,-0.03263395363148902,1,0
7071,-13.622874328934763,2,1
4027,10.061500776546307,2,0
7281,1.9621104230052724,1,0
2098,7.3357984511202785,2,0
3185,-10.752662892495938,1,1
9866,-16.658773486569956,2,1
1872,-7.324737553249846,1,1
7563,6.749086906938214,1,0
1989,2.701018550072374,2,0
7458,12.099373022208262,1,0
3561,-10.859140806134143,2,1
6588,6.102116369150969,2,0
694,4.509515663682403,3,0
8089,10.446957309991971,1,0
1709,6.614974391123868,0,0
8663,-0.8252748163006259,1,1
1976,-15.093129936890845,1,1
5206,-14.469300490964056,3,1
1094,8.30689001366822,1,0
9156,11.529628603415231,1,0
6702,-15.726310951608909,1,1
1084,-13.042663735160932,3,1
8357,4.635607089753017,2,0
9280,6.407974625161703,2,0
3792,-0.38351335079289395,2,1
4932,10.281900275112687,2,0
7530,9.379209829748556,2,0
9146,5.51938382878705,2,0
2787,-15.115833722710073,2,1
8612,-13.669798174628731,1,1
903,-14.930772503625203,1,1
9068,-15.03641476273871,2,1
6957,2.129577911690479,2,0
8929,0.3177102236827869,1,0
851,-9.449725953620508,0,1
4077,3.702670555306217,3,0
9985,-0.04582721226353953,2,1
4112,1.3291552451885855,1,0
6848,-12.664398672887327,1,1
1509,-12.468098974028218,1,1
9457,7.977813695255945,3,0
7822,-6.452638568389213,0,1
5014,-0.7338449456262657,1,1
1336,4.086747201345366,2,0
7890,3.9355192091592412,3,0
7117,-13.100693136891824,3,1
9921,5.61656432985116,2,0
8479,7.571067559265312,0,0
771,-12.327722508282937,1,1
3469,-13.211115624879653,0,1
3734,-11.328474787420246,2,1
5649,-0.9030781930041756,0,0
3319,-7.856770655122418,3,1
9205,4.800850518936613,2,0
8641,4.166139456817685,2,0
3920,-13.601496914465782,3,1
7800,8.837183679807096,2,0
591,2.188269745308479,1,0
4857,5.4686450174094325,2,0
9667,2.791331785310242,1,0
540,-16.11061902877077,2,1
745,7.8181657823732404,3,0
4804,4.525143357534073,0,0
3387,-16.513012484007007,1,1
2700,-12.408952143105902,1,1
8884,-8.823198416478688,1,1
5170,-8.336533605039762,2,1
2866,-5.969221212082905,2,1
1028,-8.98850210048273,1,1
6717,-8.922487769158206,1,1
5445,1.2715649213381262,2,0
876,-10.866319692305916,1,1
9965,-13.206441559505741,0,1
1550,-13.3944681602693,2,1
7562,-11.37344215191007,1,1
1404,6.512514173891621,1,0
3128,-6.315455989388474,1,1
1348,9.611477769258723,3,0
6463,3.1847924541122494,2,0
2818,2.8115334469998365,3,0
2570,3.0579362848081932,2,1
1414,5.028262067846484,0,1
3097,-12.26457919464064,0,1
5424,-17.11606755149697,2,1
7713,-12.597789767849326,2,1
5125,0.4665742393732521,1,0
16,-15.149503499453116,2,1
4943,-14.65162707750021,1,1
4934,5.07823937682453,1,0
2072,4.970921911563771,2,0
9088,-5.117106401246232,1,1
9685,2.118504799569223,1,0
2189,6.403068269269608,2,0
751,-9.964114268332882,2,1
6911,10.220171318125953,1,0
5696,-5.403751629597492,2,1
3002,-14.472861909612588,1,1
9526,-8.271330272464011,2,1
8494,-11.93953052628877,2,1
825,1.7635082679911058,1,0
8828,-14.489623672506124,0,1
5145,5.296381061152277,1,0
8505,-9.588349135521273,1,1
5210,-15.13780110923216,2,1
9503,6.02819555034708,3,0
1778,-2.1127557584759096,1,0
8713,-13.57375479819422,3,1
9560,5.257775664776949,1,0
2357,5.671258163983512,1,0
1499,5.579966138303999,0,0
580,-12.910242169847956,1,1
2263,-10.512598505473797,3,1
3843,-13.435484184955598,1,1
9570,-17.063169663377177,1,1
5454,10.713754605181236,2,0
9021,7.403765792836742,0,0
3637,3.6288733203707357,0,0
9240,4.501249386821078,1,0
6095,-0.04905842381105652,1,0
3114,-14.816728232185772,2,1
5586,6.01429932637829,1,0
9833,-0.38172836996949977,2,0
7638,-13.44367825130491,0,1
3705,2.247491682916267,2,0
4539,-14.759949045787975,1,1
5196,2.662025555626934,3,0
1320,0.9503133495405947,1,0
3022,11.496216182154427,3,0
2870,-12.409969557948019,1,1
7251,7.632534005222656,2,0
9790,-16.037418464462267,2,1
366,-1.7403869565273484,2,0
9824,-11.493311090021438,0,1
3654,9.639019788131009,2,0
5717,-1.360482305745847,2,0
5167,-15.753066379507429,0,1
7000,10.000178025120515,0,0
7346,11.97394632233416,1,0
9438,10.940690540736304,0,0
7913,-8.12682937055763,2,1
5138,6.656159767597108,0,0
9450,-15.662329499587718,1,1
4890,4.603851565049647,2,0
1302,8.548204782515828,1,0
9288,-17.590024815192738,1,1
9425,2.2652895335170427,1,0
8252,-8.075462857110944,2,1
678,-11.586058020031276,2,1
8970,-14.4319650945254,1,1
8061,5.641517436681683,1,0
804,-16.825193420165895,2,1
6797,-16.76912200977114,2,1
1819,13.137263653461982,1,0
5697,8.835065090867383,0,0
693,5.787599939321143,1,0
1271,-13.682634204923525,1,1
7426,8.712458141808892,0,0
1422,5.176061075429486,1,0
6627,2.2904522755536916,1,0
8814,-15.056949128249665,3,1
3386,-5.8971956675510935,2,1
8157,-15.604343880251859,2,1
1524,6.660910480615856,2,0
2904,-19.355059840438106,2,1
2265,0.9204179045511416,3,0
2258,4.1638535742431975,2,0
4309,-10.423992359802517,1,1
1653,11.35046127665666,1,0
4806,2.800345887081958,2,0
705,-11.130285482132066,1,1
686,-13.908870879150294,1,1
4316,4.907397482542329,2,0
9995,-5.402442336698341,1,1
2554,-10.754170774823734,2,1
1193,-17.42196393631098,1,1
8282,-15.925329771244222,1,1
8122,5.42519218684631,2,0
363,-8.414443530538646,2,1
611,-4.5592393092948456,2,1
1680,-2.6496639366558092,2,0
9031,-16.822161617767577,2,1
9846,17.28931094388524,1,0
9773,2.77943572834974,1,0
2744,6.6698438706799505,1,0
121,-12.157311300436648,3,1
4528,-0.9188122204623821,0,0
1784,3.9487732854411695,2,0
8634,16.32346565875637,2,0
6875,3.4079001281738583,0,0
4945,14.2809200839163,0,0
1282,-8.17815116006097,1,1
7358,4.347244807586469,1,0
834,4.264351688415704,1,0
8655,-9.607810318412737,2,1
4468,-18.46128033571396,1,1
6591,4.869698621624445,2,1
3712,-16.465603314390545,2,1
7416,9.788631179417266,1,0
7033,6.734986202268596,3,0
8990,8.386378864021044,2,0
8439,-17.7417327783349,2,1
522,-2.968564967352345,0,1
589,-15.782606781406523,2,1
4154,-15.255189405539056,2,1
5567,4.230868537296097,0,0
2774,-15.754290810584125,2,1
3681,-11.955579470346555,0,1
2415,-8.365626151839473,2,1
4211,0.7109577281668074,2,0
8032,-16.365671202959497,3,1
1019,-14.548310185605391,0,1
4723,-13.44794574855167,1,1
8087,10.150182226501693,1,0
2399,-14.31281383389426,3,1
1584,7.891302788601652,0,0
4475,3.1566877495243753,1,0
2060,7.799969663104669,1,0
9609,16.166550391756473,1,0
9518,-12.142333444725647,2,1
6803,-17.229460686419298,1,1
2606,-11.039745086095529,1,1
8580,12.038651724056527,1,0
6337,2.1201521913484145,2,0
1871,0.06595348369442189,2,1
2772,16.766213171050453,2,0
7239,6.36171480214905,2,0
8931,-13.613626706531946,3,1
8063,2.176269447478378,2,0
7181,7.38279449365357,2,0
9097,-11.804699502340998,1,1
643,-13.275468257853667,2,1
8745,3.292911028677448,1,0
7796,-13.286122650197095,1,1
711,7.705700598481424,2,0
2371,-7.433274607251736,1,1
9556,3.6518400125607293,3,0
9023,4.8398289461041015,1,0
2514,-7.366469013196389,0,1
7439,-14.513135498337327,2,1
803,-17.478784831680848,0,1
1442,3.8048148227195218,3,0
2790,-12.33020656379103,1,1
2987,0.7879805078433471,2,0
3202,-14.965090134869515,1,1
5912,9.156886491064304,2,0
1874,-16.857196137880152,1,1
6995,7.306003291537629,2,0
1402,-13.055916917920383,1,1
380,4.013553997922123,2,0
4392,6.9692822068060645,2,0
7872,12.548482094858528,1,0
9659,-9.549784159857484,1,1
5141,-6.026134284573107,2,1
3141,-3.8807105737947447,2,1
5222,3.5136577717040773,3,0
8590,-14.110052295300706,2,1
111,8.57996222789486,3,0
5221,-13.54420120419903,1,1
7748,-13.134811977185883,2,1
8078,-15.254669650377773,2,1
544,15.636053974713686,1,0
4851,-18.347408381455864,0,1
6944,-16.106987966711127,2,1
1761,3.8529304807358282,1,0
305,-8.629921068182476,2,1
9781,-14.151352990689642,0,1
2534,6.2948190460504225,2,0
2183,-16.09446770093647,1,1
8473,-3.4340590917694183,2,1
5057,-14.557137047003122,1,1
8689,-15.968186533794874,1,1
1220,-10.15944175670121,2,1
7287,8.13108239715451,1,0
1181,-12.135965827249176,1,1
1090,2.219199296432116,1,0
5258,9.488946571690601,2,0
8194,-10.250023652056539,0,1
6611,3.6795714465413365,1,0
9188,-7.793856226953607,0,1
9937,4.761058769625846,1,0
2201,0.14606926353477545,2,0
9228,19.575598726422882,2,0
8782,12.061849081543857,1,0
9488,2.27547913369343,1,0
1034,0.9022205851359255,2,0
208,6.477053302441677,1,0
7123,2.703177523561392,3,0
9719,7.935790329005791,2,0
9514,8.972371987497102,2,0
7014,6.743587164839918,2,0
6698,-4.112761241700632,3,1
2896,6.223466461485372,2,0
35,-7.794099781236991,0,1
7222,-4.895375176800059,2,1
7519,-9.714608982532416,1,1
2563,2.984453248130396,1,0
4949,2.8950595495543396,0,0
2103,-8.62736231802129,0,1
4750,-11.68006861666567,1,1
2673,-18.69730093236316,2,1
4660,2.6294164127516484,2,0
547,4.239178677066162,1,0
7582,-13.743374654640359,1,1
8238,2.5506102645334012,1,0
6953,12.32175698591337,2,0
3279,9.716346198336712,2,0
5943,7.977466372568072,1,0
7065,0.8523642030927527,2,0
9836,-19.659226911333416,1,1
6166,-5.64146347876647,2,1
3726,-15.107143202073365,1,1
297,-17.087500332054518,2,1
4693,3.246120052805275,1,0
1453,7.975877650740185,2,0
369,0.15532306732969126,1,0
3459,-17.34965284041423,2,1
5224,-7.348637456271671,0,1
1933,-13.277079611319701,2,1
9249,8.140507267635009,2,0
5056,0.9652647340897067,1,0
8785,10.054322559510457,0,0
1577,-8.95870408531654,2,1
7886,14.810219307170103,1,0
131,-15.40493952685549,1,1
5397,3.5041201862982665,1,0
452,-15.312848898040702,2,1
1408,6.692902526345039,2,0
7759,6.865232630202195,2,0
8441,-16.526676815422213,2,1
4778,5.70651005466012,2,0
7200,-13.4042875050507,1,1
9612,-7.413590768646546,3,1
6986,-16.4488961968307,1,1
4338,3.9581892861451142,2,0
9700,2.3620069683275746,2,0
8056,-9.894857236109672,1,1
514,5.527102437857517,0,0
2249,1.1140597209410434,3,0
280,-14.014044280586251,0,1
233,2.4414084881093197,0,0
5096,8.275192039612111,1,0
5753,-9.748959705930915,2,1
9873,7.627754625139017,2,0
6336,5.587905787809457,2,0
5893,3.356703221399779,0,0
4830,6.052326440564216,2,0
5683,-13.856639599780657,3,1
1380,1.6520913729579054,0,1
2601,-13.751110968875304,2,1
4796,16.567694140304543,2,0
6378,-0.1294895583456399,1,0
3861,-0.7608544140821545,0,1
9674,10.600116851856292,2,0
2989,4.740176227788463,2,0
1605,16.038973432052906,0,0
3558,-11.646626901240012,1,1
8662,6.439987335226959,1,0
2061,-16.256232679410175,1,1
8332,-9.766701971317323,1,1
7688,11.824194769811923,1,0
5383,4.816840656303218,3,0
3683,-12.969774168546005,1,1
2858,5.537402569133387,2,0
6260,-13.310014414977994,2,1
3371,12.49297855407211,2,0
2233,-7.886255984798917,3,1
6050,-11.709440786505619,3,1
1232,4.182239116772353,1,0
1370,-11.831106204792306,2,1
1583,1.4384700091970901,0,0
4058,8.573678145545696,2,0
9955,3.0327562835758686,1,0
6616,-15.333834287418108,1,1
9538,-13.064406040372639,2,1
525,-13.974298760470882,1,1
4173,-13.779788827450266,2,1
4956,-11.629744591652079,2,1
5139,-12.328562231165751,1,1
209,5.467906367421314,1,0
4718,7.378228772220262,1,0
1667,-10.704927140193455,1,1
9067,-18.31377777400793,0,1
3039,4.146259207160248,2,0
7307,-11.54398993822898,2,1
3890,4.29680837723067,1,0
2136,5.417859994727273,2,0
4325,-15.336401345667065,2,1
9772,3.1200381904874632,2,0
9669,1.1523736504645214,2,0
6217,-8.530737119614676,3,1
819,-14.501444225878263,1,1
5256,9.993139780049791,3,0
5264,-0.46196780532886295,2,1
5197,6.856453963053037,1,0
4369,-10.983944697354245,2,1
328,3.0273966678246866,2,0
3818,-6.668709099824848,2,1
1092,10.841943153581417,2,0
3394,16.903069833523418,1,0
9471,8.774599951607865,0,0
4001,-3.6305794410297323,1,1
9636,-11.912771144713977,2,1
86,-0.43423123902528804,2,0
2428,-2.9938376776712703,1,1
9389,-0.8363472082863975,2,0
5069,10.61252465315819,2,0
8523,5.89123818295867,1,0
2080,-16.042971814084805,2,1
9164,4.561251586241157,1,0
982,6.460900295471071,1,0
2104,-0.05978661974774191,1,0
8876,6.711098540432313,3,0
1040,-13.453216260007757,0,1
9340,9.313931599736662,1,0
9006,8.410709993084085,1,0
9762,-17.874611570887783,1,1
1815,-13.338060756149451,2,1
6683,6.53485362182398,1,0
8292,4.552013291297717,2,0
6145,7.203496963793107,0,0
6427,12.185890154196445,1,0
6894,-12.014612764301248,0,1
3751,-14.369791811537176,1,1
2093,-14.635986095240371,1,1
3952,-16.636450214712454,1,1
9298,-12.568941961647123,0,1
4590,-11.694674890484915,0,1
4702,11.747292672944969,2,0
6946,3.413563213723475,2,0
4271,-14.934926398387493,1,1
3406,-13.998665815912139,2,1
2283,12.845070997449607,2,0
5115,-9.546115761384797,3,1
7792,-3.4882216617100434,3,1
1231,3.2135531308590917,2,0
5859,-10.537017229673332,0,1
5777,0.8778089039138546,2,1
7641,-17.343969447083282,2,1
2361,-8.937098721358122,1,1
7159,-8.627080384163587,2,1
2840,10.95092123924236,1,0
3963,6.324409557182867,2,0
156,7.403073681069879,2,0
8997,13.581956749498133,1,0
649,-0.6040792510503072,2,0
5305,-3.645155784469955,2,1
8147,9.598264171561473,0,0
6047,-19.049038571766786,2,1
974,3.489750437268831,2,0
3591,-5.10047112368846,2,1
513,4.787000881278653,1,0
389,-6.324700578631411,1,1
1306,-2.4768449548434806,2,0
5121,3.261130451357044,2,0
425,-15.688207796187111,1,1
7738,7.665328972544216,1,0
14,-15.883355684965794,1,1
6418,6.063804472712461,2,0
5024,-13.022009101592436,1,1
1273,-1.2529445220499493,1,0
5379,6.8487910509328245,3,0
1585,-17.220231979951976,2,1
2807,-16.023681421195292,0,1
7993,-2.480099310705556,1,0
7423,10.51480846869356,0,0
2092,6.857277080198082,1,0
7973,1.2575771248865402,2,0
7179,8.535187099539018,2,0
2338,-16.30527456253536,1,1
5741,4.707960894587158,0,0
8137,-11.944052147632897,3,1
8480,2.0716621317982193,1,0
1861,-19.58597858430512,3,1
2333,0.4330174581241221,2,0
2129,2.366846253686064,1,0
2152,-16.45686862005845,2,1
7384,-14.227419216041088,2,1
6537,-15.451047584424137,2,1
4786,-12.971270869754465,2,1
9875,8.080752883617254,0,0
6430,4.551336500828378,1,0
8527,3.2105629715516875,2,0
4727,-15.53338292117322,1,1
310,3.6072506376886686,2,0
0,-9.14679283501468,0,1
155,-11.077218566348913,1,1
8629,1.5632991208104077,2,0
2134,2.879599231353247,2,0
6275,3.6769116609739547,0,0
4467,3.3030962629542255,1,0
7968,15.355312995272074,1,0
2655,1.9604750225530574,2,0
634,6.135399655526191,1,0
4715,8.856731366221359,0,0
7077,-1.0065486285141416,1,0
8471,8.548965957542041,1,0
1459,-13.513899965286623,1,1
5606,-15.570691430529392,1,1
8738,-1.051191765685183,2,1
7488,7.640613487756412,1,0
8050,15.407026891740534,1,0
9856,-10.425937635094547,3,1
2116,-17.877786584640763,3,1
3936,6.1872477159561985,1,0
6921,7.3167252656124395,1,0
833,-10.428203785146996,2,1
7041,1.4378513585700117,2,0
3001,7.2087344265095785,1,0
404,1.6891902529097536,1,0
1311,-13.33581230593337,2,1
7155,1.2806137645772342,2,0
9662,1.0380316120336144,1,0
9657,4.590494439055806,2,0
2177,-16.749082478553415,2,1
3140,8.64987541182245,1,0
8759,10.523595108496187,3,0
3102,8.52327861826333,2,0
9673,6.957766978755407,2,0
9120,7.732468091618778,3,0
163,-14.018579453801177,2,1
1368,-10.557800185054047,1,1
900,-16.702593053074914,2,1
9932,0.7371491120820342,0,0
3450,4.725472929467981,2,0
7309,3.460478064268921,3,0
991,8.249430534769663,2,0
3268,9.049813541904369,1,0
3299,6.181647404540286,2,0
1921,-3.4740118697062585,2,0
667,7.44691615818992,1,0
7244,-11.37982258365845,2,1
4111,3.348355210940497,1,0
322,-12.728113055357062,2,1
5176,9.659135677908141,2,0
2862,3.9977811847361977,2,0
7866,6.718293606630315,0,0
7743,15.913642132844842,1,0
691,-7.912576433455654,2,1
6607,8.634069345320242,3,0
4771,5.089487087070661,2,0
4034,5.581694350988221,2,0
8469,-14.899275475565663,1,1
5879,-6.643517390138926,1,1
4644,-7.289461064188561,3,1
5092,-2.475905066166456,2,1
5997,-0.5715579695341719,3,0
3668,1.5748317690923772,1,0
6864,1.1084413149163284,1,0
7027,-17.490790079300634,0,1
9915,-11.886590585946953,1,1
9223,-8.701004311365274,1,1
4940,2.8589577954190206,1,0
8376,-12.497016201932578,2,1
8537,7.617739911043919,0,0
1298,-13.441789626543947,1,1
7427,3.69396428316765,2,0
6289,5.438345675539175,2,0
5417,-13.369049517503646,1,1
3025,-14.628884801913655,2,1
5208,-10.596652741563625,2,1
3906,-18.723061461122473,3,1
8015,2.7552842079520885,1,0
9043,1.6211774813096298,2,0
9960,4.5942538899113465,3,0
4880,6.75897303526107,2,0
2737,6.751182405473463,1,0
202,-15.708716179523583,0,1
2235,-13.964173803161668,2,1
6193,-14.877034760203763,2,1
8639,5.313288976236118,1,0
6993,-9.577324154402403,2,1
4239,13.273471745414962,2,0
4968,4.392892125553959,2,0
3083,4.874688962605234,3,0
4250,-9.395061880180894,0,1
3132,-11.15435379937987,2,1
8752,4.329440768882082,1,0
3059,-4.6305068827337585,1,1
7019,-12.169846582982991,1,1
9507,-7.810210446472968,1,1
689,-15.042700761424086,3,1
3461,4.578281819527894,3,0
4784,-11.212841149017452,3,1
6903,-10.229538766100882,1,1
7770,-13.040396849868728,3,1
7609,-2.814098812311341,1,1
4831,-4.577554617594252,1,1
6506,-18.191771593002887,0,1
4452,10.293902657350591,1,0
2631,6.9324188791829355,1,0
9126,1.4794963700178094,2,0
9125,10.789410817563452,1,0
6313,3.8650639909329207,0,0
1036,7.17141308907909,3,0
7343,5.00855133244601,0,0
8230,5.986744945993309,1,0
3447,0.7360838442738755,3,0
7348,-14.384270280150782,2,1
1165,-19.453732394524728,0,1
2111,5.3612874477143535,2,0
9,-16.38615030132063,2,1
6078,1.1988842319193007,2,0
1191,6.433665272156363,2,0
3361,-10.134398988431807,0,1
3173,11.882547854063736,0,0
9869,-11.921357995256976,2,1
1792,-9.070330784267084,0,1
9493,2.5651535920640027,1,0
7849,-9.665208330480436,1,1
2509,2.912938861233831,1,0
1938,-8.144635257438944,3,1
7059,10.624766279191586,3,0
7939,-12.175681154386194,2,1
1491,6.293892619844274,3,0
1644,1.8540204568447063,0,0
7087,-11.350515647420481,0,1
7399,-10.301043633475372,2,1
4304,4.798045321369178,2,0
2215,5.312146149432049,2,0
6068,-15.567269424695924,2,1
5365,3.9297242366037413,2,0
3713,9.307161302671869,2,0
8482,-11.711273771606805,1,1
8495,-16.659891739243452,1,1
3660,2.7706603438038164,1,0
7851,3.535766131335531,0,0
9947,-7.212516610593981,2,1
3604,4.657030113990475,1,0
7942,-9.553605006424235,2,1
7783,12.309412411614614,1,0
6699,4.806213770353253,2,0
3986,3.844942027279181,0,0
9859,7.650096182928896,2,0
7995,-19.55077644663004,2,1
8429,1.4024778382482999,3,0
3487,10.673887514371433,1,0
2433,-20.034772123044103,2,1
9380,-15.785374749783458,2,1
5573,0.762791701790265,2,0
1079,5.521596927008671,1,0
2222,-12.689842443901698,1,1
4899,1.3174209999048854,0,0
3814,-14.599597216357797,2,1
2128,-10.748945230834249,1,1
5405,-9.428491438563569,2,1
8492,-5.759002040798073,1,1
2324,-17.077229776601936,2,1
7464,-17.82433282775052,2,1
4254,-0.8532099898538172,0,0
7557,-17.607994522745194,2,1
8806,-8.671620033316934,1,1
8657,3.1402416292224142,2,0
5691,-4.357951371128034,3,1
4128,6.520579118929439,2,0
6746,3.2300458024713405,1,0
9410,3.469419145042736,0,0
1922,-6.390595647899577,1,1
1552,-11.550915452687557,0,1
4213,11.514833529993199,1,0
6783,5.244245883364176,1,0
2329,-12.660428129718388,2,1
1961,6.601830436420803,2,0
3606,9.454993917354422,2,0
7575,-15.71075553617759,3,1
699,-10.026005791171352,1,1
3672,8.159520767508507,3,0
4362,11.045971150109326,0,0
6514,5.00567649096397,1,0
313,3.602345732088085,3,0
6442,-15.459921157069997,0,1
4823,2.153646373821471,0,0
884,-17.258598864990216,2,1
4870,7.268630669905455,2,0
9776,8.84010874449587,2,0
6121,0.9931629222367404,1,0
2781,-9.014087207838031,1,1
5569,-16.057493449534913,1,1
5708,-18.241363764208874,1,1
1396,-7.795686685460581,1,1
212,-14.390131134763328,0,1
6110,3.2593023541332715,1,0
5688,0.7103255393643066,1,0
5553,7.911883691786899,3,0
3888,-16.43247438338651,2,1
4626,8.525479443720666,2,0
6857,6.538602472980968,0,0
7338,5.966065255189454,2,0
3887,-18.266449418983065,1,1
1891,1.9337635882551556,1,0
6642,-7.0406116148527556,3,1
586,-12.915032946322224,1,1
7049,-4.039860036410047,1,1
6735,-16.11976034651825,0,1
3639,-2.498819079980718,1,1
2766,-0.6467545857718378,2,0
7120,1.462931483781999,1,0
3489,5.649076445646466,1,0
727,-4.912659698945742,2,1
7233,4.468250714890561,2,1
7561,-13.16723250698628,2,1
2728,-13.07974652118859,3,1
1270,8.543185922020692,2,0
1625,8.33038697163771,0,0
8005,11.293951695615991,2,0
2275,-14.754551110887046,0,1
9463,2.941192244362713,1,0
1391,-14.964433202121349,1,1
4224,9.575910190847361,1,0
5765,-16.996784621271914,3,1
4460,-4.986218358636876,3,1
3031,3.8934610624274066,1,0
5414,0.5064568699593022,2,0
7315,2.009626102597748,1,0
3273,-7.2509817935310945,2,1
538,-6.145013336306595,2,1
6754,16.102161434925883,1,0
5361,10.955010400165179,3,0
5250,-10.319428203330208,2,1
6948,-18.307017327305193,2,1
9924,10.304075097751308,2,0
703,-13.46673446481708,1,1
1427,9.503745652223069,2,0
8082,-3.9652215851461428,2,1
4243,5.859302743670847,1,0
2610,4.71810622428154,2,0
4601,17.472791459803094,0,0
5506,-9.561702424369859,2,1
430,3.2386201463614848,2,0
946,-6.674334811643624,2,1
81,-5.850369580473649,0,1
6558,-6.55980399509427,2,1
3976,4.48089874045787,3,0
9016,-10.609584923882483,2,1
7404,8.926607224045451,2,0
8640,13.110439818506352,1,0
8853,-16.22708666053034,2,1
1337,-15.933655279700453,2,1
2948,2.8315333578977926,2,0
6721,0.8812385505443827,1,0
6761,-15.045747394008531,1,1
6067,-3.3008934143814512,1,1
3608,3.0096448325779077,2,0
7704,18.6317080368224,2,0
3067,-15.82216454867274,1,1
422,-10.927652265715096,2,1
9832,-15.756890461841289,2,1
3068,-16.306558482885617,1,1
7068,-12.182990106705786,2,1
9935,-16.230515675943025,0,1
