,P,Q,A
5080,-6.875416810315664,1,1
3121,1.4174606825196487,2,0
7210,-3.575398108217179,2,1
255,3.526241770018612,0,0
8611,6.899536953514814,1,0
3789,6.557915082339623,3,1
2109,7.277960146112836,1,0
250,-4.960511355357794,2,1
421,7.959039694545744,2,0
2857,-5.552603818657447,2,1
199,7.785032135364402,0,0
6753,-3.813931185179028,2,1
9204,14.680684860086277,0,0
1375,16.283169600195325,3,1
4988,3.995943567544898,2,0
5524,8.660943998044173,2,0
5585,-8.5339012888335,2,1
8619,3.1339284709927298,1,0
8203,24.92279476599859,1,0
8286,0.873778745019447,1,1
7630,3.6519164659066075,2,0
2038,22.08317526130983,1,0
3778,5.978805633915853,2,0
3709,11.392335616189339,1,0
9026,5.566391208177652,1,0
3159,1.2851187395409238,1,0
3679,-4.762001983449353,1,1
94,1.2939977398477556,2,1
8307,-5.057809886311222,2,1
845,12.473563575701874,2,1
3251,13.902088749591282,2,0
2480,14.464448336283374,1,0
6672,3.0438887143270854,0,0
8960,5.096492275687674,2,0
4209,0.5741106674766947,2,0
191,7.572915692932616,2,0
1521,3.025830400977579,2,0
3725,-1.2533758908420347,3,1
3614,4.93018098348473,2,0
254,-3.791316174577587,2,1
1858,-3.098397095760971,1,1
4530,7.138347576397707,2,0
774,1.59048383720053,1,0
2187,-2.3134843067106172,3,1
6056,-1.3448778344519174,1,1
873,-6.373913498377769,2,1
1629,7.395516201909046,1,0
1148,9.324871692815446,1,0
2970,2.354453458323328,1,0
7729,16.329884182866397,2,0
3222,4.941305961815413,2,1
5960,-0.13762891703432922,2,1
3628,8.506477299535904,1,0
3973,-3.5593953792814395,2,1
1753,3.4927685000976063,2,0
2071,-2.313379524059839,2,1
206,10.423304387663592,0,0
721,3.8406993096669555,1,0
3570,-0.7667482008894311,2,0
1823,6.785181431164389,3,1
9353,2.2723382042207363,2,0
2991,-4.9974392350666985,2,1
5865,7.384509525700557,2,0
4847,8.177236148622196,2,0
1940,-1.360822892135027,2,1
5775,-0.23998746959562123,2,1
477,-3.90543936259615,1,1
1750,-6.497767399375569,2,1
1623,-3.825721205944956,1,1
7780,8.549623375523256,3,0
7774,-3.621687863523448,0,1
752,2.1962889047180494,1,0
5059,-2.410294491440318,3,1
1300,-3.151855386827879,3,1
6882,-0.33807686143298815,2,1
3014,11.468154587975675,3,0
449,6.825573917423125,1,0
9998,2.5906527107374386,1,0
6297,6.846999110698554,2,0
1787,-1.7712243321757883,3,0
8179,2.3391724265798226,2,0
9378,-7.278476047221072,2,1
1255,2.258167092911183,2,0
9731,6.341028607170059,2,0
3929,20.149977229447313,2,0
8472,4.582132684429333,1,0
9472,1.6089662408013419,3,1
2943,5.753928412006985,1,0
742,1.2747213983045977,1,0
7460,-3.561772640414744,0,1
7504,12.034436206323509,1,0
4800,4.294902405204724,0,1
6394,-6.413847470208967,1,1
6759,5.819696592852825,3,0
9354,4.306612777762963,2,0
3005,6.085092643527306,1,0
5669,-0.6871226649104312,2,1
2854,1.714611624621373,0,0
5800,-2.0182334190567373,2,1
943,0.31131250298533686,0,1
6960,-3.876249550125207,1,1
8633,-1.461559282134898,2,1
4600,5.18909987039784,2,0
5162,3.5721467526718573,1,0
5516,0.9738259740321458,0,1
1946,-5.083709671287236,1,1
3311,4.712439178780167,2,0
9406,11.53160231048438,1,0
5448,6.754012698387797,2,1
6169,6.2639089148160245,2,1
264,-3.7073871638632014,2,1
4431,-2.4914323350043186,1,1
8130,0.4253009301960491,1,0
9733,1.9342610946914893,1,0
4487,1.2944402052824775,3,0
9626,8.261656564874547,1,0
2613,-3.5276846173496037,2,1
6447,-0.03263395363148902,1,0
7071,-2.622874328934764,2,1
4027,10.061500776546307,2,0
7281,1.9621104230052724,1,0
2098,7.3357984511202785,2,0
3185,0.24733710750406335,1,1
9866,-5.658773486569953,2,1
1872,3.675262446750154,1,1
7563,6.749086906938214,1,0
1989,2.701018550072374,2,0
7458,12.099373022208262,1,0
3561,0.14085919386585655,2,1
6588,6.102116369150969,2,0
694,4.509515663682403,3,0
8089,10.446957309991971,1,0
1709,6.614974391123868,0,0
8663,10.174725183699374,1,1
1976,-4.093129936890847,1,1
5206,-3.469300490964056,3,1
1094,8.30689001366822,1,0
9156,11.529628603415231,1,0
6702,-4.72631095160891,1,1
1084,-2.042663735160932,3,1
8357,4.635607089753017,2,0
9280,6.407974625161703,2,0
3792,10.616486649207106,2,1
4932,10.281900275112687,2,0
7530,9.379209829748556,2,0
9146,5.51938382878705,2,0
2787,-4.115833722710073,2,1
8612,-2.669798174628731,1,1
903,-3.930772503625202,1,1
9068,-4.036414762738711,2,1
6957,2.129577911690479,2,0
8929,0.3177102236827869,1,0
851,1.5502740463794924,0,1
4077,3.702670555306217,3,0
9985,10.95417278773646,2,1
4112,1.3291552451885855,1,0
6848,-1.6643986728873261,1,1
1509,-1.4680989740282175,1,1
9457,7.977813695255945,3,0
7822,4.547361431610787,0,1
5014,10.266155054373733,1,1
1336,4.086747201345366,2,0
7890,3.9355192091592412,3,0
7117,-2.100693136891822,3,1
9921,5.61656432985116,2,0
8479,7.571067559265312,0,0
771,-1.3277225082829376,1,1
3469,-2.2111156248796533,0,1
3734,-0.3284747874202465,2,1
5649,-0.9030781930041756,0,0
3319,3.1432293448775828,3,1
9205,4.800850518936613,2,0
8641,4.166139456817685,2,0
3920,-2.6014969144657822,3,1
7800,8.837183679807096,2,0
591,2.188269745308479,1,0
4857,5.4686450174094325,2,0
9667,2.791331785310242,1,0
540,-5.110619028770769,2,1
745,7.8181657823732404,3,0
4804,4.525143357534073,0,0
3387,-5.513012484007007,1,1
2700,-1.4089521431059016,1,1
8884,2.176801583521312,1,1
5170,2.6634663949602375,2,1
2866,5.030778787917095,2,1
1028,2.0114978995172703,1,1
6717,2.0775122308417946,1,1
5445,1.2715649213381262,2,0
876,0.13368030769408412,1,1
9965,-2.20644155950574,0,1
1550,-2.3944681602692994,2,1
7562,-0.37344215191006835,1,1
1404,6.512514173891621,1,0
3128,4.684544010611526,1,1
1348,9.611477769258723,3,0
6463,3.1847924541122494,2,0
2818,2.8115334469998365,3,0
2570,14.057936284808193,2,1
1414,16.028262067846484,0,1
3097,-1.264579194640641,0,1
5424,-6.116067551496967,2,1
7713,-1.5977897678493265,2,1
5125,0.4665742393732521,1,0
16,-4.149503499453115,2,1
4943,-3.6516270775002093,1,1
4934,5.07823937682453,1,0
2072,4.970921911563771,2,0
9088,5.882893598753768,1,1
9685,2.118504799569223,1,0
2189,6.403068269269608,2,0
751,1.0358857316671166,2,1
6911,10.220171318125953,1,0
5696,5.596248370402507,2,1
3002,-3.472861909612588,1,1
9526,2.728669727535989,2,1
8494,-0.9395305262887711,2,1
825,1.7635082679911058,1,0
8828,-3.4896236725061236,0,1
5145,5.296381061152277,1,0
8505,1.4116508644787276,1,1
5210,-4.137801109232162,2,1
9503,6.02819555034708,3,0
1778,-2.1127557584759096,1,0
8713,-2.5737547981942193,3,1
9560,5.257775664776949,1,0
2357,5.671258163983512,1,0
1499,5.579966138303999,0,0
580,-1.9102421698479553,1,1
2263,0.48740149452620385,3,1
3843,-2.435484184955598,1,1
9570,-6.063169663377177,1,1
5454,10.713754605181236,2,0
9021,7.403765792836742,0,0
3637,3.6288733203707357,0,0
9240,4.501249386821078,1,0
6095,-0.04905842381105652,1,0
3114,-3.816728232185773,2,1
5586,6.01429932637829,1,0
9833,-0.38172836996949977,2,0
7638,-2.4436782513049082,0,1
3705,2.247491682916267,2,0
4539,-3.759949045787975,1,1
5196,2.662025555626934,3,0
1320,0.9503133495405947,1,0
3022,11.496216182154427,3,0
2870,-1.4099695579480191,1,1
7251,7.632534005222656,2,0
9790,-5.0374184644622675,2,1
366,-1.7403869565273484,2,0
9824,-0.49331109002143836,0,1
3654,9.639019788131009,2,0
5717,-1.360482305745847,2,0
5167,-4.753066379507429,0,1
7000,10.000178025120515,0,0
7346,11.97394632233416,1,0
9438,10.940690540736304,0,0
7913,2.873170629442372,2,1
5138,6.656159767597108,0,0
9450,-4.6623294995877185,1,1
4890,4.603851565049647,2,0
1302,8.548204782515828,1,0
9288,-6.590024815192735,1,1
9425,2.2652895335170427,1,0
8252,2.924537142889056,2,1
678,-0.5860580200312765,2,1
8970,-3.4319650945254017,1,1
8061,5.641517436681683,1,0
804,-5.825193420165895,2,1
6797,-5.7691220097711415,2,1
1819,13.137263653461982,1,0
5697,8.835065090867383,0,0
693,5.787599939321143,1,0
1271,-2.682634204923525,1,1
7426,8.712458141808892,0,0
1422,5.176061075429486,1,0
6627,2.2904522755536916,1,0
8814,-4.056949128249665,3,1
3386,5.1028043324489065,2,1
8157,-4.604343880251859,2,1
1524,6.660910480615856,2,0
2904,-8.35505984043811,2,1
2265,0.9204179045511416,3,0
2258,4.1638535742431975,2,0
4309,0.5760076401974827,1,1
1653,11.35046127665666,1,0
4806,2.800345887081958,2,0
705,-0.13028548213206692,1,1
686,-2.908870879150294,1,1
4316,4.907397482542329,2,0
9995,5.597557663301659,1,1
2554,0.24582922517626615,2,1
1193,-6.421963936310979,1,1
8282,-4.925329771244223,1,1
8122,5.42519218684631,2,0
363,2.5855564694613538,2,1
611,6.4407606907051544,2,1
1680,-2.6496639366558092,2,0
9031,-5.822161617767577,2,1
9846,17.28931094388524,1,0
9773,2.77943572834974,1,0
2744,6.6698438706799505,1,0
121,-1.157311300436649,3,1
4528,-0.9188122204623821,0,0
1784,3.9487732854411695,2,0
8634,16.32346565875637,2,0
6875,3.4079001281738583,0,0
4945,14.2809200839163,0,0
1282,2.8218488399390296,1,1
7358,4.347244807586469,1,0
834,4.264351688415704,1,0
8655,1.3921896815872616,2,1
4468,-7.46128033571396,1,1
6591,15.869698621624446,2,1
3712,-5.465603314390545,2,1
7416,9.788631179417266,1,0
7033,6.734986202268596,3,0
8990,8.386378864021044,2,0
8439,-6.741732778334897,2,1
522,8.031435032647655,0,1
589,-4.782606781406523,2,1
4154,-4.255189405539056,2,1
5567,4.230868537296097,0,0
2774,-4.754290810584124,2,1
3681,-0.9555794703465565,0,1
2415,2.634373848160526,2,1
4211,0.7109577281668074,2,0
8032,-5.365671202959499,3,1
1019,-3.5483101856053896,0,1
4723,-2.44794574855167,1,1
8087,10.150182226501693,1,0
2399,-3.3128138338942623,3,1
1584,7.891302788601652,0,0
4475,3.1566877495243753,1,0
2060,7.799969663104669,1,0
9609,16.166550391756473,1,0
9518,-1.142333444725648,2,1
6803,-6.229460686419297,1,1
2606,-0.03974508609552885,1,1
8580,12.038651724056527,1,0
6337,2.1201521913484145,2,0
1871,11.065953483694422,2,1
2772,16.766213171050453,2,0
7239,6.36171480214905,2,0
8931,-2.6136267065319454,3,1
8063,2.176269447478378,2,0
7181,7.38279449365357,2,0
9097,-0.8046995023409993,1,1
643,-2.275468257853665,2,1
8745,3.292911028677448,1,0
7796,-2.286122650197095,1,1
711,7.705700598481424,2,0
2371,3.5667253927482636,1,1
9556,3.6518400125607293,3,0
9023,4.8398289461041015,1,0
2514,3.6335309868036108,0,1
7439,-3.5131354983373297,2,1
803,-6.478784831680846,0,1
1442,3.8048148227195218,3,0
2790,-1.3302065637910316,1,1
2987,0.7879805078433471,2,0
3202,-3.9650901348695156,1,1
5912,9.156886491064304,2,0
1874,-5.85719613788015,1,1
6995,7.306003291537629,2,0
1402,-2.055916917920383,1,1
380,4.013553997922123,2,0
4392,6.9692822068060645,2,0
7872,12.548482094858528,1,0
9659,1.450215840142516,1,1
5141,4.973865715426893,2,1
3141,7.119289426205255,2,1
5222,3.5136577717040773,3,0
8590,-3.110052295300706,2,1
111,8.57996222789486,3,0
5221,-2.54420120419903,1,1
7748,-2.1348119771858833,2,1
8078,-4.254669650377771,2,1
544,15.636053974713686,1,0
4851,-7.347408381455865,0,1
6944,-5.106987966711128,2,1
1761,3.8529304807358282,1,0
305,2.370078931817523,2,1
9781,-3.1513529906896416,0,1
2534,6.2948190460504225,2,0
2183,-5.09446770093647,1,1
8473,7.565940908230582,2,1
5057,-3.557137047003121,1,1
8689,-4.968186533794874,1,1
1220,0.8405582432987906,2,1
7287,8.13108239715451,1,0
1181,-1.1359658272491755,1,1
1090,2.219199296432116,1,0
5258,9.488946571690601,2,0
8194,0.7499763479434609,0,1
6611,3.6795714465413365,1,0
9188,3.2061437730463935,0,1
9937,4.761058769625846,1,0
2201,0.14606926353477545,2,0
9228,19.575598726422882,2,0
8782,12.061849081543857,1,0
9488,2.27547913369343,1,0
1034,0.9022205851359255,2,0
208,6.477053302441677,1,0
7123,2.703177523561392,3,0
9719,7.935790329005791,2,0
9514,8.972371987497102,2,0
7014,6.743587164839918,2,0
6698,6.887238758299368,3,1
2896,6.223466461485372,2,0
35,3.2059002187630092,0,1
7222,6.104624823199941,2,1
7519,1.285391017467583,1,1
2563,2.984453248130396,1,0
4949,2.8950595495543396,0,0
2103,2.3726376819787096,0,1
4750,-0.6800686166656704,1,1
2673,-7.697300932363161,2,1
4660,2.6294164127516484,2,0
547,4.239178677066162,1,0
7582,-2.7433746546403577,1,1
8238,2.5506102645334012,1,0
6953,12.32175698591337,2,0
3279,9.716346198336712,2,0
5943,7.977466372568072,1,0
7065,0.8523642030927527,2,0
9836,-8.659226911333418,1,1
6166,5.35853652123353,2,1
3726,-4.107143202073364,1,1
297,-6.087500332054516,2,1
4693,3.246120052805275,1,0
1453,7.975877650740185,2,0
369,0.15532306732969126,1,0
3459,-6.34965284041423,2,1
5224,3.651362543728329,0,1
1933,-2.2770796113197016,2,1
9249,8.140507267635009,2,0
5056,0.9652647340897067,1,0
8785,10.054322559510457,0,0
1577,2.0412959146834595,2,1
7886,14.810219307170103,1,0
131,-4.40493952685549,1,1
5397,3.5041201862982665,1,0
452,-4.312848898040704,2,1
1408,6.692902526345039,2,0
7759,6.865232630202195,2,0
8441,-5.526676815422212,2,1
4778,5.70651005466012,2,0
7200,-2.4042875050507,1,1
9612,3.5864092313534544,3,1
6986,-5.448896196830697,1,1
4338,3.9581892861451142,2,0
9700,2.3620069683275746,2,0
8056,1.105142763890326,1,1
514,5.527102437857517,0,0
2249,1.1140597209410434,3,0
280,-3.0140442805862504,0,1
233,2.4414084881093197,0,0
5096,8.275192039612111,1,0
5753,1.2510402940690857,2,1
9873,7.627754625139017,2,0
6336,5.587905787809457,2,0
5893,3.356703221399779,0,0
4830,6.052326440564216,2,0
5683,-2.8566395997806557,3,1
1380,12.652091372957905,0,1
2601,-2.751110968875304,2,1
4796,16.567694140304543,2,0
6378,-0.1294895583456399,1,0
3861,10.239145585917846,0,1
9674,10.600116851856292,2,0
2989,4.740176227788463,2,0
1605,16.038973432052906,0,0
3558,-0.6466269012400125,1,1
8662,6.439987335226959,1,0
2061,-5.256232679410175,1,1
8332,1.2332980286826785,1,1
7688,11.824194769811923,1,0
5383,4.816840656303218,3,0
3683,-1.9697741685460048,1,1
2858,5.537402569133387,2,0
6260,-2.3100144149779944,2,1
3371,12.49297855407211,2,0
2233,3.1137440152010827,3,1
6050,-0.7094407865056195,3,1
1232,4.182239116772353,1,0
1370,-0.8311062047923052,2,1
1583,1.4384700091970901,0,0
4058,8.573678145545696,2,0
9955,3.0327562835758686,1,0
6616,-4.3338342874181075,1,1
9538,-2.0644060403726394,2,1
525,-2.974298760470883,1,1
4173,-2.779788827450266,2,1
4956,-0.629744591652079,2,1
5139,-1.3285622311657517,1,1
209,5.467906367421314,1,0
4718,7.378228772220262,1,0
1667,0.295072859806545,1,1
9067,-7.313777774007933,0,1
3039,4.146259207160248,2,0
7307,-0.543989938228981,2,1
3890,4.29680837723067,1,0
2136,5.417859994727273,2,0
4325,-4.336401345667064,2,1
9772,3.1200381904874632,2,0
9669,1.1523736504645214,2,0
6217,2.4692628803853243,3,1
819,-3.5014442258782625,1,1
5256,9.993139780049791,3,0
5264,10.538032194671137,2,1
5197,6.856453963053037,1,0
4369,0.016055302645754832,2,1
328,3.0273966678246866,2,0
3818,4.331290900175152,2,1
1092,10.841943153581417,2,0
3394,16.903069833523418,1,0
9471,8.774599951607865,0,0
4001,7.369420558970267,1,1
9636,-0.9127711447139759,2,1
86,-0.43423123902528804,2,0
2428,8.00616232232873,1,1
9389,-0.8363472082863975,2,0
5069,10.61252465315819,2,0
8523,5.89123818295867,1,0
2080,-5.042971814084807,2,1
9164,4.561251586241157,1,0
982,6.460900295471071,1,0
2104,-0.05978661974774191,1,0
8876,6.711098540432313,3,0
1040,-2.4532162600077565,0,1
9340,9.313931599736662,1,0
9006,8.410709993084085,1,0
9762,-6.874611570887784,1,1
1815,-2.3380607561494506,2,1
6683,6.53485362182398,1,0
8292,4.552013291297717,2,0
6145,7.203496963793107,0,0
6427,12.185890154196445,1,0
6894,-1.014612764301249,0,1
3751,-3.3697918115371754,1,1
2093,-3.6359860952403706,1,1
3952,-5.636450214712453,1,1
9298,-1.5689419616471227,0,1
4590,-0.694674890484916,0,1
4702,11.747292672944969,2,0
6946,3.413563213723475,2,0
4271,-3.934926398387493,1,1
3406,-2.9986658159121395,2,1
2283,12.845070997449607,2,0
5115,1.4538842386152027,3,1
7792,7.511778338289957,3,1
1231,3.2135531308590917,2,0
5859,0.46298277032666846,0,1
5777,11.877808903913854,2,1
7641,-6.34396944708328,2,1
2361,2.062901278641877,1,1
7159,2.372919615836413,2,1
2840,10.95092123924236,1,0
3963,6.324409557182867,2,0
156,7.403073681069879,2,0
8997,13.581956749498133,1,0
649,-0.6040792510503072,2,0
5305,7.354844215530045,2,1
8147,9.598264171561473,0,0
6047,-8.049038571766786,2,1
974,3.489750437268831,2,0
3591,5.89952887631154,2,1
513,4.787000881278653,1,0
389,4.675299421368589,1,1
1306,-2.4768449548434806,2,0
5121,3.261130451357044,2,0
425,-4.688207796187113,1,1
7738,7.665328972544216,1,0
14,-4.883355684965794,1,1
6418,6.063804472712461,2,0
5024,-2.022009101592435,1,1
1273,-1.2529445220499493,1,0
5379,6.8487910509328245,3,0
1585,-6.220231979951976,2,1
2807,-5.023681421195292,0,1
7993,-2.480099310705556,1,0
7423,10.51480846869356,0,0
2092,6.857277080198082,1,0
7973,1.2575771248865402,2,0
7179,8.535187099539018,2,0
2338,-5.305274562535358,1,1
5741,4.707960894587158,0,0
8137,-0.9440521476328976,3,1
8480,2.0716621317982193,1,0
1861,-8.585978584305122,3,1
2333,0.4330174581241221,2,0
2129,2.366846253686064,1,0
2152,-5.456868620058451,2,1
7384,-3.2274192160410866,2,1
6537,-4.451047584424135,2,1
4786,-1.9712708697544636,2,1
9875,8.080752883617254,0,0
6430,4.551336500828378,1,0
8527,3.2105629715516875,2,0
4727,-4.533382921173221,1,1
310,3.6072506376886686,2,0
0,1.8532071649853203,0,1
155,-0.07721856634891201,1,1
8629,1.5632991208104077,2,0
2134,2.879599231353247,2,0
6275,3.6769116609739547,0,0
4467,3.3030962629542255,1,0
7968,15.355312995272074,1,0
2655,1.9604750225530574,2,0
634,6.135399655526191,1,0
4715,8.856731366221359,0,0
7077,-1.0065486285141416,1,0
8471,8.548965957542041,1,0
1459,-2.5138999652866216,1,1
5606,-4.570691430529392,1,1
8738,9.948808234314816,2,1
7488,7.640613487756412,1,0
8050,15.407026891740534,1,0
9856,0.5740623649054544,3,1
2116,-6.877786584640762,3,1
3936,6.1872477159561985,1,0
6921,7.3167252656124395,1,0
833,0.5717962148530045,2,1
7041,1.4378513585700117,2,0
3001,7.2087344265095785,1,0
404,1.6891902529097536,1,0
1311,-2.335812305933369,2,1
7155,1.2806137645772342,2,0
9662,1.0380316120336144,1,0
9657,4.590494439055806,2,0
2177,-5.749082478553414,2,1
3140,8.64987541182245,1,0
8759,10.523595108496187,3,0
3102,8.52327861826333,2,0
9673,6.957766978755407,2,0
9120,7.732468091618778,3,0
163,-3.0185794538011774,2,1
1368,0.44219981494595295,1,1
900,-5.702593053074915,2,1
9932,0.7371491120820342,0,0
3450,4.725472929467981,2,0
7309,3.460478064268921,3,0
991,8.249430534769663,2,0
3268,9.049813541904369,1,0
3299,6.181647404540286,2,0
1921,-3.4740118697062585,2,0
667,7.44691615818992,1,0
7244,-0.3798225836584499,2,1
4111,3.348355210940497,1,0
322,-1.7281130553570623,2,1
5176,9.659135677908141,2,0
2862,3.9977811847361977,2,0
7866,6.718293606630315,0,0
7743,15.913642132844842,1,0
691,3.087423566544346,2,1
6607,8.634069345320242,3,0
4771,5.089487087070661,2,0
4034,5.581694350988221,2,0
8469,-3.8992754755656636,1,1
5879,4.356482609861074,1,1
4644,3.710538935811439,3,1
5092,8.524094933833544,2,1
5997,-0.5715579695341719,3,0
3668,1.5748317690923772,1,0
6864,1.1084413149163284,1,0
7027,-6.490790079300634,0,1
9915,-0.8865905859469532,1,1
9223,2.2989956886347254,1,1
4940,2.8589577954190206,1,0
8376,-1.4970162019325781,2,1
8537,7.617739911043919,0,0
1298,-2.441789626543948,1,1
7427,3.69396428316765,2,0
6289,5.438345675539175,2,0
5417,-2.369049517503646,1,1
3025,-3.628884801913655,2,1
5208,0.4033472584363753,2,1
3906,-7.723061461122473,3,1
8015,2.7552842079520885,1,0
9043,1.6211774813096298,2,0
9960,4.5942538899113465,3,0
4880,6.75897303526107,2,0
2737,6.751182405473463,1,0
202,-4.708716179523583,0,1
2235,-2.9641738031616685,2,1
6193,-3.8770347602037627,2,1
8639,5.313288976236118,1,0
6993,1.422675845597597,2,1
4239,13.273471745414962,2,0
4968,4.392892125553959,2,0
3083,4.874688962605234,3,0
4250,1.6049381198191064,0,1
3132,-0.15435379937986982,2,1
8752,4.329440768882082,1,0
3059,6.3694931172662415,1,1
7019,-1.1698465829829932,1,1
9507,3.1897895535270324,1,1
689,-4.042700761424086,3,1
3461,4.578281819527894,3,0
4784,-0.21284114901745232,3,1
6903,0.7704612338991179,1,1
7770,-2.0403968498687264,3,1
7609,8.185901187688659,1,1
4831,6.422445382405748,1,1
6506,-7.191771593002886,0,1
4452,10.293902657350591,1,0
2631,6.9324188791829355,1,0
9126,1.4794963700178094,2,0
9125,10.789410817563452,1,0
6313,3.8650639909329207,0,0
1036,7.17141308907909,3,0
7343,5.00855133244601,0,0
8230,5.986744945993309,1,0
3447,0.7360838442738755,3,0
7348,-3.3842702801507816,2,1
1165,-8.45373239452473,0,1
2111,5.3612874477143535,2,0
9,-5.386150301320632,2,1
6078,1.1988842319193007,2,0
1191,6.433665272156363,2,0
3361,0.8656010115681934,0,1
3173,11.882547854063736,0,0
9869,-0.9213579952569773,2,1
1792,1.929669215732916,0,1
9493,2.5651535920640027,1,0
7849,1.3347916695195643,1,1
2509,2.912938861233831,1,0
1938,2.855364742561056,3,1
7059,10.624766279191586,3,0
7939,-1.1756811543861931,2,1
1491,6.293892619844274,3,0
1644,1.8540204568447063,0,0
7087,-0.3505156474204807,0,1
7399,0.6989563665246288,2,1
4304,4.798045321369178,2,0
2215,5.312146149432049,2,0
6068,-4.567269424695924,2,1
5365,3.9297242366037413,2,0
3713,9.307161302671869,2,0
8482,-0.711273771606805,1,1
8495,-5.659891739243454,1,1
3660,2.7706603438038164,1,0
7851,3.535766131335531,0,0
9947,3.7874833894060194,2,1
3604,4.657030113990475,1,0
7942,1.4463949935757663,2,1
7783,12.309412411614614,1,0
6699,4.806213770353253,2,0
3986,3.844942027279181,0,0
9859,7.650096182928896,2,0
7995,-8.55077644663004,2,1
8429,1.4024778382482999,3,0
3487,10.673887514371433,1,0
2433,-9.034772123044107,2,1
9380,-4.785374749783457,2,1
5573,0.762791701790265,2,0
1079,5.521596927008671,1,0
2222,-1.689842443901699,1,1
4899,1.3174209999048854,0,0
3814,-3.599597216357796,2,1
2128,0.2510547691657523,1,1
5405,1.571508561436431,2,1
8492,5.240997959201927,1,1
2324,-6.077229776601934,2,1
7464,-6.824332827750521,2,1
4254,-0.8532099898538172,0,0
7557,-6.607994522745194,2,1
8806,2.3283799666830665,1,1
8657,3.1402416292224142,2,0
5691,6.642048628871966,3,1
4128,6.520579118929439,2,0
6746,3.2300458024713405,1,0
9410,3.469419145042736,0,0
1922,4.609404352100423,1,1
1552,-0.5509154526875577,0,1
4213,11.514833529993199,1,0
6783,5.244245883364176,1,0
2329,-1.660428129718389,2,1
1961,6.601830436420803,2,0
3606,9.454993917354422,2,0
7575,-4.71075553617759,3,1
699,0.9739942088286482,1,1
3672,8.159520767508507,3,0
4362,11.045971150109326,0,0
6514,5.00567649096397,1,0
313,3.602345732088085,3,0
6442,-4.4599211570699975,0,1
4823,2.153646373821471,0,0
884,-6.258598864990217,2,1
4870,7.268630669905455,2,0
9776,8.84010874449587,2,0
6121,0.9931629222367404,1,0
2781,1.9859127921619686,1,1
5569,-5.057493449534911,1,1
5708,-7.241363764208874,1,1
1396,3.2043133145394194,1,1
212,-3.3901311347633296,0,1
6110,3.2593023541332715,1,0
5688,0.7103255393643066,1,0
5553,7.911883691786899,3,0
3888,-5.432474383386511,2,1
4626,8.525479443720666,2,0
6857,6.538602472980968,0,0
7338,5.966065255189454,2,0
3887,-7.2664494189830675,1,1
1891,1.9337635882551556,1,0
6642,3.9593883851472444,3,1
586,-1.9150329463222253,1,1
7049,6.960139963589953,1,1
6735,-5.11976034651825,0,1
3639,8.501180920019282,1,1
2766,-0.6467545857718378,2,0
7120,1.462931483781999,1,0
3489,5.649076445646466,1,0
727,6.087340301054258,2,1
7233,15.468250714890562,2,1
7561,-2.167232506986281,2,1
2728,-2.079746521188589,3,1
1270,8.543185922020692,2,0
1625,8.33038697163771,0,0
8005,11.293951695615991,2,0
2275,-3.754551110887046,0,1
9463,2.941192244362713,1,0
1391,-3.9644332021213486,1,1
4224,9.575910190847361,1,0
5765,-5.996784621271916,3,1
4460,6.013781641363124,3,1
3031,3.8934610624274066,1,0
5414,0.5064568699593022,2,0
7315,2.009626102597748,1,0
3273,3.7490182064689055,2,1
538,4.8549866636934045,2,1
6754,16.102161434925883,1,0
5361,10.955010400165179,3,0
5250,0.6805717966697913,2,1
6948,-7.307017327305191,2,1
9924,10.304075097751308,2,0
703,-2.46673446481708,1,1
1427,9.503745652223069,2,0
8082,7.034778414853857,2,1
4243,5.859302743670847,1,0
2610,4.71810622428154,2,0
4601,17.472791459803094,0,0
5506,1.4382975756301422,2,1
430,3.2386201463614848,2,0
946,4.325665188356376,2,1
81,5.149630419526351,0,1
6558,4.44019600490573,2,1
3976,4.48089874045787,3,0
9016,0.39041507611751614,2,1
7404,8.926607224045451,2,0
8640,13.110439818506352,1,0
8853,-5.227086660530338,2,1
1337,-4.933655279700454,2,1
2948,2.8315333578977926,2,0
6721,0.8812385505443827,1,0
6761,-4.045747394008532,1,1
6067,7.699106585618549,1,1
3608,3.0096448325779077,2,0
7704,18.6317080368224,2,0
3067,-4.822164548672743,1,1
422,0.07234773428490349,2,1
9832,-4.756890461841289,2,1
3068,-5.306558482885617,1,1
7068,-1.1829901067057864,2,1
9935,-5.230515675943025,0,1
2802,-5.260008898852408,3,1
562,4.284343715436397,1,0
4762,0.5344132084609524,1,0
642,15.658292491773784,1,0
9458,12.564221661144401,2,0
4483,9.442104239587188,2,0
9005,1.5033459005611367,3,0
3182,-6.541399048432956,1,1
7558,5.09341528810706,2,0
5850,4.592186506331775,3,1
3026,2.3961157527963404,2,0
4438,-4.747025962154394,2,1
4219,9.897524911244837,1,0
9976,-3.8944595948445073,0,1
2864,5.716272207343812,1,0
3346,-7.3279782487320295,1,1
896,4.675406568203497,1,0
2425,12.844384300279582,3,0
1892,5.704573705680781,1,0
3647,-4.46453157344005,2,1
1668,-7.491732648721362,1,1
7781,-0.05118090317557922,2,1
937,2.874530012284854,1,1
9359,5.44906242658621,1,0
9964,6.2838710564347835,1,0
7610,0.22507022313807035,1,1
9811,-4.50209764379155,0,1
8188,9.639470734138957,1,0
8290,6.647394899401013,1,0
4324,-5.334391005696304,1,1
8036,1.3098307852456454,2,0
3981,6.415614852435841,2,1
