,Y
2942,0
4483,0
1559,0
2528,1
2446,1
1057,0
4133,1
852,0
2728,0
1889,0
3882,0
2465,0
4323,0
2695,0
2671,0
4817,1
1005,0
1959,1
1071,0
2005,1
123,0
2916,0
622,0
2172,0
687,0
2144,0
3171,0
476,1
4371,0
3329,1
1829,0
4956,1
3305,1
2003,1
3822,0
3143,1
1329,1
2650,0
1491,0
789,0
4858,1
1904,0
1902,1
1827,1
4798,0
2482,0
1879,1
3922,1
62,0
146,1
696,0
2565,1
1279,0
2882,0
250,1
689,1
3406,0
4959,1
291,0
3528,0
3390,0
1710,0
3821,0
63,0
4419,0
4072,0
1088,1
3104,0
2636,1
3083,1
3585,0
1914,0
4095,0
723,0
2935,1
4558,0
1091,0
1916,0
4805,0
1212,1
344,0
28,0
2374,1
1604,0
767,0
4751,1
1144,1
3029,0
3131,1
589,1
2352,0
3687,0
4113,0
3041,1
2360,1
1855,0
3345,0
4855,1
2788,0
3243,0
4859,0
322,1
3590,0
3415,1
1466,1
2163,1
1225,1
4705,0
1384,0
1789,0
718,0
2257,0
2967,0
3575,0
4353,1
3024,1
4685,1
3782,0
1572,0
3781,1
1648,1
3973,1
9,0
4752,0
572,0
3280,0
2859,1
3495,0
3166,1
2342,0
1577,1
1275,0
2337,0
3106,0
1754,0
3888,1
2250,0
2682,0
3373,0
2472,0
2534,0
4185,0
3689,0
3847,1
2824,1
71,1
2401,0
409,0
2035,1
1415,1
3696,1
4815,1
3915,0
2496,0
4365,0
4426,1
1983,0
3384,0
87,1
1113,1
697,0
1742,1
3285,1
4612,0
1605,0
3647,1
4740,1
4908,0
590,0
2907,0
3762,0
1492,0
642,0
2272,0
1142,1
257,0
525,0
2117,0
3147,1
3493,0
3980,1
1051,0
4134,1
3219,0
1858,1
1447,0
434,0
2167,0
3868,1
2647,0
2350,1
3515,0
2419,0
4980,1
2897,1
4281,0
3886,1
2717,0
4881,1
4396,0
4150,0
1367,0
2947,1
3014,0
2961,0
359,1
1937,1
4131,0
2308,0
2381,0
3960,0
4016,0
4276,1
1129,0
2486,0
2093,0
450,0
4083,0
89,1
398,0
1709,1
1400,1
795,1
3008,0
3149,1
4548,1
292,1
4344,0
1882,0
3253,0
1010,0
273,0
2497,1
2580,1
1250,0
531,1
383,0
3646,1
4106,0
2268,1
3347,1
4982,0
85,0
2930,0
2845,1
684,1
128,0
796,1
2510,1
1539,0
1729,1
4861,0
1049,1
1069,0
1981,0
1326,0
1481,0
1163,1
2505,1
4911,0
1707,0
4250,0
3541,0
3116,0
634,0
181,0
271,1
4257,1
2974,1
3037,1
1649,1
2447,1
664,0
3584,0
4376,0
3238,0
3496,0
274,1
2687,0
4326,0
661,0
1349,1
3657,0
2929,0
3298,1
2106,1
2575,0
2847,1
1249,1
834,0
4354,1
3349,0
4801,1
2934,0
2574,1
1153,1
535,0
4952,1
2187,1
1227,1
2481,0
1807,1
1487,1
2536,1
3556,1
1404,0
2504,1
3729,0
2838,1
3302,0
3603,1
4500,0
1268,1
464,0
4135,1
125,0
774,1
2454,0
1431,0
384,0
637,0
2113,0
2592,1
118,1
4268,0
4646,0
754,0
2746,1
3577,0
190,1
2231,0
388,0
3813,0
1800,0
1712,1
2718,0
3865,0
3857,0
4572,0
3544,1
3866,0
2193,1
592,0
1945,1
3730,1
1594,0
3510,1
4592,1
2487,0
3360,1
2388,1
318,1
1462,0
1735,1
245,0
3055,0
540,0
1362,0
179,0
2815,0
3583,0
2138,1
1191,1
4219,1
2976,1
4025,0
2378,0
4677,0
1476,1
868,0
3954,1
3152,0
613,1
557,0
2836,0
3935,1
175,1
4259,1
3391,0
3760,1
512,1
4220,1
394,1
4821,0
2502,0
2300,0
2632,1
3,0
779,0
956,0
2927,1
601,0
4209,0
443,1
908,0
1490,0
3906,0
1598,1
2293,0
3481,0
119,0
4850,0
919,0
4594,1
2392,0
4570,1
3201,1
3836,1
1303,1
1201,0
2852,0
1495,0
670,0
4443,1
2380,1
4199,0
1697,1
3995,1
4602,1
3872,0
693,0
1399,0
1251,0
4787,0
2216,1
4551,0
1988,0
1165,1
4788,1
