,Y
1294,0
6341,0
4921,0
2374,0
2119,0
3132,1
5631,0
164,0
4053,0
2284,0
5918,1
2958,0
5225,0
1144,0
489,1
2057,1
4756,0
2343,1
370,0
2185,0
2169,1
2375,1
5822,0
1546,1
5258,0
233,0
1386,0
5058,1
2056,0
1190,0
3469,1
5041,0
1279,0
209,0
2394,1
909,0
4663,1
2362,0
346,0
1736,0
25,0
5499,0
3664,0
2319,1
5257,0
3545,0
2404,1
1935,1
783,0
2864,0
2408,1
5506,1
4984,0
5983,0
4259,0
6437,1
1454,0
1956,0
5994,1
1725,0
4932,0
3846,0
5103,1
3196,1
4495,0
3385,1
3569,0
614,1
6105,1
3445,1
3002,0
2631,1
3801,1
4211,0
2095,1
1387,0
3365,1
374,0
4397,1
4592,1
1401,0
1572,1
759,1
442,1
839,1
1611,0
2860,1
3254,1
1561,0
814,0
1926,0
2170,0
2667,1
3533,0
2134,1
5490,0
6363,1
896,1
3296,0
697,1
5358,0
931,0
4298,0
1143,0
2878,1
3540,0
6219,1
3711,1
1484,1
2447,0
1863,0
2286,1
4473,1
6,0
392,0
2245,0
3814,1
40,1
155,1
2644,1
560,0
2143,0
4030,0
1597,0
1848,1
2939,1
5115,0
6435,0
6127,0
138,1
3522,1
1196,0
102,0
491,0
118,0
1170,1
5347,1
513,0
566,0
1908,0
2348,0
4066,0
4518,1
6017,1
1803,1
4026,0
2246,1
1033,1
4530,0
1271,0
5893,0
1167,0
5374,1
1480,1
2946,1
200,1
1221,1
3162,0
583,0
2511,0
3745,0
1231,1
4263,0
6457,0
5316,0
3965,1
1869,1
4428,0
4459,0
4863,1
618,1
6044,0
114,0
983,1
1109,1
2791,1
5896,1
655,1
2722,0
3765,0
1827,0
920,0
6269,1
3339,0
2076,0
1539,0
5480,1
2884,0
5345,0
2457,0
3758,0
33,0
3357,0
5656,0
666,0
5146,0
3180,1
810,0
3975,1
1180,1
6397,1
409,1
4847,0
6051,1
1553,1
6113,1
4432,0
5181,1
3900,1
5771,0
3084,1
3854,1
2950,0
4405,0
5801,1
5266,0
2714,0
6068,1
3546,0
3416,1
3966,0
1355,0
4626,0
5743,1
2516,0
5140,1
5184,1
1361,1
2210,0
3387,1
3512,0
1566,1
6461,0
5149,0
2125,1
4789,1
3782,1
644,0
3383,1
5996,0
2848,0
2111,0
2876,0
3019,1
3307,0
4878,1
1912,1
1867,0
5083,1
5842,0
2603,0
5859,1
1445,0
777,1
5981,1
3529,1
360,0
1551,1
1236,0
981,0
5122,0
3233,0
635,1
3950,1
182,1
3343,0
5335,0
1073,0
1108,1
3449,0
2158,1
6040,1
2923,1
4416,1
1089,1
4273,1
1855,1
3805,1
5432,0
1077,1
5231,0
4510,0
4748,1
6087,1
2280,1
2804,0
6141,0
2810,1
2154,1
2279,1
6415,1
5189,0
5829,0
6131,1
4097,1
2214,0
1525,1
5666,0
2807,1
4307,0
2801,0
6212,0
6400,1
4302,0
2216,1
626,0
3818,1
5922,0
134,1
4343,0
2983,0
179,0
4488,0
3553,1
549,0
1817,1
159,0
6198,1
485,0
3510,0
5281,0
2627,1
1034,1
2365,0
5057,1
6410,0
3112,1
339,1
2041,0
2579,0
2230,1
2287,1
6455,1
3454,1
5757,1
4797,0
1456,0
5747,0
5068,0
4687,1
240,0
1000,1
152,0
4353,0
695,1
4898,1
2142,0
2247,0
1499,0
5280,1
552,0
4196,1
6136,0
2155,0
2399,0
1791,1
1854,0
6059,0
4963,1
2295,0
5457,0
63,0
5509,1
6006,0
527,1
4981,1
6077,1
2704,0
3532,0
1289,0
4485,1
5756,1
2263,1
4151,0
1784,0
5744,1
3463,0
6120,1
1810,1
5221,1
4666,1
124,0
6294,0
3842,1
3536,1
2653,0
3702,0
4450,0
6442,0
2151,1
3941,0
5384,1
5957,0
2030,0
1124,0
3980,0
2957,1
2697,0
4571,0
5839,1
1775,0
6107,1
529,1
6117,1
3186,1
3393,0
642,0
2431,1
967,0
2737,0
5027,1
3433,0
5428,0
575,1
4303,0
893,1
5952,1
5401,1
375,0
6466,1
1049,0
5101,1
1054,1
543,1
1866,0
6302,1
6234,1
2232,0
1057,0
1436,1
34,0
5824,1
2298,1
5246,1
4082,1
292,0
440,0
6004,1
3972,0
5294,0
4646,1
4372,1
711,0
3227,0
2201,0
5326,1
1600,1
188,0
2687,0
756,0
3824,1
3308,1
556,0
3488,1
3763,1
1466,1
2481,1
961,0
1760,0
4199,0
4688,1
5099,1
398,1
5125,1
4054,0
776,0
764,0
3138,1
3836,1
3115,0
881,0
316,0
4640,1
2956,1
567,0
265,0
6243,1
5133,1
3750,0
1264,1
5593,1
2947,0
3165,0
3761,1
3270,1
1829,0
275,1
4233,0
4725,0
728,1
768,1
5911,0
2014,1
507,1
355,0
2535,0
4753,0
2300,1
4826,1
128,1
6036,1
6034,1
550,1
5213,1
5238,1
3197,1
3444,0
1902,1
1413,1
3957,1
4882,1
4736,0
887,1
1886,1
1762,0
6026,1
4818,1
630,1
2384,1
4933,1
4832,0
4474,1
3120,1
6160,0
535,0
162,0
2411,1
5298,0
4129,0
5940,1
2010,1
5884,0
18,0
2941,0
770,0
1043,0
4490,0
108,0
3042,1
2581,1
6007,0
3016,0
5144,0
439,1
47,1
4807,0
682,1
4682,1
1560,1
4016,1
6339,0
1283,0
2446,0
3948,0
1347,0
1592,1
835,1
54,1
5145,0
4995,0
1448,0
5498,1
3170,0
6297,1
831,0
3872,0
6021,1
44,1
5546,0
238,0
5804,0
2370,0
101,1
2328,0
5900,0
4013,0
2560,0
1358,0
1268,0
5152,1
2918,1
2020,1
4058,1
6248,0
5730,1
2991,0
1876,0
2524,1
3417,1
3727,0
1314,0
2385,0
4463,1
4240,1
2676,0
627,0
145,1
6097,0
1565,1
1284,0
2364,0
940,1
6047,0
1859,0
3095,1
6115,0
26,1
3591,1
6354,1
4936,1
2423,0
4318,1
2174,0
6225,1
1559,0
5043,1
2902,0
303,1
5818,1
4599,0
5878,0
1648,1
5679,1
5586,1
4309,1
5856,1
4593,1
5521,1
6055,0
5541,0
6299,1
4108,0
5707,1
260,1
20,1
1443,1
2887,0
6147,1
3677,0
2336,1
5504,1
4164,1
1698,1
5810,1
1217,0
3313,1
1626,1
5579,1
2461,1
2814,1
5613,0
6178,0
4001,0
5777,0
1788,1
2679,0
4293,0
3867,0
2725,0
69,0
1580,0
2931,1
6433,0
926,1
4009,0
4829,0
3207,1
968,0
4545,1
517,0
3125,1
22,1
6462,0
4686,0
4021,1
1636,0
1020,0
1730,0
3257,0
1802,1
4462,1
1191,1
4332,1
5234,0
2191,0
4754,0
5336,0
4004,0
653,0
3998,0
6020,0
1219,1
2852,0
1239,1
256,1
1893,0
4670,1
2633,0
5406,1
6375,1
4776,0
5584,0
2816,0
2493,0
3793,0
178,0
3666,0
2018,0
4896,0
4234,1
2554,1
2472,0
2645,0
3550,0
5770,1
1594,1
1414,1
570,1
705,1
5634,1
3915,0
330,0
4236,1
307,0
4997,0
1435,0
3179,1
4828,0
411,0
93,1
5047,0
1048,0
907,1
1208,0
1493,0
1945,1
948,1
4055,0
1790,1
1327,0
6450,1
2530,1
1024,1
1964,1
1255,0
2988,1
3681,0
775,0
1605,1
2477,1
557,1
709,1
4891,0
6434,1
5131,0
2376,0
3924,0
4406,0
6076,1
1661,1
1487,0
5500,1
730,0
1658,1
1756,0
3753,1
6102,1
5119,0
6254,1
3582,1
2935,1
3570,0
1483,0
2567,0
1411,1
3991,1
3346,1
2966,0
5678,1
3324,1
1978,1
1371,0
5516,0
2969,0
2733,1
195,0
4672,0
5725,0
4939,0
1980,1
74,0
3104,0
2049,0
4245,0
5535,1
1457,1
4912,1
2161,0
2943,1
2615,0
3100,0
4148,0
1595,0
6221,1
982,1
637,1
1288,0
4193,1
61,0
362,1
5171,1
4533,0
1244,1
4723,1
2595,1
4407,0
3744,0
4138,1
198,1
1556,0
2611,0
1529,0
350,1
1544,1
6191,0
3448,0
1469,0
4751,1
4856,1
3203,0
1081,0
3360,0
3259,1
2478,0
5427,0
2775,1
2197,0
821,1
4536,1
2228,0
4769,1
6159,1
3428,1
3410,1
4363,0
5723,0
4111,0
5792,1
2237,0
5852,1
3154,0
6318,0
6331,0
2847,0
2071,1
742,1
2081,1
4467,1
4195,0
1731,1
6050,1
2428,0
2606,0
5929,0
5703,0
3211,1
5543,1
3143,0
3892,1
2500,1
2964,1
3595,0
3302,0
5691,1
2055,0
654,0
1099,0
4201,0
6218,0
1202,1
1335,1
425,0
4461,0
2951,0
915,0
5289,0
4942,1
3123,1
1449,1
6332,0
302,1
4449,0
4778,1
5343,0
3653,1
4025,0
704,1
1816,0
521,1
3498,1
5470,0
3240,0
4139,1
217,0
1035,0
2310,0
2661,0
722,0
2673,0
3330,1
3338,0
5136,1
373,0
5536,0
3413,1
2575,0
3090,1
1896,0
6123,0
3054,1
3091,0
3501,1
3158,1
3255,0
4588,1
5394,0
3173,1
5985,0
3644,1
6143,0
206,0
714,1
4373,0
6023,0
4992,1
5129,1
1542,0
998,0
786,0
4394,0
4453,0
3139,0
2425,0
4544,0
2686,1
3698,1
4850,1
1161,1
4603,0
6200,1
5953,1
3684,1
4223,0
5219,1
422,1
3796,1
3922,0
2164,1
3235,0
4639,0
3911,1
890,1
388,0
6022,1
1838,0
4202,1
75,1
3759,0
221,1
1025,1
4078,0
144,0
2162,0
1140,0
5413,1
5528,0
1031,1
3111,1
4074,0
2110,0
6431,0
2979,1
1328,0
974,1
5595,1
1538,0
142,0
882,0
2416,0
1341,0
2226,0
1107,1
1193,0
5590,1
3434,1
4250,1
6414,1
4890,0
3135,0
5059,1
1950,1
5302,1
1058,0
5222,1
5768,0
532,1
5364,1
1944,0
868,1
1409,0
1038,0
1702,1
3802,0
4968,0
4289,1
5581,1
5887,1
608,0
6320,1
3520,1
1557,0
6074,0
6052,1
6056,0
4237,1
399,1
867,0
5116,0
2621,0
2514,0
4581,0
2272,0
299,1
3119,1
5675,1
456,0
4339,0
333,0
4669,0
5879,1
6322,1
4865,1
2150,1
1348,1
2561,1
3337,0
6256,1
1527,0
2450,0
3183,0
5615,1
5557,0
5652,1
186,0
1940,1
1738,0
5444,0
1459,0
4565,0
6241,0
1322,1
4845,1
3733,0
4168,1
2638,0
294,0
2050,0
1159,0
1197,0
1398,1
1822,0
4897,1
5719,1
2475,0
3008,0
4959,0
2193,1
1740,0
2716,0
2451,0
3369,0
4281,1
4147,0
4795,0
4711,0
4796,1
625,0
3683,0
4785,0
3665,1
338,1
518,0
5174,0
4277,1
4714,0
1678,0
4697,0
3299,1
4031,1
4330,0
5077,1
191,1
2882,0
2320,0
3859,0
4308,1
2772,0
3039,0
6337,1
5555,0
1018,0
3261,0
3641,0
244,0
4017,0
2940,1
5717,1
457,0
4088,0
5902,1
4152,0
701,0
4547,1
6369,1
1666,1
2390,1
6134,0
3430,0
5898,1
2982,1
4435,0
640,1
2271,0
1929,1
1082,0
3064,1
5093,0
3406,0
6222,0
996,0
5403,0
3128,0
3642,1
5042,1
3169,1
2338,1
4555,0
4276,0
5167,0
4513,0
4180,1
2803,0
3639,0
2800,0
638,0
1262,1
797,0
1723,1
3888,1
5669,0
3032,0
2542,1
1897,0
3631,1
4987,0
1486,1
5044,1
3930,0
2195,0
5118,0
6296,0
4109,0
4746,1
5128,1
3826,0
461,1
6382,0
6460,0
689,1
956,1
5276,0
1129,0
176,0
1806,0
2754,1
3849,1
5033,0
1319,1
5502,0
2406,0
3954,1
2779,0
5523,1
2558,1
1724,0
12,0
3248,1
605,0
1979,0
3070,1
2536,0
6035,1
1870,0
951,0
4192,1
1541,1
2236,0
4934,0
561,1
6312,0
3760,1
806,0
3140,1
6325,1
3287,1
5995,0
49,0
5947,0
6093,0
5165,1
3319,0
6145,0
3251,1
1030,1
3436,1
5633,1
6392,1
4690,1
393,0
3182,0
3784,0
4819,1
2242,0
5718,0
3557,0
462,0
2710,1
3010,1
5649,1
5990,0
624,1
1888,0
70,1
4628,1
4946,1
3804,0
6412,1
4106,0
5974,1
6157,0
2746,0
1391,1
3961,0
308,1
3679,0
1407,0
1056,1
796,0
1351,1
2835,1
1213,1
98,1
2005,0
4589,1
1741,1
2868,0
2813,1
2828,0
5073,0
5519,1
1530,0
687,0
548,0
1694,1
1928,0
1522,0
4656,0
5910,0
732,1
6374,0
6245,0
1755,1
4770,0
4965,0
348,1
4566,0
4610,0
4358,0
1376,1
2812,1
5082,1
4986,1
932,1
4469,0
3871,0
892,1
563,1
2713,0
4471,1
5487,1
5241,1
280,1
3467,1
3672,1
5262,0
1509,0
1246,0
282,1
5778,1
4184,0
4722,1
5001,1
908,0
3568,0
6071,0
4864,1
3722,0
3056,0
5754,1
3326,0
4680,1
3829,1
6284,0
2278,1
5769,1
6329,0
4496,0
1120,0
917,0
1669,1
4247,0
314,0
2668,1
394,0
826,1
5984,0
1587,1
122,0
2782,1
5110,0
5851,0
1545,0
1145,0
5024,0
3043,0
6018,1
1415,1
4885,0
5020,0
4505,1
596,1
4731,1
2751,1
3382,1
199,1
3471,0
3903,1
3475,1
426,0
3046,1
407,1
5265,1
5785,1
4198,0
6377,1
5194,0
4649,0
2851,1
809,0
6237,1
218,0
3626,0
4698,1
3606,1
1419,1
5705,1
5759,0
3048,1
1424,1
5450,0
4644,1
2129,1
5853,0
903,1
377,0
4632,0
2332,1
994,0
4516,1
3063,0
5379,1
4121,0
4893,1
4550,0
5430,0
2034,0
4270,1
6109,0
3946,0
5306,1
363,1
2702,1
1072,0
2342,1
1951,0
4721,1
4998,1
4606,0
1780,0
872,0
2168,1
3634,0
3905,0
4922,1
6206,1
573,0
5320,1
2463,0
5369,0
2167,0
4037,1
3663,0
708,1
1316,1
2334,0
4507,0
5697,0
2335,1
4077,1
3586,1
4103,0
91,1
4925,1
5172,1
3933,0
1162,1
2795,0
5453,1
999,1
2830,1
1028,0
2182,0
3242,1
